Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	4	7.6896%	5	14	16.2495318	19	20	3.1698682	60	123	137.7708073	152	214	20.8939233	3	36.8961805	48.264201	57.8644742	137	16.483196	0	3	4.1511652	5	12	1.7842236	2.0351384	
Boo	3	14.2428%	4	12	14.8087305	18	20	3.8854646	50	106.986102	119.9032072	132.9659614	194	19.0072007	3	37	49.0020502	58.4788301	144	16.6187467	0	2	3.5335468	5	12	1.738853	2.3335721	
Boo	2	25.197%	3	9	12.5752672	16.6013138	20	4.6360479	38	93.9691075	106.0094614	117.9991073	178	17.5566155	0	37	49.0286225	58.8687683	150	16.9508835	0	2	2.9428503	4	11	1.6420781	2.6411081	
Boo	1	29.109%	2	5	9.1331481	13	20	5.0413969	19	81.9973157	92.85028	103.9619803	152	15.7065082	0	36.9622357	48.9638668	58.9538638	152	17.3330024	0	1	2.4373974	3	10	1.5079298	2.8962726	
Boo	0	23.7616%	1	1	1	1	1	0	22	68.3140764	77.4031126	86.145885	129	13.3205757	0	30.5792026	42.3978015	51.8347212	143	16.7099129	0	1	1.973352	3	9	1.3212255	3.1696519	
Bowser	4	6.236%	5	15	16.8641758	19	20	2.7495745	61	133.6109241	150.8650096	167.7615527	252	25.0024584	9	38	49.6390635	59	143	16.5044904	0	3	4.2804682	5	14	1.8087903	1.997787	
Bowser	3	13.7418%	4	13	15.4660974	18	20	3.4453956	42	118.2460886	134.4385597	150.1038631	238	23.5608481	3	39.0481455	51.1043095	60.2060795	146	16.5087012	0	3	3.8146385	5	12	1.78814	2.2251525	
Bowser	2	25.578%	2	9.9969129	12.9369125	16.631934	20	4.3262052	29	104.9948851	120.6959496	135.9993387	220	22.8166445	4	40	51.7697631	61	155	16.7132625	0	2	3.3111111	4	14	1.7436266	2.4734147	
Bowser	1	26.5546%	1	4	8.2562515	12	20	5.1969318	19	91.9946723	106.5066241	120.9988887	191	21.4979892	4	38.638908	50.5274868	59.9947492	155	16.9466076	0	2	2.798212	4	12	1.6382756	2.7450988	
Bowser	0	27.8896%	1	1	1	1	1	0	3	77.9651111	91.5381146	104.3252577	176	19.5001198	3	33	44.9036989	53.9895365	162	16.4946599	0	1	2.1841547	3	11	1.4680076	3.0709655	
Bowser Jr	4	9.249%	6	15	16.7060223	19	20	2.7985152	57	107	120.5531625	133.4211957	211	19.1537229	6	40.9248281	56.4886366	68.8095682	181	21.714913	0	3	4.3697048	6	12	1.8549415	1.8765488	
Bowser Jr	3	18.3602%	5	13	15.3634948	18	20	3.4484067	44	93.5677051	105.7060707	117.1959336	188	17.6593054	9	43.9398105	59.5023257	71.9585644	191	21.8487907	0	2	3.6970077	5	12	1.7864172	2.152787	
Bowser Jr	2	32.546%	4	9	12.8418391	16	20	4.238321	34	81.8940529	93.1583728	104	166	16.4640736	7	45.9917362	61.7402507	73.9846383	190	22.0909771	0	2	3.1103792	4	12	1.6800662	2.4209365	
