Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	0	26.6692%	1	1	1	1	1	0	20	68.4821702	77.3650878	86	125	13.2781816	0	33	48.1664542	59.7927046	180	21.0090656	0	1	2.1551303	3	11	1.3900247	3.0556147	
Boo	1	30.2438%	2	6	10.0324529	14	20	4.9119942	29	81	91.7867596	102.2050508	155	15.4765514	3	38.9946676	54.217638	65.9843239	181	21.3662464	0	1	2.5812828	3.9963493	11	1.5605703	2.8210013	
Boo	2	24.1676%	3	9.9975371	13.1760949	17	20	4.4492796	32	92	104.4126103	116	171	17.447148	3	39	54.2102981	65.997735	204	21.0152144	0	2	3.0852712	4	12	1.6956511	2.5678677	
Boo	3	12.691%	4	13	15.2126177	18	20	3.6841546	47	105.0197411	118.0630053	130.9338069	192	18.8543497	3	39	54.2163265	65.9861752	190	20.8610479	0	2	3.6961942	5	12	1.8097314	2.2714837	
Boo	4	6.2284%	5	15	16.5640935	19	20	3.0110663	59	120.7645592	135.1984137	149.2862216	210	20.8059845	3	38.8916963	53.6239484	65.1278109	164	20.8002348	0	3	4.331032	5.9928035	13	1.8604275	1.9826601	
Bowser	0	28.205%	1	1	1	1	1	0	7	78.9590699	91.9214466	104.9052349	174	19.4431079	3	34	47.2142812	56.9909671	168	18.2863496	0	1	2.3201135	3	11	1.5064967	3.0191455	
Bowser	1	26.4298%	1	4	8.2723337	12	20	5.2416694	19	91.9948686	106.6075339	121.0715131	195	21.4769372	3	39.9880798	52.9976012	63.1267003	187	18.7870036	0	2	2.9367078	4	11	1.6803902	2.6889799	
Bowser	2	25.4348%	2	9.9874456	12.9107995	16.4955359	20	4.3468861	29	104.9789355	120.3843946	135.9306246	215	22.802713	2	41	54.0375155	63.997966	171	18.3381226	0	2	3.4290893	5	12	1.77462	2.4412852	
Bowser	3	13.6948%	4	13	15.4419881	18	20	3.4606724	47	117.9499822	134.1485235	149.9813227	249	23.6428237	3	40.2864383	53.3278033	63.4283082	163	18.2329339	0	3	3.9236937	5	13	1.8324472	2.1936794	
Bowser	4	6.2356%	5	15	16.8075245	19	20	2.7954741	48	133.2610561	150.6241581	167.7368705	246	25.034038	7	39	51.8757778	61.9903101	170	18.071676	0	3	4.3693951	5.9959152	13	1.8488204	1.9914363	
Bowser Jr	0	9.1476%	1	1	1	1	1	0	26	59	68.4835804	76.9405493	123	12.9561636	16	48	60.1523897	69	173	17.4611466	0	1	2.3734313	3	9	1.4052633	2.8107482	
Bowser Jr	1	31.4134%	2	4	8.1027821	11	20	4.5905898	26	70.0484986	80.6191052	90.7265777	151	14.8915906	9	44.4815716	56.9932322	66.5624989	165	17.6687661	0	2	2.6679252	4	11	1.5140448	2.7118364	
Bowser Jr	2	32.5232%	4	9.9861712	12.9591514	16	20	4.1905601	33	81.530374	92.8825515	103.987132	167	16.3204887	9	42.6599826	54.9870861	64.4531746	166	17.6174933	0	2	3.1127933	4	11	1.6450452	2.4991329	
Bowser Jr	3	17.9322%	5	13	15.4408935	18	20	3.4031733	35	93	105.1162044	116.9304355	180	17.4218016	9	40.5620533	52.8981162	62.4725792	177	17.5122263	0	2	3.6628188	5	12	1.7441956	2.241387	
Bowser Jr	4	8.9836%	6	15	16.7614765	19	20	2.7910541	53	106.8789603	119.8946302	132.7928777	199	18.964871	8	37.7694854	50.1032771	59.9233677	158	17.5103259	0	3	4.273298	5	12	1.7920586	1.9730175	
Daisy	0	8.169%	1	1	1	1	1	0	60	65	66.4720529	68	75	2.1719077	12	50.7791795	67.5192802	80.9818927	191	23.2590441	0	1	2.3493206	3	8	1.3888658	2.7635206	
Daisy	1	25.3528%	2	3	6.848966	9	20	4.7155986	60	74	81.3070272	88	105	8.6169783	9	47.551763	64.2826433	76.982026	203	22.9394058	0	2	2.6608185	4	11	1.5214551	2.6436449	
Daisy	2	32.645%	4	8	11.57022	15	20	4.7228181	64	88	95.9248032	104	128	11.4052343	9	47	63.9550498	76.9796006	195	22.9975703	0	2	3.2103906	4	12	1.6939632	2.3838505	
Daisy	3	19.6264%	6	12	14.7172954	18	20	3.7180522	69	100.9873319	110.2707985	120	148	13.0977639	9	44.962022	61.4248156	73.9984961	204	22.7382861	0	3	3.9019688	5	12	1.815685	2.0765805	
Daisy	4	14.2068%	7	14	16.0652927	19	20	3.1129798	74	114.6483633	124.6087648	135.8623077	172	14.7669588	9	42.3708523	59.0170482	71.9895449	189	22.5387936	0	3	4.5835656	6	14	1.8584221	1.8064166	
