Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Donkey Kong	1	7.482%	6	13	15.2573562	18	20	3.3565562	60	77	90.815691	103	173	18.8526016	25	56.3962264	70.7007485	82.8460531	188	19.3600813	1	5	6.3364074	8	14	1.9392767	2.4202085	
Donkey Kong	0	91.028%	1	1	1	1	1	0	0	50	64.7156919	80	170	20.5639986	8	46	58.6946654	68.4477173	182	17.776084	0	4	5.5164565	7	17	1.9844618	2.6975766	
Hammer Bro	4	0.309%	13	17	18.038835	20	20	1.8075122	63	93	103.420712	113	142	14.8273022	42	74	85.7087379	95	155	18.2618305	3	7	8.2427184	10	14	2.1578457	1.7152104	
Hammer Bro	3	2.141%	10	15	17.0461224	19	20	2.5265761	50	82.0675	92.346567	102	144	14.77818	25	73	85.93461	97	162	19.5333562	1	6	7.5053713	9	16	2.1823876	1.9378795	
Hammer Bro	2	9.725%	7	12.9041108	15.1464476	18	20	3.5019957	34	70.4999181	80.0901799	90	127	13.9867213	32	74	87.7620566	99.0832502	255	20.3232322	0	6	7.1162982	9	16	2.1101168	2.0709512	
Hammer Bro	1	30.389%	4	7	11.3284231	15	20	4.8052378	23	60	69.0310968	77.9932062	115	12.8817508	28	74	88.3663168	100.0492461	208	20.4376755	0	5	6.3119221	8	15	2.0237191	2.3580572	
Hammer Bro	0	57.436%	1	1	1	1	1	0	21	49.4709227	56.0594401	62	92	9.4740851	26	70	83.4408733	93.8339884	205	19.1840159	0	4	5.0891601	6.4856021	13	2.06334	2.7974267	
Dry Bones	4	0.533%	11	17	17.8705441	20	20	2.0047166	76	112	124.879925	138	170	18.6422987	28	62	76.3752345	86.9375	184	20.532816	1	6	7.7185741	9	15	2.3975387	1.9437148	
Dry Bones	3	3.78%	8	14	16.4398331	19	20	2.9622651	56	96.34	110.0566138	123	169	18.7344566	21	64.9475	77.8746032	88.7125	174	18.9551445	1	6	7.4825397	9	17	2.3554422	1.9746032	
Dry Bones	2	14.086%	6	11	14.0732105	17.9799373	20	4.0797953	37	83.7619718	96.5318046	109	161	17.6592674	23	65	78.7692035	89.9937888	196	19.8205077	0	5.7483146	7.0763879	8.9925346	15	2.2570162	2.1221071	
Dry Bones	1	35.62%	3	5	9.4824599	14	20	5.3227044	28	71	81.7634756	90.949905	141	15.0246758	23	70.1514663	84.1729085	95.5608473	230	20.08541	0	5	6.5378439	8	16	2.2022906	2.2895284	
Dry Bones	0	45.981%	1	1	1	1	1	0	30	65	71.5089928	80	110	10.6090733	30	77.7329094	91.8642265	103.0160633	211	20.4751752	0	4	5.7688176	7	14	2.1345354	2.5498575	
Goomba	4	0.414%	11	17	17.8913043	20	20	1.9903807	73	102	112.0362319	122	153	14.6917158	40	76	87.8333333	98	169	19.6426714	3	7	8.3574879	10	14	2.2485056	1.736715	
Goomba	3	3.191%	8	15	16.8416089	19	20	2.6235125	42	88	98.1378878	108.9197861	152	15.107505	39	76.0454545	90.0112817	101.1448864	204	20.0701027	1	7	8.0940144	9.973262	16	2.1644832	1.767471	
Goomba	2	15.369%	6	12	14.7978813	18	20	3.6550413	29	75.1884058	85.54187	95.1538549	137	14.4092858	32	76.5802788	90.3060056	101.9381041	226	20.1682265	0	6	7.3659314	9	16	2.1248984	1.9789186	
Goomba	1	40.157%	3	6	10.5274898	14.4010387	20	4.9099105	28	64	73.2085813	82.1123003	122	13.2757921	21	74.9710513	89.3949249	101.4329789	213	21.0900639	0	5	6.4740394	8	15	2.05729	2.2914311	
Goomba	0	40.869%	1	1	1	1	1	0	20	51	58.534268	66	98	10.4780137	22	65	78.3482101	88.9551774	212	19.2887437	0	4	5.3369547	7	13	1.8917382	2.7394113	
Luigi	4	0.546%	11	16	17.7710623	20	20	2.1527658	55	108	119.7124542	131.875	165	17.8935525	28	60	72.1831502	83	162	18.504909	1	6	7.2728938	9	15	2.3982361	2.0586081	
Luigi	3	3.823%	8	15	16.6555276	19	20	2.8039867	54	93.7841463	105.4742349	116.9634146	168	16.7611056	20	64	76.8566571	87.9843206	177	19.499609	0	6	7.2008894	9	16	2.3111211	2.080565	
Luigi	2	14.62%	5	11.7296255	14.4920217	18	20	3.8199515	42	82	93.2133379	104	156	15.801084	20	65	78.5453488	89.7607132	193	20.199604	0	5	6.9219562	8	16	2.2218593	2.1729138	
Luigi	1	35.949%	3	6	10.2329899	14	20	5.0085909	29	72	81.4600962	91	137	14.0237536	22	68.8780051	82.7510362	94	206	20.2934108	0	5	6.228852	8	16	2.1559949	2.4158947	
Luigi	0	45.062%	1	1	1	1	1	0	30	64	71.5827748	79	114	11.2142248	32	77.9560751	91.8367804	102.9198325	208	20.4005159	0	4	5.4611202	7	15	2.1566075	2.6694998	
Koopa	4	0.704%	11	17	17.9460227	20	20	1.9771237	64	100	114	127	169	18.6280123	19	62	76.7159091	88.75	162	21.345347	1	6	7.4247159	9	13	2.2788585	2.0071023	
Koopa	3	5.865%	8	15	16.7217232	19	20	2.7142635	50	89.0462372	101.6760443	113	162	17.5110268	23	65	79.0653026	90.9662698	179	20.2401523	0	6	7.1601023	9	16	2.2560958	2.0820119	
Koopa	2	23.991%	6	12	14.5485602	18	20	3.6903632	37	78.6813687	90.4961444	101.8525903	158	16.9488849	13	67	81.1121671	93	182	20.6615255	0	5	6.7223959	8	16	2.239292	2.22671	
Koopa	1	42.643%	4	6	10.1695422	14	20	4.7058538	31	67	78.2660226	88.637235	145	15.6260847	18	70	85.1264686	97.890104	215	21.9082959	0	5	6.1551251	8	15	2.2031993	2.4286753	
Koopa	0	26.797%	1	1	1	1	1	0	29	58.9765646	68.6702989	77.9281506	144	13.8755418	20	73.5387956	89.6279061	103.7629757	213	23.3685584	0	4	5.62813	7	15	2.2214366	2.5989103	
Mario	4	0.79%	11	17	17.9556962	20	20	1.9550161	82	110	118.8316456	127	161	12.6260033	28	66	79.9974684	92	152	20.1227246	2	6	7.943038	10	15	2.4382077	1.8683544	
Mario	3	5.747%	9	15	16.6284228	19	20	2.7132173	65	99	107.3281712	116	149	12.5301868	24	70	83.4341396	95	174	20.2663482	0	6	7.8498347	9	16	2.3116882	1.8454846	
Mario	2	25.018%	6	11	14.2972271	17.8353854	20	3.774886	52	87	95.5762251	104	143	12.1013903	23	70.9853058	84.8274842	96.3594435	205	20.4312873	0	6	7.3507075	9	16	2.2601853	1.9941642	
Mario	1	45.653%	3	5	9.5941612	13	20	4.7300939	46	76	83.4845246	91	123	10.7112598	19	73	87.2480231	99.7745522	201	21.3001065	0	5	6.8471294	8	15	2.1500159	2.1533525	
Mario	0	22.792%	1	1	1	1	1	0	42	65	70.0687961	75	98	7.3338808	15	70.9261547	86.8581959	101.0974061	217	23.471058	0	4.9629479	5.9186995	7	13	2.0037078	2.4978501	
Monty Mole	4	0.521%	11	17	17.8330134	20	20	2.055129	77	107	117.5758157	127.1875	156	14.5873012	33	68.0625	81.5278311	91.375	185	19.2609042	2	6	7.8042226	9	15	2.3199174	1.8963532	
Monty Mole	3	4.012%	9	15	16.7562321	19	20	2.6879652	59	94.269556	104.1198903	114	155	13.9496078	31	71.5393134	84.7814058	95.8287526	189	19.5646109	0	6	7.8108175	9	15	2.1782146	1.8529412	
Monty Mole	2	19.223%	6	12	14.550724	18	20	3.7299042	42	83	92.1962753	101.180202	138	13.3157729	25	72	85.6283619	97	187	20.0584681	0	6	7.232586	9	15	2.1907087	2.0575352	
Monty Mole	1	41.933%	3	6	10.1651875	14	20	4.9052626	36	71	79.6736699	88	125	12.113615	20	72	85.9400949	97.1684106	211	20.2414182	0	5	6.5545275	8	15	2.1044584	2.2940166	
Monty Mole	0	34.311%	1	1	1	1	1	0	29	60	65.8722567	72	102	8.907301	10	66.9552716	80.6559995	92	204	20.5378176	0	4	5.4676343	7	13	1.9508535	2.690624	
Normal Dice	4	0.674%	11	16.375	17.7433234	20	20	2.1064388	81	110	119.9198813	129	166	13.7237299	37	66	79.111276	90	152	19.5392269	1	6	7.9347181	9.875	16	2.3198049	1.8738872	
Normal Dice	3	5.138%	8	15	16.5882657	19	20	2.7475109	62	98	107.2286882	116.2589286	156	13.1389725	22	70	82.9525107	93.3826531	179	19.6309192	0	6	7.7452316	9	16	2.2766739	1.9042429	
Normal Dice	2	21.59%	6	11	14.4147143	18	20	3.7951582	51	86.7881315	95.181195	103.9287749	144	12.4339648	24	71.7549569	85.1339509	96	206	20.036022	0	6	7.3152385	9	15	2.2178534	2.0187587	
Normal Dice	1	45.627%	3	5	9.7970532	13.7211531	20	4.8581448	45	75.3486097	83.2189931	91	130	11.005393	17	73.9367571	87.527407	98.9743676	209	20.5064232	0	5	6.6946764	8	16	2.1385664	2.2254367	
Normal Dice	0	26.971%	1	1	1	1	1	0	41	65	70.2539023	75	100	7.5431926	16	75	89.263876	101.3963412	210	21.2410498	0	4	5.7996366	7	14	2.0377698	2.5476623	
Rosalina	4	0.479%	11	17	17.8037578	19	20	1.972437	60	100	111.2004175	122	167	16.5019617	34	71	85.6075157	97	174	19.9185299	2	7	8.2713987	10	17	2.3718593	1.7536534	
Rosalina	3	3.904%	8	15	16.8163358	19	20	2.6732956	45	83	95.1577869	106.8809524	151	17.0145249	34	73.6088435	87.5010246	99	203	20.3745285	0	6	7.5581455	9	15	2.1736123	1.9556865	
Rosalina	2	18.887%	5	12	14.7175763	18	20	3.6675555	26	71	82.5456663	93.5349238	151	16.4146197	30	74.924226	88.6575952	100.0950099	208	20.5458919	0	5.1462427	6.9694499	8	16	2.1910808	2.1470853	
Rosalina	1	34.984%	3	6	10.5364267	14.5160031	20	4.8919843	15	58.4406433	68.9640407	79	136	15.0520675	28	72.8513591	87.6786245	100.0204223	216	21.6106178	0	4.5285038	5.904928	7	15	2.1202272	2.5353019	
Rosalina	0	41.746%	1	1	1	1	1	0	12	47	55.2034686	63	111	12.2030657	19	64.5350104	78.0988837	88.9066465	212	19.8759097	0	3	4.8479375	6	14	1.9860501	2.9318737	
Shy Guy	4	0.154%	13	18	18.7077922	20	20	1.3953789	73	104	108.4675325	115	130	9.8509468	34	59	69	79	117	15.4141948	2	5	6.4155844	8	12	1.8151645	2.5064935	
Shy Guy	3	2.042%	12	16.2770563	17.7481785	19	20	1.9689926	67	94.405	100.5528893	107	125	9.3988972	31	62.45	74.4995103	84	190	17.6635564	0	5	6.7306562	8	14	2.1877879	2.4260529	
Shy Guy	2	15.376%	10	13	15.6784088	18	20	3.0351129	50	84	91.2424558	99	119	10.4461795	26	66	78.2145552	88	192	18.6219774	0	5	6.7216441	8	16	2.1281254	2.373244	
Shy Guy	1	56.776%	6	7	10.9439393	15	20	4.6498824	44	71	78.9558088	87	107	10.7521376	21	58.8850768	72.8653304	84.3895074	195	20.2463021	0	4	5.8750881	7	14	2.1368815	2.6608954	
Shy Guy	0	25.652%	1	1	1	1	1	0	32	60	65.9343521	72	80	7.1519164	13	41	53.5564868	62.2394724	163	16.92853	0	4	5.1935132	6	13	1.735619	2.9220334	
Peach	4	0.749%	12	17	18.0226969	20	20	1.874078	72	106	116.1321762	125	160	13.7458291	27	65	77.4405874	87.6111111	159	18.7595496	2	6	7.4793057	9	14	2.2479569	2.0267023	
Peach	3	5.42%	9	15	16.7114605	19	20	2.5905047	53	96.2091837	104.9282288	114	150	13.028305	27	67	79.8116236	90.2755102	192	19.3408572	1	6	7.4651292	9	16	2.2608659	2.0175277	
Peach	2	24.666%	6	11	14.1084158	17	20	3.731931	43	85.6244332	94.1395849	103	140	12.6682025	13	68.2510265	81.9433633	92.8531983	200	19.8880205	0	6	7.1288819	9	17	2.2231149	2.1266521	
Peach	1	49.604%	3	5	9.0763063	13	20	4.8352867	34	72	80.8874889	89.3341912	121	11.9385177	12	65	79.1636965	90.983487	200	20.3190992	0	5	6.2418757	8	15	2.112893	2.4605879	
Peach	0	19.561%	1	1	1	1	1	0	30	60	66.414396	72	102	8.967735	13	54	67.8117683	79.3114583	199	19.9364243	0	4	5.65968	7	13	2.0321717	2.7064567	
Pom Pom	4	0.523%	12	18	18.4455067	20	20	1.6215547	73	98	110.3040153	120.3125	173	16.3552029	25	66	79.1720841	89.625	162	19.4354603	1	6	7.9694073	10	15	2.3423569	1.8393881	
Pom Pom	3	5.253%	8	15.1742287	17.1151316	19	20	2.4207822	55	89	98.7068342	107.9785714	166	14.7344573	13	68.5411255	81.8553208	93.2273597	200	20.6625644	1	6	7.8448506	9	16	2.2197285	1.85494	
Pom Pom	2	30.151%	5	12	14.8436552	18	20	3.3599145	41	79	88.3486783	96.950278	160	13.3419168	12	68.1462212	82.3345494	94.2450309	199	21.3220849	0	6	7.2502405	9	16	2.2038417	2.0252728	
Pom Pom	1	43.426%	3	7	10.4492962	13	20	4.0749599	23	70	78.192143	85.9106668	135	11.5056857	6	61.9144808	77.9570994	92	206	23.5960538	0	5	6.3220421	8	15	2.163371	2.3670152	
Pom Pom	0	20.647%	1	1	1	1	1	0	35	64	71.2923911	78.5181495	117	10.6143806	2	46.2146252	65.7871361	83.1054804	195	25.8042464	0	4	5.2287984	7	13	2.01288	2.8280622	
Waluigi	4	0.513%	12	17	17.877193	20	20	2.0093656	75	110	120.0214425	130	164	15.2753011	18	62.625	74.9337232	86	141	18.6388549	2	5	6.9649123	8.4375	15	2.3993861	2.1793372	
Waluigi	3	3.541%	8	15	16.7254563	19	20	2.712477	61	96	106.5125671	117	166	15.0456961	19	64.0533241	77.0025417	87.5526316	174	19.3552454	0	5	6.7944084	8	15	2.2882094	2.2332674	
Waluigi	2	15.357%	6	12	14.6381948	18	20	3.7163065	39	84.6554687	94.7204532	104.9836957	151	14.7182187	17	65	79.0657681	90.25	192	20.3078437	0	5	6.5435306	8	16	2.30565	2.3440776	
Waluigi	1	36.646%	3	6	10.4744635	14.842905	20	4.9690152	33	73	82.2348687	91.4637417	140	13.4359839	17	66	80.270698	91.9996205	208	20.5738637	0	4.0148914	5.9704743	7	15	2.1836746	2.5447252	
Waluigi	0	43.943%	1	1	1	1	1	0	20	62.314	69.9568304	77.6411047	114	11.0632208	10	61.9170531	75.6304758	87.0999402	219	20.3760918	0	4	5.0895023	6.2965287	15	2.0782268	2.8989828	
Wario	4	2.184%	10	16	17.3946886	19	20	2.2627112	81	123	133.8118132	145.3857143	188	16.731034	22	61	74.1799451	85	162	19.0615962	0	5	6.7880037	8	14	2.3844012	2.2362637	
Wario	3	10.483%	8	14	15.9991316	19	20	3.0055998	58	112	123.2966708	134.9023438	182	16.6699943	19	65	78.4023657	89.3245798	174	19.4120013	0	5	6.8892493	8	15	2.3512591	2.1787656	
Wario	2	34.547%	6	9.8874961	12.9215699	16	20	3.9527984	43	103	113.2399629	124	166	15.8034838	13	65.7404939	78.96457	90.4373332	190	19.8503597	0	5	6.5746375	8	16	2.3848373	2.3015891	
Wario	1	44.105%	3	3	4.7433174	6	20	1.8543222	39	93	102.417277	112.2779923	148	14.2442971	18	73	86.5227525	97.9297196	201	20.0106226	0	5	6.322231	8	17	2.4200278	2.3624079	
Wario	0	8.681%	1	1	1	1	1	0	30	66	76.8001382	84	114	12.2393207	18	46	55.9174058	63	154	14.2621456	0	3	3.8610759	5	13	1.7061	3.4083631	
Yoshi	4	0.467%	12	17	17.8650964	20	20	2.0331835	70	103	113.2526767	123	164	15.2579662	20	61	73.7815846	84	153	18.8163514	2	6	7.372591	9	14	2.2014056	2.0556745	
Yoshi	3	3.836%	9	15	16.8540553	19	20	2.6341024	53	88.6036585	99.2515641	109.902439	148	15.165031	22	64.018583	77.8785193	89	175	20.0636591	0	6	7.2648592	9	15	2.278504	2.0703858	
Yoshi	2	17.406%	6	12	14.7565065	18	20	3.6179474	34	77	87.375158	97.1130606	137	14.3759262	13	65	79.4042859	91	196	20.5951745	0	5	6.7762266	8	16	2.2183389	2.2282546	
Yoshi	1	36.413%	3	6	10.635921	14.7258119	20	4.858425	21	65.9211904	74.8166589	84	129	13.1403198	12	65	79.7761239	92	203	21.3548966	0	5	6.0658556	7.005924	15	2.0994163	2.4763409	
Yoshi	0	41.878%	1	1	1	1	1	0	18	56	63.5287263	70.7917533	103	10.5491114	10	61.9585137	76.573547	89	200	21.4421539	0	4	5.3783371	7	15	2.0398487	2.7518984	
