Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Donkey Kong	3	21.46655%	4	13	15.2301948	18	20	3.3064051	26	94	110.7432447	127	237	24.4956539	0	28	46.7227547	62.4441782	219	24.7966178	0	2	3.2597763	4	11	1.6335654	1.8983139	
Donkey Kong	4	10.81155%	6	15	16.8891602	19	20	2.6000933	35	108.1612716	125.7840273	142.9913538	238	25.2612399	0	23	40.8257188	55	168	23.5948762	0	3	3.781123	5	13	1.6800229	1.6964404	
Dry Bones	0	8.19455%	1	1	1	1	1	0	30	60	67.4653886	75	115	10.8158148	0	40	56.5638809	72	168	23.0741064	0	1	1.6709215	2	8	1.2188428	2.8102824	
Dry Bones	1	26.3808%	1	1	5.8411794	9	20	5.1580832	30	75	85.8731142	97	147	15.6432479	0	30	46.4859519	60.9984327	176	22.1733532	0	1	2.0743836	3	9	1.3453003	2.6098223	
Dry Bones	2	29.4851%	3	7	11.1839391	15	20	4.9176688	36	89	101.2715134	113.9933425	168	17.5803448	0	25	40.5271815	53.9898638	156	21.0797371	0	2	2.5496268	3	10	1.4438733	2.3473212	
Dry Bones	3	21.80595%	4	11	13.7931763	17	20	4.2597238	43	102	115.4551166	129	192	19.2182779	0	20	35.3200113	47	159	19.8866831	0	2	2.9783775	4	10	1.5025692	2.1313541	
Dry Bones	4	14.1336%	5	13.9953493	15.7912351	19	20	3.3679391	48	121	135.5202602	150	216	20.753862	0	16	28.7952114	38.993595	153	17.5375315	0	2.9958772	3.5435416	5	11	1.5209385	1.8674577	
Goomba	0	22.2498%	1	1	1	1	1	0	10	50	57.3314547	64	103	10.4134372	0	45.9854045	62.4214195	78	186	23.7378407	0	0	1.3200928	2	8	1.1041504	3.0177395	
Goomba	1	26.7311%	1	3	7.7738212	12	20	5.6009284	19	63	73.066013	83	130	14.1812765	0	41	59.2311802	75.9931599	217	24.7375229	0	1	1.7841073	3	9	1.2952195	2.7138071	
Goomba	2	25.9029%	3	8	12.1676245	16	20	4.7252126	27	77	88.6001413	100	158	16.5727777	0	35	53.568722	70	186	24.7573528	0	1	2.3067417	3	10	1.4515386	2.4058696	
Goomba	3	15.5345%	4	12	14.5422297	18	20	3.9715594	34	90.8662304	103.3119025	116	172	18.0843885	0	29	47.209157	62.7967476	171	24.0430843	0	2	2.8604171	4	11	1.5567827	2.1186939	
Goomba	4	9.5817%	5	14	16.0294207	19	20	3.2781595	48	107.2667311	121.3396422	135	195	19.9259201	0	22	39.5464636	53	169	22.5059182	0	2	3.5183475	5	11	1.6105631	1.8196614	
Hammer Bro	0	10.70425%	1	1	1	1	1	0	13	47	53.9879067	61	96	9.7129456	0	46	62.7257538	78.98419	182	23.4369848	0	0	1.2362379	2	7	1.0726103	3.1023472	
Hammer Bro	1	28.217%	2	3	7.1530543	10	20	5.074623	14	61	70.8126838	80.9958416	126	13.8246453	0	39	56.1456232	72	177	23.7270549	0	1	1.6562427	2	9	1.2470928	2.8489138	
Hammer Bro	2	30.24105%	3	8	12.0368099	16	20	4.6007797	26	74.3536262	85.6476892	97	147	15.8779422	0	32.9836632	49.9493156	65.0690882	180	23.295531	0	1	2.1263564	3	9	1.3903828	2.5695288	
Hammer Bro	3	19.3493%	4	11.9975546	14.4650201	18	20	3.9724146	31	87.6095986	99.4109554	111	170	17.2478216	0	26.9957519	43.6403332	58	182	22.4031563	0	2	2.6069935	4	10	1.4815586	2.309528	
Hammer Bro	4	11.4884%	6	14	16.0956704	19	20	3.1996373	39	105	117.6005014	130.9745383	184	18.7059334	0	20	36.0947347	48.9961986	148	20.6762067	0	2	3.2319252	4	11	1.5379612	2.0010141	
Koopa	0	9.6312%	1	1	1	1	1	0	28	57.5980811	67.7041179	77	143	13.9056496	0	41	58.7347008	75	190	24.7910034	0	1	1.6841204	2	8	1.2395212	2.7766582	
Koopa	1	30.9136%	2	5	8.2624042	11	20	4.5770858	27	69	80.3179879	91	168	15.8021707	0	35	53.2146305	69	185	24.7166065	0	1	2.0480792	3	9	1.3663235	2.5656426	
Koopa	2	32.41595%	4	9.9980471	12.9927492	16	20	4.1567116	35	80.9977618	92.6593498	104	189	17.1377046	0	30	48.2024065	63.9925921	181	24.2091925	0	1	2.4730464	3	11	1.4717367	2.3275008	
Koopa	3	18.2915%	5	13	15.5067393	18	20	3.3270392	38	92.9557515	105.1028702	117	201	18.1344282	0	25	42.9580789	57.3809328	187	23.3082608	0	2	2.907826	4	11	1.5420004	2.1044802	
Koopa	4	8.74775%	6	15	16.8879998	19	20	2.6842425	55	106	119.4722243	132	215	19.5167401	0	20	36.4004173	49	156	21.6635183	0	2	3.4516247	4	11	1.5715515	1.8513503	
Luigi	0	11.14055%	1	1	1	1	1	0	28	62	69.5607892	77	123	11.2246102	0	38	54.0085498	68.9891741	162	22.1018086	0	1	1.5945084	2	8	1.1970507	2.8986002	
Luigi	1	29.20425%	1	3.9960907	7.3312174	10.8679207	20	5.0717206	29	74	84.396254	94.9882868	150	14.8364109	0	29.3290484	45.4189339	59	166	21.5082837	0	1	1.9730587	3	10	1.3175609	2.7027196	
Luigi	2	29.36855%	2	8	12.0176472	16	20	4.6755735	29	87	98.3269995	110	169	16.7675329	0	24	39.6207797	52.9705306	151	20.4772934	0	1	2.407664	3	10	1.4127398	2.4626412	
Luigi	3	19.3278%	3	12	14.4727826	18	20	3.9584718	41	99	111.8769881	124	193	18.3408644	0	20	34.5164245	46	163	19.3159909	0	2	2.8183083	4	11	1.470287	2.2488281	
Luigi	4	10.95885%	4	14	16.198748	19	20	3.149626	52	116.5574078	130.2437893	144	214	19.9646892	0	15.7157081	28.2700694	38	135	17.158356	0	2	3.3365955	4	10	1.4959609	1.9994753	
Mario	0	10.2973%	1	1	1	1	1	0	38	65	70.2039807	75	103	7.1063041	0	40	57.5476581	73	179	24.1099994	0	1	1.5928253	2	7	1.18788	2.8335535	
Mario	1	27.1392%	1	2	6.8125095	10	20	5.2722061	43	76	84.4512145	93	132	11.6202402	0	33.6800402	51.0978179	66.7128116	181	23.852931	0	1	2.0451542	3	9	1.346944	2.5677507	
Mario	2	30.2853%	3	8	11.6931821	16	20	4.7536057	48	89	99.226889	109	158	14.2828535	0	28	45.0526212	59.8206929	180	23.0833164	0	1.9966099	2.5727102	4	11	1.4718678	2.2740703	
Mario	3	19.598%	4	11	14.3827893	18	20	3.9868674	56	102.8518585	113.668558	125	178	15.9299686	0	22.9920218	38.963805	52	173	21.6843533	0	2	3.0972676	4	10	1.532324	2.0119834	
Mario	4	12.6802%	5	14	15.8956404	19	20	3.3363779	65	118	130.6824695	143	207	18.0488618	0	17	32.0345933	43	167	19.4949726	0	3	3.6895159	5	11	1.5559629	1.7534305	
Monty Mole	0	15.24475%	1	1	1	1	1	0	21	59	65.1430886	71	104	8.9242614	0	37	53.5152528	68	167	22.5210941	0	1	1.4103281	2	7	1.1226994	3.0286426	
Monty Mole	1	27.7816%	1	3	7.5015029	11	20	5.332704	29	71	80.1129975	89	136	12.9196925	0	33	49.9361988	64.9991799	175	22.7881382	0	1	1.8528001	3	9	1.2994347	2.7446187	
Monty Mole	2	28.5423%	3	8	12.1053785	16	20	4.6756059	37	84	95.099088	106	155	15.2751415	0	28	44.3628632	58.1616358	173	22.1515331	0	1	2.3521668	3	10	1.4274748	2.4510306	
Monty Mole	3	17.6451%	4	12	14.5631337	18	20	3.9326583	40	97.4166047	109.299902	121	178	16.9305367	0	23	38.6446889	51.9621009	163	21.0166785	0	2	2.8523386	4	11	1.5032249	2.1856918	
Monty Mole	4	10.78625%	5	14	16.0635856	19	20	3.2542971	54	113.1057584	126.5678062	140	200	18.9918315	0	17.9895277	31.9636713	43	155	19.0766706	0	2	3.4323143	4	10	1.5418614	1.9119249	
Normal Dice	0	9.01975%	1	1	1	1	1	0	38	65	69.8213531	75	103	7.5349171	0	41	59.0872363	75	198	25.0047379	0	1	1.6037529	2	8	1.1954227	2.8210538	
Normal Dice	1	27.1992%	1	2	6.6577889	10	20	5.1259769	40	76	84.8221437	93	131	12.0050606	0	34.9879247	52.7849532	68.9881376	196	24.6259766	0	1	2.0878592	3	9	1.3682218	2.5346334	
Normal Dice	2	30.6132%	3	8	11.7076812	16	20	4.7260566	44	89	99.5017149	109.9983728	160	14.5162345	0	29	46.5581236	61.5616622	183	23.6999606	0	2	2.6204774	4	11	1.4921632	2.2387663	
Normal Dice	3	20.1825%	4	11	14.3322118	18	20	4.0086248	56	102	113.5919683	125	176	16.3097389	0	23.9960194	40.4982212	54	175	22.3887154	0	2	3.1462356	4	12	1.558002	1.9782807	
Normal Dice	4	12.98535%	5	14	15.898605	19	20	3.3299792	56	118	130.9682565	144	199	18.4268997	0	18	33.420135	45	166	20.2307554	0	3	3.7616737	5	12	1.5775016	1.7153562	
Peach	0	10.6801%	1	1	1	1	1	0	24	60	65.3197816	72	100	8.4944812	0	33.9754152	48.5748448	62	152	20.8028836	0	0	1.2447168	2	7	1.087389	3.1799702	
Peach	1	25.9806%	1	3	6.3204079	9	20	5.0544108	26	73	81.9514946	91	130	12.8562238	0	29	44.8009919	58	163	20.9623567	0	1	1.7835962	3	9	1.2703955	2.8422804	
Peach	2	30.32755%	3	8	11.604271	15.2771984	20	4.6782547	41	87	97.1605224	107.9515378	157	14.7436464	0	24.3811807	39.6220268	52	164	20.2057233	0	1	2.2708115	3	10	1.3943533	2.5554009	
Peach	3	19.88665%	4	11	14.3456709	18	20	3.9448921	49	100	111.2326913	122	174	16.0147592	0	20	34.4777828	46	164	18.9776046	0	2	2.7325417	4	10	1.4634572	2.3015918	
Peach	4	13.1251%	5	14	15.9149111	19	20	3.2750322	60	115	127.4270291	140	195	17.77587	0	16	28.5160761	38	137	17.1129193	0	2	3.2317468	4	11	1.4928241	2.0564948	
Pom Pom	0	23.7293%	1	1	1	1	1	0	24	58	66.1872242	73.254458	122	10.8107424	0	36	52.0581644	66	186	21.9556594	0	1	1.4328636	2	8	1.1383107	3.0213028	
Pom Pom	1	28.94975%	2	3	9.087708	14	20	5.7947272	27	68	77.2056615	86	139	13.4525075	0	32	48.6769868	63	181	22.3673588	0	1	1.8060294	3	9	1.2834887	2.7816371	
Pom Pom	2	25.6859%	3	8	12.42097	17	20	4.9629774	35	80	92.0034669	103.3772678	166	16.6300956	0	27	43.935595	58	165	22.2028218	0	1	2.2758284	3	10	1.4122657	2.4997742	
Pom Pom	3	13.4972%	4	12	14.7766495	18	20	3.8992332	45	96.1915375	108.9566762	121.6521789	181	18.0401537	0	22	37.3848169	50	165	20.7153797	0	2	2.8259083	4	9	1.4908089	2.1953516	
Pom Pom	4	8.13785%	5	14	16.0761872	19	20	3.2315136	56	114	126.7086638	140	202	19.2069647	0	17	30.6550317	41	148	18.5073828	0	2	3.3719779	4	11	1.5055981	1.9272535	
Rosalina	0	24.96945%	1	1	1	1	1	0	6	46	54.9324094	63	116	12.313135	0	50	67.6905999	84	194	25.0553827	0	0	1.3073336	2	8	1.120279	3.0002042	
Rosalina	1	27.9148%	2	5	8.9143855	13	20	5.1410474	11	58	68.4625772	78.3046602	147	14.968662	0	46	64.598532	82	201	26.2247606	0	1	1.7094247	3	9	1.2959481	2.7364122	
Rosalina	2	26.19085%	3	9	12.9528151	17	20	4.4181536	19	71	82.8236712	94	161	16.7865182	0	40	59.4350336	77	193	26.6094669	0	1	2.2049036	3	9	1.4516948	2.4381244	
Rosalina	3	13.8238%	4	13	15.3393899	18	20	3.5253958	27	84.1018666	96.9621993	109	179	18.0911119	0	33.9846242	53.2657048	70	181	26.0886603	0	2	2.7345918	4	10	1.5622168	2.1542485	
