Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	4	0.3544%	7	15	16.5575621	19	20	2.8889461	76	122	135.3702032	147.859375	191	19.0372563	4	21	28.9034989	34.625	89	11.5287573	0	2	2.8577878	4	9	1.5189106	2.1297968	
Boo	3	1.3576%	5	13	15.6653037	18.9342105	20	3.3667925	51	108.4828042	121.2457278	134	183	18.6140599	3	23	31.3294048	37.3635204	93	12.0510445	0	2	2.8507661	4	10	1.5274847	2.1443724	
Boo	2	6.5104%	4	10	13.6921094	17	20	4.206334	45	97	108.8492259	120.8127753	172	17.1411582	3	23	31.2523962	37.5872077	103	12.1183268	0	2	2.7041656	4	10	1.5138331	2.2310457	
Boo	1	16.7334%	2	5	9.8090785	14	20	5.3445324	32	84.2975195	94.9933785	105.9256472	150	15.5712943	0	21	30.1114059	36.2284611	106	12.2560757	0	1	2.3794686	3	10	1.4381868	2.4554245	
Boo	0	75.0442%	1	1	1	1	1	0	22	70.3356548	79.4440396	88.7946972	131	13.1783705	0	20.9992616	28.6655464	34.6625025	119	11.9913051	0	1	1.7703433	2.9995908	10	1.27437	2.8707695	
Bowser	4	1.3878%	6	14	16.0982851	19	20	3.1571459	71	137.4952911	155.6646491	173.4555556	259	25.8172617	3	21	29.3689292	35	89	11.3552948	0	2	2.6552817	4	11	1.4778683	2.2498919	
Bowser	3	4.2404%	5	12	14.7405209	18	20	3.814268	53	120.0733966	137.3369493	154.1570116	231	24.840076	3	24	31.6139515	37.9657738	101	11.9629518	0	2	2.6559759	4	11	1.4695393	2.2402604	
Bowser	2	13.2322%	4	10	13.1337299	17	20	4.2954681	32	105.4573608	121.5456084	137.6155798	213	23.3161552	3	24.0799051	33.2296821	39.5195049	110	12.4450162	0	1	2.5008842	3	10	1.4689966	2.3366485	
Bowser	1	28.3436%	3	7	10.7188035	14.7065632	20	4.7942886	27	91.9721494	106.7712147	121.502307	194	21.6496004	1	24	33.6055053	40.5452921	109	12.9441889	0	1	2.2551193	3	10	1.4434962	2.5195317	
Bowser	0	52.796%	1	1	1	1	1	0	9	76.9986024	90.941541	103.9996804	171	19.823039	0	20	27.9435033	33.9866099	113	11.9857325	0	1	1.7881241	3	12	1.3333742	2.8650958	
Bowser Jr	4	0.6358%	6	15	16.6134004	19	20	2.8437262	60	107.1149733	122.1937716	136.9795009	192	21.092008	3	21	30.4627241	36	110	14.5114238	0	2	3.0572507	4	10	1.5767639	1.9663416	
Bowser Jr	3	2.2528%	4	13	15.3300561	18	20	3.5684581	49	93	106.5133168	119.796796	181	19.25516	6	24	33.2315341	38.6228571	117	15.1588715	0	2	2.9493963	4	10	1.5362325	1.9876598	
Bowser Jr	2	8.2818%	3	11	14.0368832	17.8337682	20	4.1182653	37	81.0977338	93.3982951	104.9585556	163	16.9859541	3	26.0160214	36.0922022	41.9929741	123	15.3935454	0	2	2.8248931	4	10	1.5097172	2.0487575	
Bowser Jr	1	33.0852%	2	7	10.8141071	15	20	4.9132615	23	69	79.8292409	89.9962422	157	15.1462056	3	29.4654916	39.6214561	45.86013	134	15.9092471	0	1	2.397096	3	11	1.4270106	2.2713237	
Bowser Jr	0	55.7444%	1	1	1	1	1	0	20	57	65.8357037	74.0234319	130	12.7842464	3	33	42.2303873	47.4413858	144	14.8883286	0	1	1.7358479	2.4757302	9	1.2775797	2.5333558	
Daisy	4	0.3246%	10	16	17.1977819	19	20	2.3584397	80	108	117.0942699	125.25	151	11.7963981	3	18	27.1312384	32.1785714	91	13.18481	0	2	3.2107209	4	9	1.5628019	1.9174368	
Daisy	3	1.8084%	8	13.2592036	15.8532583	19	20	3.1931911	72	95.003861	103.8128733	112	139	11.6892286	3	20.9452055	29.1629064	35	111	13.3153151	0	2	3.0857111	4	9	1.5342645	1.9836319	
Daisy	2	6.0082%	6	11	14.1987176	18	20	3.9437515	65	87	93.5967178	101	123	10.0019226	3	24	33.2713958	39.7668427	119	14.4174569	0	2	3.0255983	4	10	1.5256898	2.0060584	
Daisy	1	25.5152%	4	4	9.6886417	14	20	5.3668059	60	73	80.5071016	88	102	8.4419407	0	25	35.161151	41.9582248	143	14.5849692	0	2	2.5657569	3	10	1.4326128	2.2285853	
Daisy	0	66.3436%	1	1	1	1	1	0	60	65	66.7793306	68	77	2.0929747	0	21	31.4555617	37	127	14.1695392	0	1	2.0079495	3	9	1.2829609	2.50331	
Diddy Kong	4	0.5334%	6	16	17.3265842	19	20	2.5124023	55	106	120.6700412	135.9166667	190	21.4854232	5	24	32.2759655	38	102	12.6958728	0	1	2.576303	4	11	1.5720685	2.1593551	
Diddy Kong	3	2.227%	5	15	16.6863498	19	20	2.84965	49	93	106.6835204	120.074923	200	19.8640479	3	26	35.2208352	41.3610636	122	13.6256578	0	1	2.6146385	4	11	1.5631998	2.1011226	
Diddy Kong	2	12.8288%	4	13	15.1103841	18	20	3.4853507	38	80	93.5049576	106.9416182	181	19.5515331	3	25	34.3720847	40.7916899	126	13.5732807	0	1	2.3260321	3	10	1.4939216	2.2712179	
Diddy Kong	1	35.4164%	2	8	11.4244279	14.5674472	20	4.3129425	26	70.151756	82.6993935	95.0570407	159	18.4475568	3	22	31.546374	38	127	13.7876399	0	1	2.0132763	3	10	1.3798953	2.5077139	
Diddy Kong	0	48.9944%	1	1	1	1	1	0	0	56	68.5481484	77	133	15.6953854	2	18	26.8635926	31.999839	113	12.6402579	0	1	2.13962	3	10	1.2497825	2.5722695	
Donkey Kong	4	0.1622%	11	17	17.972873	20	20	1.9818546	85	118	134.9445129	151.0833333	204	22.769485	9	28	38.2675709	44.75	116	15.2375735	0	2	2.7940814	4	9	1.5073235	2.0332922	
Donkey Kong	3	1.2318%	7	15	16.8190818	19	20	2.6596205	72	99.4101044	117.0055204	132.804829	213	22.8712266	3	29	39.46566	46	129	15.49399	0	2	2.6465335	3.9931685	9	1.4260754	2.0425394	
Donkey Kong	2	7.1404%	6	13	15.3323256	18	20	3.3136851	61	81.7125909	98.0671111	112.021692	194	21.7982055	3	30	40.8788863	48	137	15.7312187	0	1	2.3570388	3	10	1.3497607	2.2230967	
Donkey Kong	1	17.682%	5	11	13.961177	17	20	3.6182804	50	64	79.8760095	92.9761449	175	19.9698763	3	32	42.6437281	50	148	15.7938658	0	1	2.0016627	3	9	1.2371669	2.4313992	
Donkey Kong	0	73.7836%	1	1	1	1	1	0	0	50	63.6245182	80	160	21.4900774	0	24	34.1559425	40.6551714	135	14.9182806	0	1	1.5950265	2	10	1.214045	2.7244049	
Dry Bones	4	0.5712%	6	14.9384236	16.4537815	19	20	2.9622921	61	118.0091954	130.5311625	143	194	19.0188542	6	22.5689655	31.7405462	38	105	13.9486446	0	2	3.3112745	4	10	1.5776224	1.8284314	
Dry Bones	3	2.283%	5	13	15.2052414	18	20	3.5549467	51	104	116.247569	129.2891156	178	18.6295522	3	26.737122	35.9420937	42	122	14.474061	0	2	3.4026281	4	11	1.6050599	1.7803767	
Dry Bones	2	9.5318%	4	9	12.8976909	17	20	4.7072848	39	90	102.0379991	114	159	17.3329716	0	27	36.6033908	42.9458295	133	14.2543177	0	2	3.1913175	4	10	1.5610261	1.867643	
Dry Bones	1	38.7134%	2	3	8.619792	13	20	5.646921	25	75.5683405	86.3069067	97	142	15.1789283	2	29	38.4137534	44.5296968	133	14.42316	0	2	2.6556283	4	11	1.4737111	2.1292679	
Dry Bones	0	48.9006%	1	1	1	1	1	0	25	60	68.9641231	75	115	11.1818558	2	30	38.6114567	43.9543424	132	13.1997264	0	1	1.5881359	2	9	1.232209	2.6103811	
Goomba	4	0.297%	8	15	16.7340067	19	20	2.762414	63	105.6020408	118.4316498	131.1989796	173	18.2951174	12	31	40.8922559	47.2653061	121	14.7368103	0	2	3.3097643	4	10	1.6639389	1.7905724	
