Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Koopa	2	32.40624%	3	9	12.8376444	16	20	4.2524735	32	80.9937683	93.0821706	104.5782487	193	17.4464133	6	44.4197589	59.1397428	69.9974109	208	20.5088854	0	2	3.0666909	4	12	1.6639321	2.4662621	
Koopa	3	18.68338%	4	13	15.3887502	18	20	3.4251003	40	92.9990038	105.8495508	117.9980905	213	18.6232549	0	42.9968058	57.4047576	68.0716054	198	20.4065686	0	2	3.6084467	5	13	1.7753333	2.2168537	
Koopa	4	9.08916%	5	15	16.7809347	19	20	2.7756486	54	106.625746	121.0036505	134.1932968	224	20.408765	5	39.991604	54.2557618	64.9983092	189	20.2106061	0	3	4.2731848	5	14	1.8281885	1.9338707	
Luigi	0	10.71686%	1	1	1	1	1	0	28	61.9996387	69.4987431	77	118	11.2357488	6	50.9996967	65.4863813	75.9992932	208	20.4796877	0	1	2.3041469	3	10	1.4031493	2.7890856	
Luigi	1	28.79326%	1	2	7.0749891	10	20	5.1270272	26	74	84.7051449	94.9991424	154	14.9716974	6	46	60.9870845	71.9963696	202	20.5650166	0	1.9993976	2.660201	4	12	1.5428027	2.6505488	
Luigi	2	29.3835%	2	8	11.8940395	16	20	4.7116207	31	86.9987034	98.7533221	110.3821135	172	16.8814565	6	44.0371744	58.936335	69.9982836	199	20.451665	0	2	3.1993064	4	12	1.6977331	2.3986407	
Luigi	3	19.67504%	3	11.1020503	14.3815275	18	20	3.9942728	37	99.8098081	112.4452453	124.9955756	199	18.3882489	6	42.99601	57.2903516	67.9993611	193	20.3869981	0	2.9975944	3.8202027	5	13	1.8140644	2.1179362	
Luigi	4	11.43134%	4	14	16.1362955	19	20	3.1763552	55	116.9994262	130.9522576	144.760764	210	19.9558377	3	40.1625303	55.002913	65.9887582	198	20.353286	0	3	4.5879713	6	14	1.8582097	1.8021404	
Mario	0	10.61904%	1	1	1	1	1	0	40	65	70.2613287	75	101	7.1000359	9	48.9931188	63.2776258	73.9993316	208	20.4369639	0	1	2.2148443	3	10	1.3790206	2.8403358	
Mario	1	27.56958%	1	2	6.9803052	10.444555	20	5.2634519	41	75.9994224	84.2753557	92.4159691	135	11.5388278	6	46	60.7063633	71.5841082	207	20.5003574	0	1	2.5865233	3.9998006	11	1.5180363	2.6825828	
