Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	4	6.222%	5	14.9238281	16.5213758	19	20	3.0052097	66	122	136.1353263	150.8769531	204	21.0007273	12	38.8476562	53.9774992	65.6923828	147	20.977498	0	3	4.412729	6	11	1.9117509	1.9726776	
Boo	3	12.516%	4	12.8334579	15.191696	18	20	3.6911348	62	105.1096939	118.0738255	130.9849624	180	18.6125226	6	39	54.5712688	66.4196429	171	21.5598223	0	2	3.7352189	5	11	1.8235637	2.2481624	
Boo	2	24.808%	3	9.9650869	13.1866991	17	20	4.4525807	41	92.6140011	104.5711867	116.3336809	168	17.511631	9	39.297609	54.9629152	66.7987909	180	21.5201078	0	2	3.0997259	4	11	1.7287345	2.5609481	
Boo	1	30.104%	2	6	10.0503462	14	20	4.9222789	38	81	91.7595668	102.2154137	146	15.4297265	3	39	54.5567366	66.5182739	162	21.5742643	0	1	2.5847064	4	10	1.5449032	2.8066038	
Boo	0	26.35%	1	1	1	1	1	0	22	68.6208125	77.3027704	86	124	13.1118593	3	33.0980801	48.7326755	60.3476657	165	21.3819844	0	1	2.1610626	3	8	1.3890935	3.0524478	
Bowser	4	6.13%	5	15	16.7990212	19	20	2.8238207	69	133.4023438	150.7491028	167.9472656	235	25.0251688	9	39	51.0035889	60.8769531	140	17.1833122	0	3	4.3898858	5.9296875	12	1.8437396	1.9647635	
Bowser	3	13.402%	4	13	15.4617039	18	20	3.4268515	54	117.9135846	133.8664378	149.5739796	232	23.2788853	11	40	52.6951201	62.1833546	169	17.6768491	0	3	3.8876287	5	12	1.8407087	2.2168333	
Bowser	2	25.524%	2	10	12.9871271	16.9404885	20	4.3371039	39	104.921875	120.1788121	135.4508929	215	22.5655464	6	41	53.5315781	63.2732014	149	18.1268834	0	2	3.3937471	4.9926227	12	1.7705832	2.4633286	
Bowser	1	26.688%	1	4	8.3046108	12	20	5.2334882	26	92	106.3092026	120.9190169	191	21.3803875	9	39.1074353	52.5011241	62.9332181	163	18.4361624	0	2	2.902503	4	11	1.6844115	2.7132044	
Bowser	0	28.256%	1	1	1	1	1	0	16	78.3300366	91.8051387	104.3525321	160	19.4919484	6	34	46.9629105	56.8258929	172	18.0454169	0	1	2.3044309	3	9	1.5095403	3.0278879	
