Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Bowser Jr	2	28.256%	3	8	11.9547066	16	20	4.7980244	35	85	96.6613109	108	166	16.8384931	9	39	53.3148358	64.7389558	175	20.2278947	0	2.2073709	3.7890006	5	14	1.8338783	2.2102208	
Bowser Jr	3	15.056%	4	12	14.7246392	18	20	3.894552	54	100	112.7430925	125.3333333	185	18.4987547	9	38	52.2143996	63.1105733	169	20.1132156	0	3	4.6038789	6	13	1.9516869	1.8836344	
Daisy	4	2.498%	8	15	16.761335	19	20	2.7702251	80	106	116.0880705	126	162	14.4393021	7	31	44.2425941	53.81	180	18.7352182	0	3	4.6477182	6	10	1.889882	1.8903122	
Daisy	0	23.802%	1	1	1	1	1	0	60	65	66.6117133	68	74	2.076204	4	41	55.987396	67.6769457	178	20.7045471	0	1	2.4468532	3	9	1.4167553	2.8116965	
Daisy	1	39.69%	4	6	9.9955117	13	20	4.5624596	60	72	78.5087428	85	100	7.57199	8	38	52.1215923	62.990566	181	19.8462592	0	2	2.8090199	4	9	1.5314324	2.6656589	
Daisy	2	23.194%	5	10	13.4904131	17	20	4.2704263	64	83	90.6441321	98	123	10.4829254	3	36.2227915	50.6999224	61.7043672	177	20.0993774	0	2	3.4406312	4.9226264	11	1.7050406	2.3639734	
Daisy	3	10.816%	7	13	15.4239147	18	20	3.4910068	69	94.9585253	104.2009985	113.5	157	13.3680719	6	35	49.1813979	60.0837438	157	19.8299308	0	3	4.2527737	5.0765306	11	1.8444232	2.0094305	
Diddy Kong	4	0.684%	10	16	17.6913265	20	20	2.1955721	61	104	118.8567251	133	173	20.6418909	10	35	47.5321637	57	123	18.2201567	0	4	4.880117	6	12	1.9706062	1.7953216	
Diddy Kong	0	54.006%	1	1	1	1	1	0	7	56	66.9734844	77	126	15.5845203	2	31.3407576	45.1144317	55.4158839	182	19.5827966	0	1	2.28345	3	9	1.3974397	2.9375625	
Diddy Kong	1	29.052%	2	8	11.8399791	16	20	4.7375303	27	71	82.3968057	94	149	16.8704657	5	35.8825996	50.2589839	61	169	20.3665158	0	2	3.0528707	4	10	1.5959684	2.5528707	
Diddy Kong	2	12.318%	4	12	15.0144021	18	20	3.6387817	26	83	95.2433837	107	169	17.9228931	7	37.7208647	51.7517454	62.9582268	171	20.0011747	0	3	3.804189	5	12	1.761924	2.1937003	
Diddy Kong	3	3.94%	6	15	16.6539792	19	20	2.8213214	47	94.6666667	107.5360406	120	171	18.7096156	10	37.7407407	52.5035533	64.1481481	145	20.5704988	0	3	4.5461929	6	14	1.9091413	1.9243655	
Donkey Kong	4	1.324%	8	15	16.7731481	19	20	2.8641173	59	109	128.2824773	147	200	26.1871655	14	45.375	60.2854985	71	150	21.3017112	0	4	5.5438066	7	12	2.0640169	1.5785498	
Donkey Kong	0	52.942%	1	1	1	1	1	0	0	50	62.7479128	80	150	20.5024683	0	34	48.5419138	59.8730044	165	20.3953587	0	2	2.7957765	4	12	1.6135449	2.7086245	
Donkey Kong	1	25.006%	2	5	9.2796124	13	20	5.1991796	20	65.8310874	82.1306886	97.7036435	174	23.3743781	3	43.6513323	59.4462129	72.4024139	168	22.3526118	0	2	3.37511	4.7525712	12	1.79495	2.4015836	
Donkey Kong	2	14.814%	3	10	13.5016325	17	20	4.3799304	26	81	97.9415418	114.7131661	192	24.4119822	0	48	62.7299851	75.0765766	183	21.7110707	0	3	4.1602538	5	12	1.9477022	2.0696638	
Donkey Kong	3	5.914%	4	13	15.7173252	19	20	3.4800908	42	97.1166667	115.5201217	133.1011111	213	26.1527604	10	49	64.3479878	77.2166667	178	22.1041048	0	4	5.0645925	6	12	2.0652743	1.7426446	
Dry Bones	4	2.21%	8	15.1388889	17.0103397	19	20	2.711627	66	107	119.7773756	132.7	178	18.7885407	9	33	47.4452489	58	137	20.0272425	0	4	4.8633484	6	11	1.9126551	1.8217195	
Dry Bones	0	25.284%	1	1	1	1	1	0	30	65	70.2574751	79.3836478	110	10.8037495	12	44	58.5922322	69.9606164	176	20.4659977	0	1.8206522	2.5643885	3.4930818	9	1.4745129	2.742604	
Dry Bones	1	37.828%	3	5	9.4941913	13	20	4.8915216	37	71.7681673	81.4469176	91	132	13.7022701	6	40	54.2664693	64.9674074	173	20.1778455	0	2	3.0192979	4	11	1.6152617	2.5613302	
Dry Bones	2	24.688%	4	10	13.6999566	17	20	4.1229055	42	83.6431624	94.9618438	106	153	15.6719112	5	39	52.6224076	63.5762157	173	19.7025907	0	2	3.6866494	5	11	1.7668263	2.2395496	
Dry Bones	3	9.99%	5	14	15.7827869	19	20	3.2982159	52	97.8148148	109.202002	121	171	17.1805881	6	37.413961	51.7823824	63	171	19.8474687	0	3	4.4852853	6	12	1.8897367	1.9259259	
Goomba	4	3.09%	5	14	16.2082505	19	20	3.2547368	57	107.8214286	120.3605178	133.1734694	192	18.7331144	14	44.1173469	58.0964401	69	137	19.5191488	0	4	5.3508091	7	14	1.9267931	1.610356	
Goomba	0	32.286%	1	1	1	1	1	0	19	51	58.1710339	65	95	10.3913355	14	41	55.27944	65.2328515	172	19.549695	0	1	2.2760949	3	8	1.3909925	2.8888063	
Goomba	1	30.28%	1	1.985312	7.440736	12	20	5.9496895	25	64	74.452576	84.2992642	122	14.3172881	12	45	60.2843461	71.7339345	200	20.8937946	0	2	2.976288	4	10	1.597647	2.5293923	
Goomba	2	22.59%	3	8	12.0299728	16	20	4.9879064	35	79	90.0996016	101.3273077	147	16.2194363	14	47	61.7073927	73.0300248	211	20.6756437	0	3	3.8139	5	11	1.7935702	2.1636122	
Goomba	3	11.754%	4	12	14.5864996	18	20	4.0125438	45	95.0556206	107.7764165	120.2841199	175	18.2495986	17	48	62.2674834	73.2044931	183	20.1535095	0	3	4.7811809	6	12	1.9252935	1.7811809	
Hammer Bro	4	5.942%	5	13.9612403	15.8371155	19	20	3.4381934	53	110	122.3194211	135	182	18.4685991	11	42.2166667	55.9367216	66.4555556	156	19.3211107	0	4	5.3150454	7	12	1.9026384	1.6146079	
Hammer Bro	0	14.724%	1	1	1	1	1	0	17	47.0019133	53.901793	60.9598214	88	9.6622253	18	44	57.9952459	68.1964286	179	19.7524438	0	1	2.2383863	3	8	1.3732133	2.8825048	
Hammer Bro	1	28.978%	1	1	4.2396688	7	20	5.2590963	29	64	74.9663883	86	120	15.0615839	10	46.4544583	61.4680792	72.9631024	184	20.9707991	0	2	2.9745324	4	10	1.5973614	2.5332321	
Hammer Bro	2	30.648%	3	6	10.479875	15	20	5.1774228	29	81.8188895	92.463456	104	147	16.420872	12	46.6029106	61.2073871	72.6167109	191	20.6916255	0	3	3.7958758	5	11	1.7880644	2.1580527	
Hammer Bro	3	19.708%	4	11	14.0184016	17.8664522	20	4.1819034	46	98.9712425	110.1834788	122.4176389	172	17.7090869	12	46.9701863	61.6360869	73.0804367	201	20.8051185	0	3	4.7463974	6	12	1.8971753	1.7775523	
Koopa	4	3.752%	6	15	16.4961018	19	20	2.9595282	57	107	120.1940299	132.7901235	183	19.1375251	9	33	46.6497868	57.0061728	134	19.0992653	0	4	4.95629	6	12	1.9877578	1.7761194	
Koopa	0	18.488%	1	1	1	1	1	0	31	58	67.9270878	77	121	13.8511546	11	41	55.3268066	66.6872408	177	20.4773194	0	1.7907585	2.5731285	3.0219298	9	1.4728748	2.7574643	
Koopa	1	36.244%	2	3	7.6305575	11	20	5.2546039	33	69.9995105	80.8398631	91	158	15.7382843	7	39	53.6435824	64.4328494	177	20.3050037	0	2	3.080841	4	10	1.6489533	2.5320053	
Koopa	2	27.808%	3	9	12.623045	16.1206687	20	4.5280186	40	83	94.773015	106.150201	173	16.9676121	3	38	52.656286	63.6277056	209	20.1698669	0	2	3.7503596	5	13	1.8133665	2.2379891	
Koopa	3	13.708%	5	12	15.0069874	18	20	3.7264507	48	96.1741071	109.3042019	122	182	18.7247846	10	37	51.3082871	62.6571429	153	19.9980069	0	3	4.5011672	6	13	1.9286776	1.9409104	
Luigi	4	3.244%	5	14.91	16.4071429	19	20	3.2033385	58	112	126.4149199	140.6938776	185	20.6693444	6	34	48.2768187	59	163	19.4325275	0	4	5.0487053	6	13	1.975365	1.7447596	
Luigi	0	21.156%	1	1	1	1	1	0	29	62.5067064	70.0251465	77.5203111	113	11.1660972	12	43.3756831	57.8719985	68.9480249	170	20.205151	0	1.3230769	2.5628663	3.6220217	9	1.4804037	2.7416336	
Luigi	1	36.106%	1	3.8205031	7.9176095	12	20	5.6093562	34	73	83.1270703	93	136	14.5487118	9	39.9914894	54.3156816	65.3492361	190	20.1711421	0	2	3.03811	4	12	1.6235434	2.5437323	
Luigi	2	26.648%	2	9	12.5119566	16.8884259	20	4.7901989	45	86.4042781	98.3066647	110.1777447	158	16.9477736	9	39	53.4737316	64	198	20.0902194	0	3	3.822876	5	12	1.8079926	2.1893576	
Luigi	3	12.846%	4	12	14.9277812	18	20	3.8816078	54	101	114.9470652	128	205	19.5147182	6	38	52.8366807	64	154	20.7724401	0	3	4.6722715	6	13	1.938054	1.8415071	
Mario	4	3.704%	5	14	16.2588477	19	20	3.1548633	78	115.8641975	128.1717063	140.2592593	180	17.541118	5	34	47.6684665	58	144	19.3764073	0	4	5.1101512	6	12	1.9628748	1.7165227	
Mario	0	20.174%	1	1	1	1	1	0	46	65	69.9842371	75	97	7.074085	9	42	56.2010509	67.065568	172	19.7625898	0	2	2.5829285	3.4833464	10	1.4444672	2.7244969	
Mario	1	35.748%	1	3	7.7666926	12	20	5.5320021	45	75	83.6346089	92	123	11.5055061	7	39.8025806	53.8896721	64.7996942	171	20.1925752	0	2	3.0867181	4	12	1.6113267	2.5071612	
Mario	2	26.056%	2	8.3894231	12.3149417	16	20	4.8343915	54	88.0455782	98.3438747	108	144	14.1611992	3	38.2293399	52.549739	63.3439366	171	20.1325413	0	2.9726739	3.7847713	5	11	1.7840184	2.1982653	
Mario	3	14.318%	3	12	14.6074797	18	20	4.0454725	55	102	114.6245286	126.8263889	180	17.4451858	6	38	52.0272384	63.3689392	161	20.0011722	0	3	4.6292778	6	12	1.8653554	1.8488616	
Monty Mole	4	3.734%	5	14	16.2000815	19	20	3.2227012	72	114.8981481	126.7214783	139	174	17.7042775	10	36.617284	51.126406	62.058642	159	20.3812638	0	4	5.2051419	6	12	1.9496104	1.6609534	
Monty Mole	0	24.128%	1	1	1	1	1	0	34	60	65.8092672	72	95	8.9503962	7	36	50.2945955	60.6515708	177	19.8766776	0	1	2.2883786	3	9	1.4029659	2.9154509	
Monty Mole	1	32.66%	1	2	7.142635	11.1332212	20	5.7502984	38	71.9873647	81.2055113	90.2797037	123	12.974907	7	39	53.641335	64.7088823	175	20.6102435	0	2	2.9403552	4	10	1.608914	2.6031231	
Monty Mole	2	25.584%	3	8	11.8833194	16	20	4.9592379	48	86	96.886257	108	145	15.3423449	7	39	53.8379456	65.2269737	188	20.5392725	0	2	3.7607098	5	12	1.8192764	2.2205285	
Monty Mole	3	13.894%	4	11.9949875	14.4878602	18	20	4.0251112	53	102	113.6162372	125.4962406	174	17.4737084	4	39.130102	54.241831	66	164	20.7007291	0	3	4.6974233	6	11	1.9235415	1.8410825	
Normal Dice	4	4.238%	5	14	16.1054852	19	20	3.3156893	79	116.7975	129.0283152	141	183	17.5974372	6	33.9325	47.0778669	56.9625	170	19.2618399	0	4	5.1599811	6	13	1.9540216	1.6635205	
Normal Dice	0	18.098%	1	1	1	1	1	0	40	65	70.1475301	75.1606125	98	7.6146415	10	39.6589307	54.1231075	65	185	20.1717974	0	1	2.4539728	3	8	1.4340429	2.8104763	
Normal Dice	1	34.3%	1	2	6.8288442	10.9883328	20	5.5503568	46	76.0774405	85.0544023	93.7264123	125	11.8919387	6	39	53.4893294	64.3691718	235	20.4457492	0	2	3.0623324	4	10	1.6065167	2.5342857	
Normal Dice	2	27.816%	2	8	11.8549221	16	20	4.9336339	54	89.9749836	99.8979724	110	146	14.3294273	5	38.6019656	52.7435289	63.9355556	176	20.2685986	0	3	3.821973	5	11	1.8046533	2.1839948	
Normal Dice	3	15.548%	4	11.1250525	14.3637926	18	20	4.1113299	61	105	116.8406226	128	192	16.9446333	6	38	52.1604065	64	169	20.3051805	0	3	4.6678672	6	12	1.9173974	1.8533573	
Peach	4	1.8%	8	15.24	17.1418312	19	20	2.4738472	63	103.8333333	114.71	125.1666667	174	16.0369473	4	28	41.94	53	133	19.2192831	0	3	4.5177778	6	11	1.8846501	1.9511111	
Peach	0	31.366%	1	1	1	1	1	0	34	60	65.6998023	72	98	8.6148751	3	33	47.5725945	58.1970328	178	20.1064566	0	1	2.162724	3	9	1.3735166	3.0006376	
Peach	1	36.214%	3	6	10.1280124	14	20	4.6654446	39	70.1614292	78.5122881	86.7156468	119	11.4762596	3	34	48.3691942	59.0824876	174	20.1167698	0	2	2.7019385	4	10	1.5591708	2.7340807	
Peach	2	21.618%	4	11	13.9842073	17	20	3.9798688	47	81.2062325	90.5906189	100	140	13.2810294	3	33	47.3178832	57.8971158	181	20.2432103	0	2	3.3745952	4	11	1.7227657	2.4144694	
Peach	3	9.002%	5	14	15.9829661	19	20	3.1405523	53	94	104.1335259	114.0701531	154	14.773704	5	31.6539116	45.366363	56	144	19.204988	0	3	4.0986447	5	11	1.8508122	2.1013108	
Pom Pom	4	1.932%	8	16	17.122449	19	20	2.555767	62	103	115.0062112	127	176	17.384102	6	30	43.5766046	54.96875	134	19.1312301	0	3	4.5455487	6	11	1.8487016	1.9337474	
Pom Pom	0	32.01%	1	1	1	1	1	0	27	58	65.7189003	73	110	10.7179521	6	35.6072115	49.9811934	61	174	20.1300199	0	1	2.4309278	3	9	1.4213284	2.8276789	
Pom Pom	1	36.888%	3	7	10.5873805	14	20	4.6361008	33	68.68577	77.824062	87	134	13.1876668	8	36	50.4298417	61.0275808	165	19.9448032	0	2	2.8776296	4	10	1.5752093	2.6234006	
Pom Pom	2	20.678%	4	10.7476321	13.8044499	17	20	4.1663865	46	80	90.1500145	100.0783972	148	14.8115163	4	35.3845703	49.7474611	60.505967	176	20.2639026	0	2	3.513009	5	11	1.7507684	2.3497437	
Pom Pom	3	8.492%	6	13.589701	15.7948964	19	20	3.319682	51	92	104.0930287	115.294896	165	16.7288527	6	34.8204159	48.9738577	59.8128544	160	20.2210587	0	3	4.2077249	5	12	1.8724511	2.0518135	
Rosalina	4	1.974%	5	15	16.8478088	19	20	2.8303888	55	95	108.9017224	121.90625	176	19.678301	14	42	55.0810537	64.859375	138	19.0725038	0	4	4.9564336	6	12	1.8909282	1.7315096	
Rosalina	0	35.456%	1	1	1	1	1	0	14	47	55.3421706	63.8896698	115	12.359742	13	40.9070161	54.6671367	64.8195014	167	19.5748108	0	1	2.1920126	3	10	1.3770372	2.9401512	
Rosalina	1	33.122%	2	5	9.2973785	13.6177376	20	5.3312993	19	59	69.5488799	79.9904271	127	14.7156916	15	44	58.7119135	69.5643093	184	20.5475564	0	2	2.8085864	4	11	1.5776352	2.6323893	
Rosalina	2	20.716%	3	10	13.2779581	17	20	4.4349567	27	72	83.1540838	94	144	16.1282514	11	45.6349206	60.1088048	71.2188394	167	20.4986881	0	2	3.5595675	5	11	1.7407452	2.2942653	
Rosalina	3	8.732%	4	13	15.4367644	18	20	3.505669	33	85.9925994	98.4285387	111	173	18.2027644	16	45.7748227	59.9812185	71.0055504	151	20.2653066	0	3	4.4324324	6	12	1.9006212	1.9257902	
Shy Guy	4	1.632%	9	16	17.4479592	19	20	2.3141856	61	102	111.3590686	121	157	13.8973739	7	28	41.9240196	51.8888889	135	19.3002365	0	3	4.3615196	6	10	1.8735621	2.0061275	
Shy Guy	0	27.29%	1	1	1	1	1	0	32	60	65.3575669	72	80	6.921284	3	32	46.7015024	57.8745833	166	20.2455813	0	1	2.1278124	3	9	1.3660034	3.0100403	
Shy Guy	1	39.556%	5	7	10.7318663	14	20	4.4683832	40	71	78.1304985	85	107	9.9617993	5	33	47.4109617	58.0730088	177	20.3385887	0	1.9553435	2.6255435	4	9	1.5176312	2.7750531	
Shy Guy	2	22.5%	6	11.6563999	14.4604573	18	20	3.6976123	45	81	89.0765333	97.1202319	124	11.6499351	3	32.1796048	46.9058667	57.8601906	174	20.2941421	0	2	3.1696	4	10	1.6548489	2.5133333	
Shy Guy	3	9.022%	8	14	16.3114323	19	20	2.9413366	60	92.9885204	101.3866105	110	149	13.1348222	4	32	45.6874307	56.6864	149	20.0141674	0	3	3.8408335	5	11	1.7891343	2.2183551	
Waluigi	4	4.688%	5	14	15.9403759	19	20	3.3998508	73	119.0217391	132.6582765	145.3162055	199	18.7437052	6	33	46.7517065	57	157	19.0435496	0	3	4.6962457	6	12	1.9572791	1.890785	
Waluigi	0	19.632%	1	1	1	1	1	0	30	61	68.600652	76.1246768	108	11.0156153	6	35	49.2667074	59.9682396	173	19.9310746	0	1	2.1232681	3	9	1.410421	3.0471679	
Waluigi	1	30.91%	1	1	5.5811766	9	20	5.6143418	32	76	86.564154	97	136	15.0551282	5	37.6987952	52.3901003	64	182	20.5536457	0	2	2.8365577	4	10	1.6574908	2.6870269	
Waluigi	2	28.094%	2	7	11.1712969	15	20	5.064613	39	91.8411841	102.948174	115	156	16.5444412	3	38	52.4803873	63.9399098	165	20.306876	0	2	3.5716523	5	11	1.8336848	2.3306756	
Waluigi	3	16.676%	4	11	14.2335705	18	20	4.189173	58	108	120.0735188	132.7760803	189	18.3791063	6	37.9709184	52.1154953	63.7810362	164	20.065053	0	3	4.3716719	6	12	1.9596918	1.9904054	
Wario	4	2.102%	7	15	16.8764302	19	20	2.6671407	74	121.796875	133.1864891	146	186	18.0117165	4	31	43.7687916	53.3125	141	18.3263786	0	3	4.6726927	6	12	2.0338258	1.9172217	
Wario	0	31.61%	1	1	1	1	1	0	24	66	77.0805441	84	120	12.8708536	1	30.2574275	44.4063904	55.2638453	185	19.6846424	0	1	2.1257197	3	9	1.4740011	3.078646	
Wario	1	33.32%	3	4	8.7510162	12.061396	20	5.025358	30	82.7836089	93.4114646	104	147	15.6229247	0	34	48.5057623	59.6577651	173	20.3569592	0	2	2.8695078	4	11	1.7050224	2.6880552	
Wario	2	23.542%	4	10	13.3450242	17	20	4.2739695	46	96.4871977	107.9945629	119.6969595	167	16.823666	5	35	49.3325121	60.7879489	157	20.0681841	0	2	3.6425962	5	12	1.8828443	2.3173052	
Wario	3	9.426%	5	13	15.6741846	19	20	3.3803561	58	111.0610207	123.2983238	135.2954882	187	17.9214198	6	35	49.6987057	60.8102811	149	20.2051969	0	3	4.4107787	6	13	2.0109362	1.991725	
Yoshi	4	3.392%	7	14	16.2111971	19	20	3.2119772	65	109	122.2676887	136.28125	183	19.4044051	6	32	45.9658019	57	121	18.8876085	0	4	4.9139151	6	14	2.007567	1.8071934	
Yoshi	0	24.748%	1	1	1	1	1	0	24	55	62.299903	69	100	10.4336322	6	34.4641217	49.0807338	59.8710669	179	20.3378534	0	1	2.2086633	3	8	1.3639246	2.9575723	
Yoshi	1	34.198%	1	2	7.5729283	12	20	5.7232745	31	67.2946985	77.3658693	87	131	14.003632	6	36.2419772	50.7824434	61.9867473	161	20.2813457	0	2	2.7699865	4	10	1.5637861	2.689397	
Yoshi	2	24.66%	2	8	12.1816145	16	20	4.8934521	39	81.4695958	92.7175994	104	148	16.1616647	4	36.9130519	51.0660989	61.9987083	191	20.4504527	0	2	3.5570154	5	11	1.7741593	2.3271695	
Yoshi	3	13.002%	4	12	14.6615835	18	20	4.0058398	46	97.5720663	109.9377019	122.4648438	173	18.4676295	8	36	50.8975542	62.1081946	182	20.5636382	0	3	4.4216274	6	14	1.9215229	1.9652361	
