Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Monty Mole	3	12.6749%	3	12	14.9115301	18	20	3.8801166	42	99	113.1557645	125.9985458	219	20.0416658	0	12	23.7927242	32.9681457	152	15.6267087	0	3	4.5274203	6	14	2.0029681	1.8859873	
Monty Mole	4	1.9199%	5	14.9173426	16.4652193	19	20	3.0715238	56	106.7724316	120.3917912	133.4227381	209	19.8479833	0	8	18.4560133	25	149	14.6991402	0	3	4.7510808	6	13	1.9812052	1.8273868	
Normal Dice	0	27.9249%	1	1	1	1	1	0	0	58.9797591	67.9856651	76.2517318	159	15.4237995	0	19	34.1957894	45.9900773	173	19.8859436	0	1	2.2771684	3	12	1.5177809	2.8706101	
Normal Dice	1	33.9011%	1	3	8.1199887	12.3312016	20	5.638999	19	70.1343411	81.1425057	90.9956152	184	16.1263141	0	17	30.9765937	41.9902338	164	18.6995568	0	2	2.8279407	4	13	1.6753064	2.6088446	
Normal Dice	2	23.5065%	2	8.9898106	12.4882826	16.9885086	20	4.8105135	22	83.4889961	95.7543275	106.9921367	200	17.9402015	0	14.0626172	27.5043839	37.9767535	156	17.3887293	0	2	3.6147066	5	13	1.8637432	2.250369	
Normal Dice	3	12.7612%	3	12	14.9041964	18	20	3.8761848	35	99.2204992	113.2054509	126.0515647	228	20.0029853	0	12	23.8126273	32.9710588	155	15.6431333	0	3	4.5450663	6	14	2.0067158	1.8794001	
Normal Dice	4	1.9063%	4	15	16.4831155	19	20	3.0552293	57	106.8912621	120.3548235	133.0473159	206	19.7772997	0	8	18.4683418	25	131	14.8674301	0	3	4.7507213	6	13	1.978686	1.8411583	
Peach	0	28.0211%	1	1	1	1	1	0	0	58.9947518	67.9642305	76.386702	166	15.4324136	0	19.0225834	34.2217008	45.9798765	185	19.8886947	0	1	2.276745	3	12	1.5184975	2.8682564	
Peach	1	33.8795%	1	3	8.1128817	12.1442554	20	5.6413737	19	70.1538995	81.1529539	90.9960719	180	16.1471997	0	16.9963465	30.9339424	41.997559	175	18.6418612	0	2	2.8233858	4	12	1.674877	2.6091944	
Peach	2	23.5237%	2	9	12.5141131	16.9942881	20	4.8098945	26	83.5618416	95.7911936	106.9989727	195	17.9011379	0	14	27.4373759	37.884212	167	17.3649184	0	2	3.6122591	5	13	1.8528932	2.249034	
Peach	3	12.6648%	3	12	14.8928079	18	20	3.8925052	41	99	113.3116749	126.373982	219	20.0370149	0	12	23.7726218	32.9688367	144	15.5759845	0	3	4.5337234	6	13	1.9978116	1.8848936	
Peach	4	1.9109%	5	15	16.4785563	19	20	3.0751824	48	107	120.5796222	133.0783912	214	19.8849616	0	8	18.222513	24.8463844	117	14.6793485	0	3	4.7730389	6	13	1.9766107	1.8227013	
Pom Pom	0	27.9874%	1	1	1	1	1	0	0	58.9905281	68.0195231	76.5250003	167	15.4322129	0	19.0751367	34.2342161	45.9920437	175	19.8787989	0	1	2.2760707	3	12	1.51405	2.8705203	
Pom Pom	1	33.8161%	1	3	8.112415	12	20	5.6405944	18	70.4019571	81.1840277	90.9897345	193	16.1467801	0	17	30.981772	41.997254	173	18.6860546	0	2	2.8230488	4	13	1.6804347	2.6106174	
Pom Pom	2	23.5695%	2	8.9949756	12.4978755	16.9938685	20	4.8147262	27	83.4764133	95.7981289	106.9828424	202	17.9898905	0	14.2295458	27.5060056	37.9096966	186	17.3873523	0	2	3.6141666	5	16	1.8643759	2.2497974	
Pom Pom	3	12.7113%	3	12	14.8787926	18	20	3.8915602	35	99.2577702	113.2566299	126.149063	229	20.1220473	0	12	23.8344386	32.9924592	141	15.6488013	0	3	4.5377971	6	15	1.9980257	1.8790132	
Pom Pom	4	1.9157%	5	14.9888168	16.4672789	19	20	3.0925548	46	106.9597688	120.3566842	133	209	19.709592	0	8	18.5385499	25.0796667	120	14.8817664	0	3	4.7632197	6	13	1.988981	1.8348384	
Rosalina	0	28.0385%	1	1	1	1	1	0	0	58.9188211	67.9453145	76.2462065	174	15.4433418	0	19	34.2139201	45.9961998	174	19.9040075	0	1	2.2724183	3	11	1.51332	2.87066	
Rosalina	1	33.7875%	1	3	8.1118459	12.1400921	20	5.6447467	14	70.1847549	81.1394243	90.7183207	184	16.1601193	0	17	30.9623352	41.9948318	176	18.6416493	0	2	2.8230736	4	14	1.6745264	2.6100925	
Rosalina	2	23.5248%	2	8.9932569	12.4952586	16.9974298	20	4.8110732	26	83.4564652	95.7557556	106.9840951	204	17.8925379	0	14.0798892	27.5242808	37.9832826	178	17.4215036	0	2	3.6112783	5	13	1.8576731	2.2496727	
Rosalina	3	12.7326%	3	12	14.8827445	18	20	3.8890692	43	99	113.3080125	126	220	20.0186843	0	12	23.7851264	32.980739	168	15.6089485	0	3	4.5416019	6	14	2.0025766	1.8796554	
Rosalina	4	1.9166%	4	15	16.4735189	19	20	3.0596953	53	107	120.6820933	133.5811009	216	19.8416091	0	8	18.5033392	25	124	14.8551904	0	3	4.798393	6	13	1.9759193	1.8158197	
Shy Guy	0	27.9705%	1	1	1	1	1	0	0	58.9898501	67.9947838	76.2504972	165	15.4146323	0	19.2364611	34.2837954	45.9957795	190	19.9108894	0	1	2.2721975	3	12	1.5118313	2.8692587	
Shy Guy	1	33.8754%	1	3	8.1146572	12.1628255	20	5.6364808	19	70.3270492	81.201146	90.9997066	188	16.1262016	0	16.9987344	30.9270562	41.9965948	170	18.6497598	0	2	2.8278102	4	12	1.6770286	2.6087574	
Shy Guy	2	23.5552%	2	8.9950358	12.5036287	16.9962974	20	4.8124355	27	83.3370572	95.7321101	106.9935296	207	17.9321427	0	14	27.5102483	37.9766506	158	17.4184611	0	2	3.6134909	5	13	1.8595644	2.2471811	
Shy Guy	3	12.6902%	3	12	14.8815116	18	20	3.8875712	40	99	113.2247798	126.0798697	219	20.0006212	0	12	23.8055507	32.9987056	154	15.6244831	0	3	4.5410868	6	14	2.0024753	1.8791272	
Shy Guy	4	1.9087%	5	14.9723733	16.4579797	19	20	3.0862942	49	106.7392082	120.465762	133.3077586	213	19.8632768	0	8	18.5618484	25	129	14.7820596	0	3	4.7906952	6	14	1.9755517	1.812595	
Waluigi	0	28.0441%	1	1	1	1	1	0	0	59.0458818	67.9960883	76.3431407	161	15.4287908	0	19.1821736	34.2644335	45.9885223	172	19.8605231	0	1	2.274835	3	11	1.513925	2.8695661	
Waluigi	1	33.8408%	1	3	8.1227627	12.2150473	20	5.6391684	15	70.2283857	81.17676	90.9467695	184	16.1251305	0	17	30.9713748	41.9900272	192	18.6339983	0	2	2.8263428	4	13	1.6724592	2.608446	
Waluigi	2	23.5096%	2	8.9916395	12.4951056	16.9940967	20	4.8109689	27	83.4797705	95.7831099	106.9930858	189	17.9312972	0	14	27.501829	37.9877325	147	17.3818933	0	2	3.6190492	5	13	1.859046	2.2486006	
Waluigi	3	12.7001%	3	12	14.8974085	18	20	3.8886515	39	99	113.214455	126.1112906	216	20.1163952	0	12	23.8240408	32.9390655	148	15.6268774	0	3	4.5406729	6	15	2.0059874	1.8822135	
Waluigi	4	1.9054%	5	15	16.4872378	19	20	3.0511873	55	107	120.2734334	133	234	19.5930968	0	8	18.3663273	24.9605126	146	14.6221523	0	3	4.7700745	6	13	1.9842152	1.8225569	
Wario	0	28.0576%	1	1	1	1	1	0	0	59.0547118	68.0494198	76.4631739	168	15.4464664	0	19.2980759	34.2539633	45.9956449	174	19.8903276	0	1	2.2719976	3	12	1.5141166	2.8690943	
Wario	1	33.8845%	1	3	8.1213151	12.0861201	20	5.6386344	15	70.0789382	81.1639481	90.9879133	180	16.1673134	0	16.995286	31.0045065	41.9997305	199	18.6465121	0	2	2.8261093	4	13	1.6776742	2.6089776	
Wario	2	23.5063%	2	8.997018	12.5061551	16.9925448	20	4.8088086	26	83.5585968	95.82694	106.9986665	195	17.9446166	0	14	27.4450637	37.9556796	166	17.380949	0	2	3.6146437	5	13	1.8629759	2.2503882	
Wario	3	12.6426%	3	12	14.8912834	18	20	3.8837301	35	99	113.2127569	126.1091703	222	20.0303266	0	12	23.7363042	32.9730921	146	15.6186958	0	3	4.5437964	6	14	2.0050046	1.881575	
Wario	4	1.909%	5	14.9928096	16.4953478	19	20	3.0804985	53	106.9320388	120.2837611	133	218	19.8961998	0	8	18.4041907	25	135	14.8402022	0	3	4.8073337	6	12	1.9875381	1.8111053	
Yoshi	0	27.9201%	1	1	1	1	1	0	0	58.9996474	68.0022743	76.4253322	159	15.4282891	0	19	34.2655041	45.999551	181	19.8938946	0	1	2.2753787	3	12	1.5159171	2.8706165	
Yoshi	1	33.8767%	1	3	8.1183353	12.2147884	20	5.6321421	20	70.4289147	81.2069121	90.989761	181	16.1321503	0	16.9938773	30.9093389	41.995024	163	18.6416716	0	2	2.8285459	4	12	1.6780278	2.6088669	
Yoshi	2	23.5669%	2	8.9962199	12.50334	16.9893598	20	4.8113992	26	83.3710896	95.7603418	106.9921557	203	17.9292426	0	14	27.490022	37.9787033	163	17.4288661	0	2	3.614943	5	13	1.8619782	2.2486284	
Yoshi	3	12.7273%	3	12	14.9001455	18	20	3.8888758	39	99.3127153	113.1961924	125.9999853	217	19.9672827	0	12	23.7750191	32.9491621	134	15.5535872	0	3	4.5367517	6	14	2.0019954	1.8809803	
Yoshi	4	1.909%	5	15	16.4880135	19	20	3.0598351	46	106.9735501	120.4927187	133.5116025	206	19.8456188	0	8	18.3036145	25	156	14.6284457	0	3	4.7847564	6	13	1.9915821	1.8188057	
