Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Monty Mole	4	0.5662%	11	17	17.887319	20	20	1.9639145	68	107	117.015189	127	164	14.2809567	37	69	82.1706111	92.8278061	173	18.6813299	1	6	7.975627	10	15	2.2766393	1.8449311	
Normal Dice	0	26.872%	1	1	1	1	1	0	40	65	70.2528878	75.1149622	103	7.5610433	17	74.9925121	89.3873251	101.9194608	245	21.4227505	0	4	5.7910539	7	14	2.0371111	2.5469932	
Normal Dice	1	45.7236%	3	5	9.7463215	13.3373111	20	4.8592449	44	75.3569283	83.3251188	91	124	11.0652192	12	73.3534902	87.4235318	98.9485698	222	20.4883811	0	5	6.6852479	8	17	2.1490745	2.2353577	
Normal Dice	2	21.6804%	6	11	14.3865657	18	20	3.7905456	50	86.9869917	95.3371248	103.9920186	146	12.4883742	18	71.001394	84.9216066	95.986334	205	19.9499313	0	6	7.2951606	9	17	2.2050686	2.0305991	
Normal Dice	3	5.0226%	8	15	16.6219776	19	20	2.7338572	59	98	107.1901007	116	157	13.1630746	23	70	83.0765739	93.8643578	203	19.7323162	0	6	7.7198662	9	17	2.2784524	1.9070999	
Normal Dice	4	0.7014%	10	17	17.8414599	20	20	2.0009872	75	110.1173542	119.5711434	129	162	13.2993543	28	67	80.281152	91.0393519	167	19.6657613	0	6	7.9036213	9	16	2.322294	1.8862275	
Peach	0	19.5592%	1	1	1	1	1	0	30	60	66.4173177	72	100	8.9163016	16	53.7861859	67.77813	79.0215684	193	20.0458848	0	4	5.6786065	7	15	2.0249661	2.7047221	
Peach	1	49.4344%	3	5	9.0856381	13	20	4.8291025	20	72.0792756	80.9237859	89.6350159	127	11.9533653	13	65	79.110854	90.9475217	218	20.4150999	0	5	6.251764	8	17	2.1120329	2.459247	
Peach	2	24.7548%	6	11	14.1046171	17	20	3.7329227	42	85	93.9312537	102.9398081	146	12.6261444	18	68.0669382	81.7668654	92.8742917	204	19.7790416	0	6	7.1318209	9	17	2.2248412	2.1328227	
Peach	3	5.4752%	9	15	16.6629023	19	20	2.6287014	53	96	105.1284337	114	153	13.105998	20	66.8868927	79.8064728	90.2742165	191	19.3543379	0	6	7.452915	9	17	2.2810564	2.0319623	
Peach	4	0.7764%	11	17	18.0188047	20	20	1.8730736	71	106.031746	116.0247295	125.9593496	159	13.8872106	19	65	77.8874292	88	171	19.0395735	0	6	7.6424523	9	16	2.3423901	1.9886656	
Pom Pom	0	20.7072%	1	1	1	1	1	0	26	63.9833976	71.3387228	78.9746391	120	10.6391139	0	46.8044847	66.0089437	82.9508406	219	25.8949006	0	4	5.260576	7	15	2.0147159	2.8141323	
Pom Pom	1	43.4814%	3	7	10.4233449	13	20	4.0568678	29	70.1100724	78.2524758	85.9203647	141	11.5070217	6	61.981967	78.0563781	92.39402	230	23.593881	0	5	6.3394095	8	16	2.1742956	2.3624354	
Pom Pom	2	30.1192%	5	12	14.8390736	18	20	3.3629922	34	79	88.3781774	96.8579036	156	13.3309954	6	67.9992231	82.18288	93.9987839	220	21.2143075	0	6	7.2612553	9	17	2.2102032	2.0248081	
Pom Pom	3	5.1792%	8	15.9871501	17.1757141	19	20	2.37487	48	88.639842	98.5874652	107.4479195	168	14.7589449	10	68.5310809	82.2391875	93.751704	201	20.839491	0	6	7.8615616	9	17	2.2237441	1.8444934	
Pom Pom	4	0.513%	11	17	18.3711501	20	20	1.6960756	67	99	110.1356725	120	168	16.1434214	25	65.9186391	78.594152	89	194	20.0729519	1	6	7.9633528	10	16	2.3401367	1.8651072	
Rosalina	0	41.3588%	1	1	1	1	1	0	12	46.9845873	55.1621662	63	113	12.2126068	17	64.6464709	78.0897753	88.969015	212	19.7218276	0	3	4.8509773	6	14	1.9869257	2.9345145	
Rosalina	1	35.3074%	3	6	10.516855	14.3194048	20	4.8941345	15	58.1488356	69.0078567	79	140	15.0598091	18	72.9689844	87.8089352	100.4600112	234	21.7999854	0	4.958503	5.9207418	7	15	2.1219725	2.527034	
Rosalina	2	18.8502%	5	12	14.6464614	18	20	3.6722898	26	71	82.673213	93.9789479	155	16.3882284	21	74.5878351	88.6579241	100.2411615	213	20.5931507	0	5.1767251	6.9614752	8	18	2.1750121	2.146269	
Rosalina	3	3.9794%	7	15	16.851191	19	20	2.6430656	37	83.5717742	95.5279188	106.998738	162	17.0447804	24	73.3601884	87.118259	98	206	20.0824239	0	6	7.586219	9	16	2.1884198	1.9497412	
Rosalina	4	0.5042%	10	17	17.9615232	20	20	1.937671	59	97.0261538	109.5834986	121.5092308	183	17.5007755	33	71.945	85.811186	97.385	192	20.7345678	1	6	7.9912733	9.9553846	16	2.3250194	1.8484728	
Shy Guy	0	25.6542%	1	1	1	1	1	0	32	60	65.9391757	72	80	7.1347031	18	41	53.6099586	62	185	16.9892812	0	4	5.19543	6	13	1.7290369	2.9211981	
Shy Guy	1	56.7886%	6	7	10.9633604	15	20	4.6504757	44	71	78.920241	87	107	10.7059865	20	58.6878472	72.7844779	84.2999904	215	20.1990441	0	4	5.8805993	7	15	2.135766	2.6558499	
Shy Guy	2	15.4864%	10	13	15.6842207	18	20	3.0639626	47	84	91.1677859	99	120	10.5606537	22	65.9968388	78.1979543	87.954792	215	18.6950627	0	5	6.7149628	8	16	2.1467495	2.3743543	
Shy Guy	3	1.908%	12	16	17.6771296	19	20	1.9917651	62	94.7846741	100.5655136	107	132	9.6865879	20	62.5416667	74.4033543	83.4022396	200	17.8323484	0	5	6.6641509	8	14	2.1399156	2.4301887	
Shy Guy	4	0.1628%	14	18	18.7665848	20	20	1.2886059	78	103	108.472973	115	130	9.2589624	36	61	73.7051597	82.4444444	174	18.3682385	0	5	6.7432432	8	14	2.2523092	2.4213759	
Waluigi	0	43.8126%	1	1	1	1	1	0	23	62.489598	69.9201873	77	116	11.0095024	10	61.9928213	75.6612847	86.9857996	210	20.2889083	0	4	5.1019981	6.405947	15	2.0819093	2.8924373	
Waluigi	1	36.7576%	3	6	10.4477232	14.391623	20	4.9648578	26	72.9966592	82.2709208	91.9428212	139	13.5354745	9	65.9947301	80.0340175	91.9611479	209	20.5350381	0	4	5.9523092	7	16	2.1828097	2.5558089	
Waluigi	2	15.4376%	5	12	14.634654	18	20	3.741481	35	84.2715211	94.7390268	105	151	14.7385407	14	65	78.9640099	90.3275558	221	20.1007748	0	5	6.5312613	8	17	2.2854355	2.3308157	
Waluigi	3	3.4836%	8	15	16.717449	19	20	2.6974264	55	96.4131874	106.9092318	117.097032	163	15.276345	12	63.9665867	77.4186474	88.7165498	185	19.9439006	0	5	6.8435526	8	16	2.3450571	2.2220117	
Waluigi	4	0.5086%	10	17	17.856862	20	20	2.0244182	70	108.3002959	119.0003932	129.6671598	170	15.4914638	20	62	75.4766024	86.5192308	162	19.6246769	0	5	6.9728667	9	16	2.4006101	2.2052694	
Wario	0	8.521%	1	1	1	1	1	0	18	66	76.7732426	84	114	12.2339575	11	46	55.8184251	62.9163022	167	14.2181021	0	3	3.841075	5	12	1.6921845	3.4155616	
Wario	1	43.9902%	3	3	4.7481324	6	20	1.8466174	25	93	102.3368068	112	149	14.2489283	14	72.989297	86.4748558	97.764296	213	20.0564634	0	5	6.3196166	8	18	2.4140107	2.363781	
Wario	2	34.6104%	6	9.9893815	12.9270565	16	20	3.9417585	41	102.9337588	113.1185655	124	167	15.8799714	6	65.2527631	78.973037	90.6786328	220	19.935478	0	5	6.5796408	8	17	2.3882235	2.299332	
Wario	3	10.6098%	8	14	15.969344	18.9944733	20	3.0241745	48	112	123.0364192	134.4017073	180	16.6076198	7	65	78.405625	89.6370746	232	19.5203525	0	5	6.8892156	8	17	2.3860086	2.1834907	
Wario	4	2.2686%	10	16	17.4038614	19	20	2.2748023	78	123	134.1919245	146	189	16.915327	13	61	74.0634753	84.9475	186	19.0356975	0	5	6.6922331	8	17	2.3322043	2.2845808	
Yoshi	0	42.2022%	1	1	1	1	1	0	21	56.3759508	63.6417296	70.9928095	111	10.5634469	8	61.9977601	76.6371279	88.97978	227	21.3593839	0	4	5.37299	7	14	2.0356668	2.7547995	
Yoshi	1	36.1592%	3	6	10.6358374	14.9129675	20	4.8545951	25	65.8876939	74.8126397	83.9905814	132	13.1312834	10	65	79.743949	91.997463	224	21.3369757	0	5	6.0624959	7	16	2.099155	2.47839	
Yoshi	2	17.3546%	6	12	14.7242151	18	20	3.6362491	34	77	87.3097507	97	148	14.4583076	10	65.2312063	79.3743215	90.9656378	217	20.6740295	0	5	6.7798394	8	16	2.2094003	2.2175677	
Yoshi	3	3.7792%	8	15	16.8516807	19	20	2.6198427	48	89	99.3327688	109.5565772	156	14.985181	12	63.8405739	77.5612828	89	202	20.2991845	0	6	7.2352879	9	17	2.2648736	2.0636113	
Yoshi	4	0.5048%	11	17	17.9346276	20	20	1.9347737	67	101.2461538	112.3157686	123	163	15.3058275	9	61.1538462	75.1236133	86	182	20.1377136	0	6	7.455626	9	17	2.3595265	2.0269414	
