Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	2	27.8076%	2	6.7366346	10.9124181	15	20	5.0735162	36	102	113.953279	125.9839838	179	17.2294156	2	37	51.2796502	62.5824037	179	19.7742013	0	2	3.7516219	5	12	1.8889244	2.2702427	
Boo	3	17.0278%	4	11	14.1965825	18	20	4.1074749	58	117.8821168	130.4695733	143.2153062	209	18.8002236	3	37.6236456	51.5168959	62.6639986	175	19.5457987	0	3	4.4604705	6	14	1.981544	1.9599948	
Boo	4	4.6954%	5	14	16.004881	19	20	3.2899799	65	129	142.3928952	155.8465393	209	19.4607718	0	33.2740784	46.5458108	56.92809	155	18.5515035	0	3	4.7527367	6	14	2.0093028	1.8877199	
Boo	0	21.5228%	1	1	1	1	1	0	12	70	79.0626034	88	130	13.1893748	0	27.9689517	41.6341926	52.2868583	173	19.3944919	0	1	2.0564053	3	10	1.4494205	3.1309588	
Boo	1	28.9464%	1	1	4.8280418	7	20	5.3492771	30	87.7222751	98.3603211	109.2408258	157	15.8490833	0	36	50.2566399	61.7561325	188	20.1139997	0	2	2.970055	4	12	1.7319834	2.6392228	
Bowser	2	19.3926%	3	10	13.3804732	17	20	4.3990494	33	104.9733652	120.606685	135.9807229	211	22.782653	3	36.0063931	49.8353496	60.7459826	181	18.9706812	0	2	3.7815249	5	13	1.9682615	2.314027	
Bowser	3	8.2378%	4	13	15.5689563	18.4185874	20	3.4868274	43	120.5953932	137.2639297	153.8738905	242	24.4074817	3	36.9873834	50.1044454	60.8487937	178	18.870437	0	3	4.4339994	6	14	2.0770082	2.0461531	
Bowser	4	1.886%	6	15	16.7680382	19	20	2.8580767	45	131.1191658	148.1854719	165.0888889	237	24.7923008	5	33	45.7198303	55.9671053	160	18.0271616	0	3	4.6591729	6	14	2.0848029	1.9645811	
Bowser	0	39.2234%	1	1	1	1	1	0	11	76.9996002	90.8178995	103.9911922	175	19.6537269	2	30.6121918	43.5794296	53.9687201	173	18.2740156	0	1	2.4838234	3.5749238	12	1.6497147	2.9553991	
Bowser	1	31.2602%	2	5	9.4564915	13.9897415	20	5.2530123	19	90.9965248	105.6982873	120.0442765	192	21.4066136	0	34.9971353	48.3382896	58.9807437	185	18.8543083	0	2	3.139852	4	12	1.8415177	2.6159526	
Bowser Jr	2	28.0518%	3	8	11.9380326	16	20	4.779619	35	85	96.6249938	108	176	16.7910922	4	39.7150357	54.9162692	66.9463767	194	21.257058	0	3	3.86331	5	13	1.8273254	2.1622926	
Bowser Jr	3	15.1588%	4	12	14.7504761	18	20	3.8588927	44	99.958308	112.420218	124.9384718	187	18.471191	3	38.5746576	53.8686044	65.9943118	193	21.2499293	0	3	4.6806212	6	13	1.9427643	1.8391034	
Bowser Jr	4	4.0594%	5	14	16.277536	19	20	3.1288649	56	110	123.1932798	136.0719712	201	19.2046064	3	34	48.5097798	59.4186057	185	20.4369381	0	4	5.1108538	6	14	1.9634611	1.7078879	
Bowser Jr	0	18.2768%	1	1	1	1	1	0	23	59	68.0060295	76	129	12.8208919	9	42	57.2945483	68.9280887	202	21.2048571	0	1	2.5322595	3	10	1.4757921	2.7629344	
Bowser Jr	1	34.4532%	2	2	6.665089	10	20	5.3685512	29	71.3589925	82.0459116	92.0715459	149	15.2224432	3	39.9939239	55.3664333	67.0768492	195	21.3567064	0	2	3.0917941	4	11	1.6534078	2.5102864	
Daisy	2	22.8728%	5	10	13.5192572	17	20	4.2553287	62	83	90.4940541	97.9964019	124	10.5141782	3	35.0729545	48.4528348	58.6872356	192	18.321945	0	2	3.370746	4	11	1.6783999	2.4174041	
