Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	3	12.71%	4	13	15.1726551	18	20	3.7119155	55	105	118.2081825	131	196	18.9199297	6	39	53.5656963	64.7304702	156	20.7516783	0	2	3.6907946	5	11	1.8047673	2.2797797	
Boo	4	6.438%	6	14.7275087	16.4647406	19	20	3.0290479	75	121.8788927	135.9826033	150.0986159	194	20.5790441	7	38	52.9468779	64.0986159	150	20.402169	0	3	4.3118981	6	11	1.8536761	2.0139795	
Boo	0	26.722%	1	1	1	1	1	0	27	68.9026855	77.4254921	86	122	13.1752481	5	32	46.9892224	57.9541179	167	20.5499249	0	1	2.1329242	3	9	1.3897614	3.0702043	
Boo	1	29.97%	2	6	10.0049128	14	20	4.9094008	33	81	91.7939273	102.7590752	147	15.64475	3	38	53.1185853	64.7780251	182	20.8007056	0	1	2.5602269	4	10	1.5549955	2.8468468	
Boo	2	24.16%	3	9.957636	13.1660201	17	20	4.4637336	36	92	104.4315397	116.530404	167	17.5282114	9	39	53.4562086	64.7473684	172	20.427093	0	2	3.0582781	4	11	1.6900315	2.5908113	
Bowser	3	13.64%	4	13	15.3880597	18	20	3.4633303	61	118.0573529	134.2963343	150	233	23.5713185	9	42	56.3746334	67.6363636	157	19.9840032	0	3	4.0552786	5	12	1.8709917	2.1406158	
Bowser	4	6.326%	5	15	16.7537148	19	20	2.8296086	76	134.3164062	151.3082517	168.2578125	239	24.584286	13	40.9638672	54.6964907	66	165	19.8759561	0	3	4.5074297	6	12	1.8721865	1.937085	
Bowser	0	28.19%	1	1	1	1	1	0	8	78.3705101	91.7807024	104.7610656	166	19.527576	9	35.5576542	50.0405108	60.7346539	175	20.3199137	0	1	2.4014189	3	11	1.5311075	2.9613338	
Bowser	1	26.43%	1	4	8.2554797	12	20	5.2542421	29	92.0077614	106.4805146	121	190	21.4941689	6	40.9395219	55.4537268	67.2024096	154	20.3536115	0	2	3.0132425	4	11	1.716949	2.6443435	
Bowser	2	25.414%	2	9.6787697	12.9043632	16.6470588	20	4.3710881	32	104.9570524	120.438105	135.837464	207	22.6730816	6	42.0211318	56.8578736	68.08131	182	20.2710237	0	2	3.5448965	5	13	1.818626	2.3761706	
Bowser Jr	3	18.218%	5	13	15.4490934	18	20	3.3859871	50	93	105.2319684	117	169	17.416844	9	44	59.7942694	71.9944506	190	21.9414946	0	3	3.8353277	5	12	1.8085133	2.1275661	
Bowser Jr	4	9.028%	7	15	16.7162162	19	20	2.7954752	63	106.8877551	119.9253434	132.7888	184	18.8275753	12	40.8265306	56.9581303	69.4256	167	22.2649246	0	3	4.4937971	6	13	1.8778804	1.8819229	
Bowser Jr	0	9.202%	1	1	1	1	1	0	29	59.0536	68.3286242	76.6724	115	12.9820829	14	51	67.1586612	79.0468	197	22.0151603	0	1	2.4901108	3	10	1.4652239	2.6957183	
Bowser Jr	1	31.052%	2	4	8.0665213	11	20	4.5896315	31	70	80.6707458	91	142	14.9079507	16	48	63.996844	76.1754508	209	22.315632	0	2	2.7928636	4	10	1.5606146	2.5964833	
Bowser Jr	2	32.5%	4	9.8373397	12.9109229	16	20	4.1897387	38	81.7510625	93.1540923	104	155	16.4417558	10	46	61.9490462	73.9832281	175	22.1414971	0	2	3.2536615	4	13	1.6953222	2.3811077	
Daisy	3	19.61%	6	12	14.7313185	18	20	3.7264842	73	101	110.4066293	120	149	13.1132352	9	42	56.2019378	66.8935734	181	19.6550989	0	2.8644886	3.7742988	5	10	1.7894108	2.1610403	
Daisy	4	14.14%	7	14	16.0845827	19	20	3.111993	80	114.6928571	124.5731259	135.6534598	164	14.7918308	6	40	53.8792079	64.5842771	155	19.360515	0	3	4.4301273	6	12	1.8109748	1.8912306	
Daisy	0	8.184%	1	1	1	1	1	0	60	65	66.4758065	68	75	2.135821	12	48	62.3135386	72.9834711	155	20.2001031	0	1	2.2915445	3	7	1.3825108	2.8443304	
Daisy	1	25.404%	2	3	6.8412041	9	20	4.7303023	61	74	81.3013699	88.1721519	105	8.6756507	15	45	58.7958589	69.0124748	176	19.8027266	0	1.0896877	2.5386553	3	9	1.4809056	2.7393324	
Daisy	2	32.662%	4	8	11.5559839	15	20	4.7139887	65	88	95.9886719	104	126	11.3770309	12	44	58.305064	68.9126736	183	20.1160983	0	2	3.0797257	4	10	1.6587175	2.4809258	
Diddy Kong	3	9.79%	5	13	15.7274993	19	20	3.4857927	47	95.6155693	110.1626149	125	188	21.228686	10	40	53.1587334	63.0473251	144	18.0288253	0	2.7167353	3.8306435	5	12	1.8527292	2.1626149	
Diddy Kong	4	3.854%	8	15	16.8526207	19	20	2.7640423	64	113.5030864	129.7623249	145.1851852	195	22.6032675	14	40	53.1790348	63.7407407	162	18.0261764	0	3	4.6305138	6	12	1.8597596	1.7991697	
Diddy Kong	0	37.416%	1	1	1	1	1	0	7	56	66.0532393	77	133	15.6558887	5	31	43.8314625	53	144	17.7010513	0	1	1.9548322	3	9	1.3265442	3.1274321	
Diddy Kong	1	28.256%	3	6.4583943	10.5820977	14.3249609	20	4.9025597	28	68.7833706	81.6143828	94.1451439	151	18.4108284	7	37.5862222	50.6048273	60.8975476	149	18.4445558	0	1	2.4950453	3	9	1.5126789	2.8171716	
Diddy Kong	2	20.684%	4	11	13.7261128	17	20	4.3211329	36	81	95.0151808	108.0239396	169	19.5467017	12	40	53.0528911	62.9732283	157	18.3622629	0	2	3.1548056	4	10	1.7038286	2.4901373	
Donkey Kong	3	20.672%	5	13	15.5921543	18	20	3.1990511	26	92.121875	109.2869582	126.1669357	193	24.8018168	13	52	67.4713622	79.4861111	176	21.519983	0	3	4.0386029	5	13	1.9105276	2.0237036	
Donkey Kong	4	9.408%	7	15	17.0359269	19	20	2.5609462	41	107.0532544	124.7317177	142.0325444	214	25.3627317	17	50.852071	65.4136905	77.556213	164	21.0344963	0	3	4.6513605	6	12	1.93826	1.7855017	
Donkey Kong	0	11.652%	1	1	1	1	1	0	0	50	62.3206317	80	140	21.8671246	6	36.0325255	50.6366289	61	170	20.0067691	0	2	2.6489873	4	10	1.44775	2.6937865	
Donkey Kong	1	23.106%	1	4	6.2468194	8	20	3.8547739	10	65.0586862	81.9511815	99.3368278	177	24.5868738	11	51.6664474	66.5986324	78.8671442	192	21.6545629	0	2	3.1088895	4	11	1.6540861	2.42067	
Donkey Kong	2	35.162%	4	9.9904098	12.6900156	16	20	3.9323836	18	79.3758242	95.9668392	112.5562569	191	24.2398778	15	53	68.4477561	80.3945128	182	21.660421	0	2	3.4773904	5	12	1.7878535	2.2568113	
Dry Bones	3	21.766%	4	11	13.8385446	17	20	4.2403941	51	101.869982	115.2038041	128.8029789	178	19.3329351	12	44.1435574	60.0598181	72.0514706	181	21.6642708	0	3	4.0640448	5	11	1.8727398	2.0319765	
Dry Bones	4	14.182%	5	14	15.8861938	19	20	3.3525335	64	120.6534091	135.4803272	150.2206637	203	21.2574126	13	42	57.3305599	68.9282407	160	20.9637934	0	4	4.8328868	6	12	1.8755893	1.7241574	
Dry Bones	0	8.272%	1	1	1	1	1	0	35	60	67.4709865	75	105	10.8371375	18	54.1507246	69.6943907	80.9671498	172	21.3689028	0	1	2.4622824	3	10	1.4340866	2.7183269	
Dry Bones	1	26.49%	1	1	5.8938601	9	20	5.175545	39	75	86.0356361	97	139	15.5766403	8	47.739707	63.2061155	75.0082522	173	21.6037155	0	2	2.8691582	4	11	1.5934523	2.5563609	
Dry Bones	2	29.29%	3	7	11.2007419	15	20	4.9521378	43	88.7751397	101.1621031	113.7979199	158	17.7267318	6	45.4025	60.8682827	72.2517974	200	21.501581	0	2	3.4365312	5	11	1.751364	2.3157392	
Goomba	3	15.382%	4	12	14.6107881	18	20	3.9416775	44	90.5341199	103.2753868	115.7025586	170	18.0184058	20	50	63.9457808	74.3200549	168	19.4327447	0	2.0586735	3.7389156	5	12	1.7852362	2.1452347	
Goomba	4	9.386%	5	14	16.1595994	19	20	3.2420455	56	106.8391272	120.6326444	134.7448225	180	20.0037748	22	49.0377219	62.6842105	72.4641272	170	19.1055922	0	3	4.5324952	6	11	1.8685946	1.8429576	
Goomba	0	22.694%	1	1	1	1	1	0	16	50.0713583	57.4239006	64.1269531	94	10.3759295	19	46	59.3193796	68.6549296	162	18.4457851	0	1	2.075791	3	8	1.325191	2.9539967	
Goomba	1	26.794%	1	3	7.8059659	12	20	5.5635337	28	63	73.0962156	83	120	14.1355971	19	50.231115	64.4452489	75.1134572	174	19.5288367	0	1	2.5134732	3	9	1.4926062	2.7297156	
Goomba	2	25.744%	3	8	12.2361023	16	20	4.6973965	33	76.6809117	88.4174177	100	148	16.6166803	18	51	65.1533561	75.8808981	182	19.6733132	0	2	3.0955562	4	9	1.665802	2.4439093	
Hammer Bro	3	19.93%	5	12	14.5265223	18	20	3.8751433	39	88	99.7978926	111.6396871	160	16.9141659	18	48	60.0112393	69.8090607	163	16.9741835	0	2	3.538585	5	11	1.7169038	2.2508781	
