Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Rosalina	0	69.23966%	1	1	1	1	1	0	8	47.9992294	56.2799722	64	120	12.2257654	7	34	43.1742857	48	142	13.9959912	0	1	1.7209218	2.0378321	10	1.2488237	2.6002248	
Rosalina	1	22.57826%	3	7.9996643	11.760264	16	20	4.8658443	12	57.9999725	68.0792727	77.9953395	138	14.4365958	8	35.9978173	46.1420747	52.9987234	154	15.3770245	0	1	2.2844046	3	11	1.3947713	2.3445421	
Rosalina	2	6.44206%	4	12	14.8581608	18	20	3.8028346	21	69.4595641	80.7912904	91.3993764	154	16.0327967	4	36	46.416075	53.0463561	148	15.4718758	0	2	2.7070037	4	11	1.504505	2.1191265	
Rosalina	3	1.41546%	5	14	16.2277675	19	20	3.1256352	38	81	93.5554519	105	166	17.3626088	10	34	44.8975174	52.5934361	138	15.8247996	0	2	2.9727015	4	10	1.5682301	1.9835389	
Rosalina	4	0.32456%	7	15.8900585	17.1316244	19	20	2.591615	46	94.9502732	108.2484595	121	184	19.149893	10	32	43.1086394	50.5831112	129	15.7052659	0	2	3.0627927	4	11	1.5812365	1.9128667	
Pom Pom	0	46.99568%	1	1	1	1	1	0	23	60.9999943	68.0762134	74.7788845	125	10.4249378	0	21.0909349	32.1991609	38.2970591	141	14.7976398	0	1	1.8345248	3	11	1.2559116	2.6271989	
Pom Pom	1	36.15178%	3	5	8.9528642	12.9997183	20	5.031981	25	71.2715503	80.2568759	88.9992497	143	12.8335924	0	26	36.2731168	42.9990727	145	15.2602556	0	1	2.3572997	3	11	1.4234212	2.4066306	
Pom Pom	2	12.20984%	4	10.9989783	13.9187256	17	20	4.0677504	35	83	92.8220779	102	162	14.1146827	0	26	36.64659	43.9981358	143	15.5460937	0	2	2.8000629	4	11	1.5230934	2.1527932	
Pom Pom	3	3.6951%	6	13	15.7216447	18.7201185	20	3.2892662	47	93.997048	104.7488187	115	177	15.4398073	0	23	33.7139076	40.9931211	132	15.5372608	0	2	2.9775649	4	11	1.5574065	2.0584233	
Pom Pom	4	0.9476%	7	15	16.9007598	19	20	2.6387674	56	106	117.9523005	129.0802133	189	16.818792	0	21	32.4123048	39.9640428	130	15.7886838	0	2	3.0611862	4	10	1.5567201	1.9910089	
