Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	0	72.42%	1	1	1	1	1	0	32	70	79.0372825	88	123	13.1054395	3	21	31.3620547	38	114	14.9126551	0	1	1.938691	3	8	1.3338568	2.8077879	
Boo	1	17.62%	2	3	8.7490935	13.5902778	20	5.680213	34	84.3055556	96.6061294	108	139	16.3568439	3	23	33.8751419	40.0555556	113	15.9358912	0	1	2.53916	4	8	1.5442394	2.415437	
Boo	2	7.62%	4	9	12.7710843	16	20	4.4478016	55	101	111.7060367	124	152	17.0710324	6	24	35.1364829	42	108	16.1955652	0	2	2.832021	4	8	1.6356024	2.2519685	
Boo	3	1.7%	6	12	14.9487179	18	20	3.7934855	80	107	123.2	138	166	20.3994233	12	24	35.4705882	42	87	16.118377	1	2	2.9647059	4	7	1.5219729	1.9764706	
Boo	4	0.64%	11	14	16.6875	19	20	2.5054628	103	119	141	162	178	22.1105179	14	24	34.09375	41	97	16.3484697	0	2	2.625	4	6	1.2686114	2.1875	
Bowser	0	51.44%	1	1	1	1	1	0	30	76	90.118196	104	154	20.3762439	0	18.5621302	27.1936236	33	92	12.1274911	0	1	1.8506998	3	8	1.3420854	2.9097978	
Bowser	1	29.22%	3	7	10.6103789	14	20	4.6599974	48	91.9791667	106.4503765	120.1041667	176	21.1573366	3	24	33.255989	40	107	13.1601066	0	1	2.2436687	3	8	1.4130646	2.5975359	
Bowser	2	13.44%	4	10	12.9203723	16	20	4.0204838	50	105.25	121.3675595	137	188	23.5664654	6	24	32.2931548	38	82	12.1978511	0	1	2.5193452	3	7	1.4224751	2.4017857	
Bowser	3	4.52%	5	12	15.0338983	18	20	3.736971	58	121	138.159292	155	220	25.68377	9	24	31.5663717	37	89	12.5005317	0	2	2.7964602	4	7	1.4823999	2.159292	
Bowser	4	1.38%	9	15	16.5942029	19	20	2.5837779	86	136	152	167	205	26.1910484	6	20	27.5797101	32	75	13.1616547	0	2	2.5942029	3	8	1.5258055	2.5072464	
