Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Normal Dice	3	19.7814%	4	11.9930035	14.4558611	18	20	3.9534519	58	101.3662917	112.8047863	123.9899353	177	16.0684662	6	41.9985804	56.5055759	67.397316	192	20.3981435	0	2.9495588	3.8040988	5	13	1.8122135	2.1311131	
Normal Dice	4	12.2674%	5	14	15.9977175	19	20	3.275886	66	117	129.768378	142.5166999	197	18.3175433	6	39.2376518	53.9553451	64.9163349	182	20.2547355	0	3	4.546326	6	13	1.8498887	1.8196521	
Peach	0	10.2516%	1	1	1	1	1	0	30	60	65.1974326	70.330901	100	8.4591639	4	39.6296976	54.3365328	65.4116794	176	20.4689361	0	1	1.9754575	3	9	1.3112747	2.9943814	
Peach	1	25.458%	1	2	6.1129223	9	20	5.0440485	36	72.9849469	82.1797785	91.9660017	127	12.9490763	6	41.9492603	56.1878309	67.0522762	180	20.4969109	0	1	2.4967712	3	10	1.5042381	2.7459973	
Peach	2	30.4946%	3	7.11119	11.479661	15	20	4.7010852	41	87.2945451	97.5532652	107.9989951	155	14.808094	6	40.9999647	55.5854479	66.7168816	183	20.5230671	0	2	3.0663331	4	12	1.6846106	2.4715983	
Peach	3	20.1976%	4	11	14.2480131	17.9997893	20	3.9669504	51	100.9812948	111.786638	122.9872288	174	16.0299927	6	39.7422784	54.1213511	64.9810436	190	20.4765718	0	2	3.737751	5	12	1.8005596	2.1624153	
Peach	4	13.5982%	5	13.9807632	15.8596579	19	20	3.3032183	48	115.9970373	128.0119869	140	191	17.875702	4	37.79285	52.1164419	62.9959617	176	20.2723819	0	3	4.4584136	6	13	1.846821	1.8579371	
Pom Pom	0	23.564%	1	1	1	1	1	0	27	58	66.1486675	73.3776107	115	10.796733	7	40.2728367	55.0105755	65.732662	187	20.4622529	0	1	1.9919878	3	10	1.3273638	3.0127398	
Pom Pom	1	28.7714%	2	3	9.0039641	14	20	5.7993219	28	67.987435	77.3072913	86	139	13.5272896	9	42	56.7178031	67.7473862	205	20.5531188	0	1	2.3779865	3	11	1.4704634	2.8141627	
Pom Pom	2	25.7342%	3	8	12.378415	17	20	4.9594918	35	80	92.2076225	103.9519463	174	16.6594546	6	42.9949097	57.831586	69.1289238	202	20.8398431	0	2	2.9118372	4	11	1.6495079	2.5486862	
Pom Pom	3	13.6746%	4	12	14.7637891	18	20	3.8991815	43	96.9379408	109.088573	121.3888741	179	17.9037388	6	42	56.8836237	67.9554316	187	20.6227029	0	2	3.6384977	5	12	1.7940066	2.2023167	
Pom Pom	4	8.2558%	5	14	16.051479	19	20	3.2435316	57	114	126.9100027	140	210	19.2225694	5	39.9284834	54.4506892	65.4207589	176	20.5662349	0	3	4.40735	6	13	1.8350378	1.8660336	
Rosalina	0	24.6008%	1	1	1	1	1	0	11	46	54.8736708	63	108	12.3674948	16	46.2848237	61.0870459	71.9495593	195	20.3588264	0	1	1.884581	3	9	1.2867296	3.0191782	
Rosalina	1	27.7968%	2	4	8.8018998	12.9772183	20	5.1571353	16	58	68.501806	78.7938224	134	15.0312089	13	50	65.4101911	76.8704406	198	21.0714279	0	1	2.2982789	3	10	1.4473644	2.8030349	
Rosalina	2	26.204%	3	9	12.86257	16.9927323	20	4.4408881	23	71	83.0359792	94	167	16.8721486	17	51.3635903	66.55677	77.9964667	194	21.1299031	0	2	2.81196	4	11	1.6186505	2.5514578	
Rosalina	3	14.047%	4	13	15.2973774	18	20	3.5427374	24	84.9424766	97.1568306	109.2040583	175	18.0532523	16	50.9964614	65.6556987	76.9290708	219	20.880448	0	2	3.4328042	5	12	1.7657653	2.2566527	
Rosalina	4	7.3514%	5	15	16.6261664	19	20	2.8714899	45	99.2262685	113.2106265	126.5590843	188	19.866154	16	48.7107361	63.4784395	74.8183203	196	20.8876021	0	3	4.1681312	5	12	1.8640066	1.9431401	
Shy Guy	0	5.8486%	1	1	1	1	1	0	32	60	64.7044421	68	80	7.0493167	9	36	50.4805253	61	173	20.4190963	0	2	2.589577	3	8	1.3720941	2.6731525	
Shy Guy	1	30.6646%	3	4	7.8537568	11	20	4.4554255	36	72.9875548	80.3463277	88.1648744	112	11.0341348	6	39.9972146	54.6386517	65.7386974	177	20.7865516	0	1	2.389348	3	11	1.4564491	2.8033367	
Shy Guy	2	34.169%	5	10	13.1972599	16.9978977	20	4.068256	41	84.8816092	93.4657965	102.9959766	134	12.8324373	6	39	53.8017735	64.9604864	193	20.5173186	0	2	2.8229857	4	11	1.6128031	2.5923322	
Shy Guy	3	18.493%	6	13	15.4172619	18	20	3.3816671	54	96	105.8606608	115.9815411	155	14.1708964	5	37	51.6468393	62.6637873	185	20.1475218	0	2	3.4247661	4.9948077	12	1.7375489	2.299735	
Shy Guy	4	10.8248%	7	14.9866143	16.5710775	19	20	2.821912	58	108	119.3920072	130.0200551	170	15.6601594	3	35.9338374	49.8423989	60.750043	187	19.8924793	0	3	4.0705787	5	12	1.8037868	2.0084621	
Waluigi	0	17.0876%	1	1	1	1	1	0	25	61.151909	68.8505817	76	114	11.0169575	5	40.3078136	54.9330626	65.8196933	181	20.3896034	0	1	2.0176502	3	9	1.3311176	3.0368805	
Waluigi	1	29.4802%	2	4	8.3289351	12	20	5.1143775	29	73	82.9851494	92.9649713	139	14.0481217	6	42.9530105	57.256925	68.0028243	190	20.4598751	0	1	2.3926839	3	10	1.4826872	2.8443633	
Waluigi	2	28.0314%	3	9	12.5248708	16	20	4.5363979	38	85.9898325	96.9015176	107.9946024	157	15.9626629	4	42	56.5772098	67.3871791	190	20.3081788	0	2	2.9051564	4	11	1.6446744	2.5893748	
Waluigi	3	16.3392%	4	12	14.844438	18	20	3.8174932	49	98	110.3887094	122	183	17.3846403	6	41	55.3100641	65.9913414	180	20.138768	0	2	3.5081032	5	13	1.7661065	2.2984234	
Waluigi	4	9.0616%	5	14	16.2759115	19	20	3.1220142	62	114	127.5691931	140.9736259	200	19.3403453	9	39.0518823	53.425863	63.9948048	174	19.7720657	0	3	4.2192549	5	13	1.8305906	1.9815927	
Yoshi	0	17.4522%	1	1	1	1	1	0	23	55	62.3139776	69.4468425	112	10.5439013	9	40.9973771	55.6057231	66.2896784	200	20.7359578	0	1	2.0023264	3	9	1.3086693	2.9830623	
Yoshi	1	29.3852%	2	4	8.4826682	12	20	5.1074539	27	66	75.9309584	85	137	13.6439255	9	42.3251992	57.2057498	67.9999723	183	20.737535	0	1	2.3343928	3	11	1.4471669	2.8283217	
Yoshi	2	28.3366%	3	9	12.6319706	16	20	4.5071249	35	78.9973109	89.7291418	100.3109097	153	15.6117405	6	42	56.7608676	67.8992681	187	20.5304931	0	2	2.8273611	4	11	1.6138286	2.5880804	
Yoshi	3	16.0878%	4	12	15.0114557	18	20	3.703258	45	91.9437746	103.6857992	115	184	17.0481189	6	41	55.6398762	66.7965901	181	20.5140722	0	2	3.4635314	5	12	1.7637852	2.286105	
Yoshi	4	8.7382%	5	14.6471056	16.4145705	19	20	3.0279113	54	106.9817377	120.209883	133	195	18.9423095	4	39	53.5132407	64.4056099	179	20.261415	0	3	4.2187178	5	12	1.8327067	1.9565814	
Wario	0	5.6778%	1	1	1	1	1	0	18	66	74.2891261	84	114	13.1316139	6	37.8744298	51.2125471	61.825431	159	19.0164712	0	1	1.7601888	3	9	1.4026008	3.177921	
Wario	1	22.6932%	1	1	3.2995138	3	20	3.9952105	35	91.9567455	102.2413763	113.9910358	153	16.4566169	6	44.7104754	58.6925334	69.3751138	191	20.1116773	0	2	2.8672378	4	11	1.6276524	2.5974565	
Wario	2	29.423%	3	5	9.7905988	14	20	5.0731531	41	104.3294406	116.2707814	128.9810342	179	17.8450126	6	42.977095	56.9388506	67.7716758	194	19.9615475	0	2	3.4308534	4.9964602	12	1.7537863	2.334609	
Wario	3	23.7648%	4	9	12.9618159	17	20	4.5539318	39	117.3687323	130.5542315	143.9907231	203	19.1948045	6	41.9887834	56.0486939	66.9951479	190	20.0856541	0	3	4.0207281	5	14	1.8404606	2.0621592	
Wario	4	18.4412%	5	13	15.2268074	18	20	3.6507329	66	136.184723	150.2799709	164.9050541	222	20.6447832	4	40	54.2603844	64.987101	195	19.9451141	0	3	4.6414658	6	14	1.8653518	1.8018459	
