Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	3	12.648%	4	13	15.1847033	18	20	3.6937037	48	105.0379464	117.9166667	130.9252492	185	18.8721483	9	39	53.8461417	65.2571429	156	20.7594628	0	2	3.6867489	5	11	1.8215993	2.2798861	
Boo	2	24.316%	3	10	13.1880987	17	20	4.4427805	44	92	104.2248725	116.0208955	164	17.6122378	3	39.1280148	54.3480836	66	157	20.9384628	0	2	3.0875966	4	11	1.6841312	2.5702418	
Boo	1	30.062%	2	6	10.0370067	14	20	4.8914861	34	81.0349462	91.767281	102	148	15.4189966	4	39	54.3488125	66.0327715	168	21.4898889	0	1	2.5875191	4	10	1.5596839	2.823232	
Boo	0	26.716%	1	1	1	1	1	0	22	68.3167421	77.3330588	86.2323944	121	13.3071595	3	33	48.2212158	59.7118864	149	20.9617811	0	1	2.16215	3	9	1.397889	3.0618356	
Boo	4	6.258%	5	15	16.5784596	19	20	2.9849408	66	121.0488281	135.6941515	149.7929688	207	21.2411492	12	38.3662109	53.3339725	64.6894531	150	20.3812809	0	3	4.3176734	5.0107422	11	1.8725987	1.9731544	
Bowser	3	13.664%	4	13	15.393014	18	20	3.4575312	45	117.9766484	133.9263759	150	218	23.5117066	8	41	54.3842213	64.9697933	154	19.0392114	0	3	3.9443794	5	11	1.8455777	2.1911593	
Bowser	2	25.608%	2	9.2778099	12.8597091	16.3509339	20	4.3560775	32	104.847541	120.2778819	135.7452938	239	22.5775371	9	41.6608569	55.2867854	65.9379157	174	19.2935262	0	2	3.4655576	5	11	1.7954569	2.420025	
Bowser	1	26.33%	1	4	8.2200672	12	20	5.2280805	20	92.2760731	106.5633878	121.0940581	193	21.4775983	6	40	53.9605773	64.5381667	184	19.4910451	0	2	2.974022	4	11	1.6758855	2.6642613	
Bowser	0	28.022%	1	1	1	1	1	0	14	78.7063747	92.1324673	105.1161391	170	19.5137232	6	35	48.1824281	58.0384759	168	18.9127076	0	1	2.3440154	3	10	1.5125352	3.0004996	
Bowser	4	6.376%	6	15	16.8083438	19	20	2.8199804	71	133.7878788	150.6565245	167.5625	233	24.7584371	11	39.9734848	52.8212045	62.9572193	149	18.5289804	0	3	4.4626725	6	12	1.864998	1.9626725	
Bowser Jr	3	18.046%	5	13	15.4213663	18	20	3.4029225	47	92.9889163	105.077247	117	176	17.5598694	12	44	60.480993	72.8770023	174	22.3966156	0	3	3.8226754	5	12	1.8181873	2.1265654	
Bowser Jr	2	32.89%	4	9.9390997	12.9627695	16	20	4.1873983	37	81.5960985	92.8201885	104	178	16.3956763	10	46	62.3282457	74.6437279	184	22.2214813	0	2	3.252782	4	10	1.7040039	2.3878382	
Bowser Jr	1	31.248%	2	4	8.0820364	11	20	4.5789811	29	70.235942	80.8945212	91	147	14.9090178	13	48.3337541	64.2955709	76.068332	180	22.1324867	0	2	2.8156042	4	10	1.5454324	2.5748848	
Bowser Jr	0	9.016%	1	1	1	1	1	0	32	59	68.4818101	77.1964286	119	12.9328646	17	51.7576531	67.6883319	79.7485714	182	22.4902873	0	1	2.5035492	3	9	1.4480767	2.6980923	
Bowser Jr	4	8.8%	7	15	16.7527273	19	20	2.776319	59	107	120.1752273	133.0972222	187	19.1262902	12	41.0208333	56.8363636	68.6163194	157	21.3355134	0	3	4.4736364	6	12	1.8208977	1.8522727	
Daisy	3	19.68%	6	12	14.6978002	18	20	3.73839	68	100.9770567	110.3049797	120	145	13.2088591	12	44	60.516565	72.9898922	173	22.1975959	0	3	3.8560976	5	11	1.7969666	2.0934959	
Daisy	2	32.502%	4	8	11.575852	15.0581532	20	4.7253799	65	88	95.9145283	104	127	11.4013934	11	46.2972933	62.9145899	75.5356823	184	22.5785435	0	2	3.1848502	4	12	1.7040008	2.4100671	
Daisy	1	25.694%	2	3	6.8729692	9	20	4.7239858	61	74	81.2975792	88	102	8.5855661	9	47	63.7358916	76.9757915	184	22.8725897	0	2	2.6562622	4	9	1.5121535	2.6536156	
Daisy	0	8.164%	1	1	1	1	1	0	60	65	66.4826066	68	76	2.1633027	19	50	66.6011759	79.6446281	178	22.7897357	0	1	2.3522783	3	8	1.3904046	2.7849094	
Daisy	4	13.96%	7	14	16.0169054	19	20	3.096768	77	115	124.7485673	136	166	14.665593	12	42	58.1108883	70	176	21.9755666	0	3	4.5342407	6	11	1.8311542	1.8305158	
Diddy Kong	3	9.678%	5	13	15.6786287	19	20	3.4815554	38	95.2263374	109.8786939	124	197	21.195114	5	41	53.8611283	63.5307477	172	18.480357	0	3	3.8809671	5	11	1.8342924	2.1399049	
Diddy Kong	2	20.596%	4	11	13.7041334	17	20	4.2951063	36	81	94.7418916	108.0341242	169	19.7997892	8	39.9031613	53.1166246	63.2439643	158	18.7318344	0	2	3.1523597	4	11	1.6947002	2.481744	
Diddy Kong	1	28.628%	3	6.5728205	10.5960212	14.5675505	20	4.9072454	26	69	81.5245913	94	148	18.2662222	8	37.5470383	50.8512645	60.8943237	155	18.5735331	0	1	2.4865167	3	10	1.5125089	2.8282101	
Diddy Kong	0	37.066%	1	1	1	1	1	0	14	56	65.9272109	77	126	15.6877527	5	31	43.7706254	53	154	17.9165255	0	1	1.965467	3	8	1.3442223	3.1263152	
Diddy Kong	4	4.032%	7	15	16.9092262	19	20	2.7572405	59	113.58	129.5863095	145.64	196	22.7542184	15	40	53.0436508	63.24	157	18.39945	0	3	4.719246	6	12	1.9074693	1.78125	
Donkey Kong	3	21.01%	5	13	15.6203863	18	20	3.1805734	27	92.2864144	108.9905759	125.1616053	201	24.1613214	12	50	62.9251785	73.5947368	155	18.461226	0	3	3.8895764	5	11	1.8335264	2.1090909	
