Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	4	0.238%	12	16	17.7731092	20	20	2.0433823	82	116	126.9831933	137	174	17.3520072	35	52	65.1680672	75	119	16.6835698	0	4	5.5378151	7	10	2.2030915	2.6890756	
Boo	0	72.342%	1	1	1	1	1	0	17	70.9637277	79.7643416	89	130	13.2266835	6	56	69.5619142	80.1250212	203	19.1626082	0	4	5.6880927	7	14	2.132911	2.6996765	
Boo	1	19.008%	3	7	11.2601779	15.7229624	20	4.9682765	37	81.1341407	91.8651094	102	143	15.0705449	21	60.9522472	73.4614899	84	182	18.4179975	0	4	5.5412458	7	16	2.2221393	2.725484	
Boo	2	6.86%	5	12	14.9588439	18	20	3.6057332	54	93	104.0924198	115.4583333	158	16.2595538	22	59.7191358	72.1017493	82.4166667	167	18.1820041	0	4	5.7335277	7	14	2.2295683	2.6644315	
Boo	3	1.552%	9	15	16.6078212	19	20	2.731432	59	106	117.2860825	128	173	16.8570586	27	57.4444444	69.9265464	80.9444444	149	18.4814205	0	4	5.7693299	7	13	2.2906438	2.632732	
Bowser	4	0.774%	10	16	17.3204134	19	20	2.3691976	86	136	151.9896641	168	202	22.7824198	17	56	68.8552972	81	137	18.7992177	1	4	5.7751938	7	13	2.0856603	2.6459948	
Bowser	0	50.46%	1	1	1	1	1	0	15	77.9985185	91.8022196	104.9615862	163	19.6338895	3	48	62.0506143	73.761691	198	20.0610961	0	3	4.3567182	6	15	2.1411501	3.205866	
Bowser	1	29.022%	2	4	8.661526	13	20	5.5570961	24	94.2495022	109.45276	124.415813	186	21.9847232	12	58	72.6821032	85.3629644	189	21.0538433	0	4	5.4067948	7	15	2.2617573	2.7954655	
Bowser	2	15.228%	4	10	13.5178867	17	20	4.2214445	36	107.6909801	123.3196743	138.6748512	202	23.0457794	12	58.9937343	73.1066457	86	166	20.5398873	0	4	5.8760179	7	16	2.2748196	2.5904912	
Bowser	3	4.516%	6	14	15.9761815	19	20	3.1857136	52	120	136.0637733	152	223	23.779609	10	57	69.9689991	81	175	19.4229854	0	4	5.8427812	7	14	2.2286471	2.6173605	
