Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	2	24.072%	3	9.9715781	13.1402989	17	20	4.4352556	43	92	104.3344965	116	172	17.1088274	6	39.7443243	55.2304752	67.51373	186	21.8873681	0	2	3.0792622	4	12	1.7023039	2.5598205	
Boo	1	30.158%	2	6	10.0456255	14	20	4.9197696	34	81	91.7922276	102.6900244	156	15.7063672	6	39.052795	55.018171	66.9866487	174	21.797583	0	1	2.5975197	4	10	1.5599595	2.8049605	
Boo	0	26.62%	1	1	1	1	1	0	29	68.0069604	77.2411721	86	124	13.2012448	2	33.9775812	49.1707739	60.8207612	159	21.6020716	0	1	2.1591285	3	9	1.3891542	3.0400451	
Boo	4	6.374%	5	15	16.4948227	19	20	3.0185425	71	121	135.6266081	149.8529412	202	20.9518526	9	39	54.6965799	66.8529412	145	21.4043915	0	3	4.3850016	6	11	1.8723462	1.9532476	
Boo	3	12.776%	4	13	15.2065796	18	20	3.7010955	57	105	117.793206	130.8837209	178	18.9911237	6	40	55.2036631	67.2324962	177	21.349963	0	2	3.6712586	5	11	1.8070534	2.275047	
Bowser	2	25.224%	2	9.6654412	12.905216	16.5111672	20	4.329927	40	105.3018116	120.6433555	135.9981115	210	22.4588989	9	41	52.9625753	62.8864886	151	17.4665743	0	2	3.3982715	4.7933962	11	1.7432413	2.4545671	
Bowser	1	26.402%	1	4	8.2702045	12	20	5.2529948	32	91.9491343	106.4369366	121.1262533	187	21.5558983	7	39	51.6622226	61.4085854	154	17.88204	0	2	2.8791758	4	11	1.6773778	2.7437315	
Bowser	0	28.506%	1	1	1	1	1	0	24	78.3388278	91.6914334	104.6957281	165	19.4061794	6	34	46.0422367	55.2261111	150	17.2767019	0	1	2.2699081	3	10	1.4902255	3.0590753	
Bowser	4	6.054%	6	15	16.7661051	19	20	2.8403391	70	132.7741935	150.4549058	167	235	25.3148825	8	38.2066532	50.786257	60	149	17.4629033	0	3	4.3372977	6	12	1.891736	2.0138751	
Bowser	3	13.814%	4	13	15.4522851	18	20	3.4960774	42	117.9259119	133.9367309	149.9001807	218	23.7266763	3	40	51.8388591	61	142	17.0126025	0	3	3.8659331	5	14	1.8234614	2.234979	
Bowser Jr	2	32.58%	4	9.5636867	12.931393	16	20	4.1950153	41	81.1257025	92.8916513	104	155	16.4205769	12	44.9345161	59.5616943	70.8054657	181	20.746135	0	2	3.1952732	4	11	1.6667741	2.4255371	
Bowser Jr	1	31.442%	2	4	8.1128056	11	20	4.590619	30	70.0208696	80.739584	91	149	15.0180348	16	47	61.6627441	72.8445294	173	20.8785168	0	2	2.7731696	4	9	1.5370894	2.6276318	
Bowser Jr	0	9.118%	1	1	1	1	1	0	32	59	68.3421803	76.778	118	13.0500933	17	49.582	64.4744462	75	160	20.8162075	0	1	2.4360605	3	10	1.4097949	2.7683703	
Bowser Jr	4	8.926%	7	15	16.7450146	19	20	2.786922	56	106.7321429	119.9045485	132.5091146	185	18.8686115	14	39.3571429	53.6724177	64.078125	159	19.8193899	0	3	4.409814	6	12	1.8548886	1.9090298	
Bowser Jr	3	17.934%	5	13	15.4236783	18	20	3.3874552	48	93	105.3918813	117	179	17.499819	9	42.1499051	57.2713282	68.395394	164	20.671845	0	2	3.7555481	5	11	1.7897818	2.1652727	
Daisy	2	32.686%	4	8	11.5803378	15.0975494	20	4.7159803	64	88	96.0028758	104	125	11.3525032	12	43.9940559	56.6892859	66.5610248	158	18.5857994	0	2	3.0312672	4	10	1.6324252	2.5218748	
Daisy	1	25.526%	2	3	6.8328071	9	20	4.6993634	61	74	81.3237483	88	103	8.5733684	11	44	56.9004153	66.5831564	171	18.5373585	0	1	2.5141424	3	8	1.4862897	2.7821829	
Daisy	0	8.154%	1	1	1	1	1	0	60	65	66.4652931	68	74	2.1848778	16	47	60.4753495	69.9932851	173	19.0355564	0	1	2.2506745	3	7	1.3758678	2.8621535	
Daisy	4	14.188%	7	14	16.0762616	19	20	3.1605775	78	114.9016393	124.5893713	136	172	14.714034	10	39	51.9506625	62	141	18.2331745	0	3	4.3783479	6	12	1.7920711	1.9106287	
Daisy	3	19.446%	6	12	14.6980436	18	20	3.7341221	71	101	110.3629538	120	147	13.0606861	12	41	54.3785869	64.0087643	162	18.8403585	0	2	3.6744832	5	11	1.7663807	2.2247249	
Diddy Kong	2	20.318%	4	11	13.6958558	17	20	4.3025755	36	81	94.6920957	107.6758563	169	19.5725783	11	41	55.7295009	66.7853002	167	20.481565	0	2	3.2066148	4	11	1.7031183	2.4402992	
Diddy Kong	1	28.826%	3	6.9316213	10.606026	14.5411357	20	4.9021935	28	69.2667003	81.8135711	94.0717375	153	18.2139472	7	38.6721985	53.3393464	64.3270694	170	20.5725128	0	1	2.5663637	3.3861273	10	1.5182183	2.7668077	
Diddy Kong	0	37.006%	1	1	1	1	1	0	7	56	66.0590715	77	126	15.5801783	5	32.508563	46.809112	57.0018868	177	19.9668506	0	1	2.0359942	3	8	1.3676655	3.0663136	
Diddy Kong	4	3.918%	7	15	16.9974477	19	20	2.7464755	66	112.7623457	129.3751914	145.3888889	204	22.8082004	8	41	55.5564063	67.037037	142	19.9302448	0	3	4.7182236	6	11	1.947559	1.7753956	
Diddy Kong	3	9.932%	5	13.9490741	15.7566787	19	20	3.4409512	46	95.2	109.9536851	124.2571429	182	20.9718726	12	41.9090909	56.9075715	68.3428571	162	20.6753309	0	3	3.9172372	5	12	1.8524393	2.0926299	
Donkey Kong	2	34.56%	4	9.8246349	12.6629914	16	20	3.9191891	18	79.4137931	96.3501736	112.9957833	184	24.5891614	15	51.1150527	64.5603009	75.6425241	192	18.8271025	0	2	3.4256366	5	12	1.769214	2.3019676	
Donkey Kong	1	22.898%	1	3.9771576	6.2492218	8	20	3.8814563	10	65.6145038	82.2015897	99.0659364	175	24.4732269	12	50	63.2270067	74.3574884	185	19.6778159	0	2	3.060704	4	10	1.6342267	2.4667657	
Donkey Kong	0	11.982%	1	1	1	1	1	0	0	50	62.5354699	80	150	21.9412815	7	35	47.1367051	56.2191651	133	17.0347129	0	2	2.5890502	3.0015944	8	1.4293722	2.7526289	
Donkey Kong	4	9.426%	8	15.3435651	17.1162741	19	20	2.4863848	46	107.1586538	124.2102695	141.2085799	213	25.0764781	11	49	62.3223	73.0173817	163	18.5049493	0	3	4.5098663	6	11	1.8885672	1.8391683	
Donkey Kong	3	21.134%	5	13	15.5920812	18	20	3.1735	35	92	109.2359232	126.1905325	207	24.7542265	8	50.4204545	63.5039273	74.2846154	152	18.6079971	0	3	3.9122741	5	12	1.8386634	2.0918898	
Dry Bones	2	29.384%	3	7	11.2580685	15	20	4.9433679	40	89	101.1108767	113	160	17.4602664	12	43.8940092	57.1617207	67.6238118	184	19.0294271	0	2	3.3401171	4	12	1.7037505	2.379186	
Dry Bones	1	26.48%	1	1	5.8936142	9	20	5.22672	30	74.9218346	85.8312689	97	140	15.7071747	11	45.416499	59.1871601	69.5902778	178	19.1692419	0	2	2.7677492	4	11	1.5720565	2.6439577	
Dry Bones	0	8.39%	1	1	1	1	1	0	35	60	67.4171633	75	105	10.8954284	23	52.8560606	65.5280095	75.4014493	169	18.7073151	0	1	2.4014303	3	9	1.4500003	2.793087	
Dry Bones	4	13.876%	5	14	15.8219948	19	20	3.3827425	63	121	135.4001153	150	211	20.815305	9	40	53.2967714	63.7130102	153	18.7723076	0	3	4.6955895	6	12	1.858852	1.7967714	
Dry Bones	3	21.87%	4	11	13.8842388	17.6967033	20	4.25374	48	102	115.2786465	128.6172033	178	19.3303246	12	42	55.272428	65.4193298	152	18.5453372	0	3	3.9431184	5	11	1.8163163	2.1084591	
Goomba	2	25.774%	3	8.0266335	12.3269499	16	20	4.7096156	35	76.3785384	88.2065648	100	153	16.5530019	20	53.2829268	69.8728176	82.4047507	184	22.779745	0	2	3.1547296	4	11	1.6870337	2.3886863	
Goomba	1	26.962%	1	3	7.8892948	12	20	5.6187489	21	62.8717729	72.8771604	82.9928845	128	14.2171023	20	52.7179104	69.2235739	81.9462304	179	22.6883011	0	1	2.5921668	4	10	1.5245131	2.6409762	
Goomba	0	22.804%	1	1	1	1	1	0	22	50.4345711	57.3724785	64.2632171	103	10.3476963	20	48.1299213	64.1956674	75.8329212	170	21.4832358	0	1	2.1426066	3	8	1.3573205	2.8803719	
Goomba	4	9.322%	5	14	16.0705857	19	20	3.2644239	57	107.3940422	121.26239	135.0317647	185	19.9751406	17	51.9917647	67.5108346	79.5192308	173	21.8094708	0	3	4.6953443	6	11	1.920172	1.7582064	
Goomba	3	15.138%	4	12	14.6084219	18	20	3.9648675	46	90	102.83406	115.0242347	169	17.8712442	16	52.8498377	68.8965517	81.5626717	182	22.5230875	0	3	3.8703924	5	11	1.8266771	2.0647377	
Hammer Bro	2	30.732%	4	8	12.0542015	16	20	4.5512225	27	75	86.0740596	97	136	15.7733518	15	54	70.8945074	84	188	23.0723302	0	2	3.100026	4	11	1.6630299	2.3976962	
Hammer Bro	1	28.104%	2	2.9389882	6.9683981	10	20	5.0186709	23	61	71.1737831	81	115	13.9063437	22	55.8384831	72.4893965	85.4333333	190	23.1991855	0	1.5801105	2.584472	3.9777778	9	1.4873681	2.6417592	
Hammer Bro	0	9.942%	1	1	1	1	1	0	23	47	53.8571716	61	90	9.7767536	21	55	71.4876282	84.3425325	186	22.3578097	0	1	2.1770268	3	7	1.3604329	2.8249849	
Hammer Bro	4	11.682%	6	14	16.1660675	19	20	3.1228599	51	104.980042	116.8317069	129.6666667	175	18.3550908	18	50.6465947	66.8632084	80.0240047	174	22.5911295	0	3	4.5788392	6	12	1.9124809	1.7935285	
Hammer Bro	3	19.54%	5	11.9520503	14.4947153	18	20	3.9040959	46	88.1080508	99.6081883	111.3455973	158	16.8001259	15	53	69.3201638	82.2054054	201	22.9420759	0	2	3.7620266	5	12	1.8172863	2.1089048	
Koopa	2	32.55%	3	9	12.88721	16	20	4.2649336	37	80.7251309	93.0701075	105	179	17.636307	11	42	53.8700461	63	149	16.3932438	0	2	3.0764977	4	10	1.6215098	2.5346237	
Koopa	1	30.602%	1	5	8.151985	11	20	4.7305912	31	69	79.9401346	90.1945205	151	15.8973678	15	44	55.2625319	64	152	16.3824193	0	2	2.6478008	4	9	1.4951941	2.739102	
Koopa	0	9.57%	1	1	1	1	1	0	32	57	66.9876698	75.9095038	128	13.6669313	16	46.0639413	57.6643678	66.7672956	157	16.4328911	0	1	2.3655172	3	7	1.365626	2.8532915	
Koopa	4	9.014%	6	15	16.7796761	19	20	2.8122296	58	106.710034	121.2289771	134.4461224	200	20.8306414	9	38	49.6618593	59	138	16.5138039	0	3	4.2223208	5	10	1.7932419	2.0075438	
Koopa	3	18.264%	4	13	15.3952636	18	20	3.4519539	50	92.066092	105.7885458	118.2279221	188	19.1247738	12	41	52.6761936	61.9002101	134	16.5210265	0	2	3.619032	5	10	1.7509028	2.2786903	
Luigi	2	29.578%	3	8	12.0242493	16	20	4.6911007	39	87	98.6233687	110.0030594	171	16.7904882	14	44	58.2079248	68.9232994	181	19.7311698	0	2	3.2970451	4	10	1.716149	2.3944824	
Luigi	1	29.186%	1	2.0124988	7.2386823	10.6828897	20	5.1724984	35	74	84.4948948	95	144	14.927734	14	46	60.4635784	71.2263501	173	20.1591062	0	2	2.7822244	4	10	1.5485011	2.6252313	
Luigi	0	10.936%	1	1	1	1	1	0	33	61.0153061	69.048098	77	106	11.3025522	24	51	65.4467813	76.6680541	181	20.4580124	0	1	2.4361741	3	8	1.4336537	2.7456108	
Luigi	4	10.95%	5	14	16.1981735	19	20	3.1161967	64	117	130.6365297	144.0084746	203	19.9748184	11	40	54.3291324	65	176	19.739356	0	3	4.6421918	6	13	1.8491046	1.8158904	
Luigi	3	19.35%	4	11.9733002	14.4737954	18	20	3.9569557	54	99.1832707	111.9891473	124.2122845	180	18.370091	12	42.1590098	56.4559173	67.0291981	158	19.7553511	0	3	3.9077003	5	12	1.8000453	2.1132817	
Mario	2	30.244%	3	8	11.9201628	16	20	4.7480955	51	88.106653	98.4395583	108.1542828	144	14.3227881	12	43	55.8395054	65.8616527	150	17.9434693	0	2	3.180201	4	11	1.6807009	2.4582066	
Mario	1	28.14%	1	2	7.1914129	11	20	5.3424294	49	75.2489347	83.8248756	92	125	11.5349181	16	45	57.4748401	66.9902098	168	18.146166	0	2	2.6533049	4	9	1.4955233	2.7002132	
Mario	0	10.936%	1	1	1	1	1	0	46	65.0918367	70.3986832	75	97	7.0505914	15	47.8032787	60.4045355	70	154	17.8743233	0	1	2.3441843	3	8	1.3850918	2.8216898	
Mario	4	11.956%	5	14	15.9461358	19	20	3.3314367	65	118	130.0600535	142.411526	191	18.1895775	10	39	51.5143861	61.6026786	141	17.5962452	0	3	4.5802944	6	12	1.8214898	1.8225159	
Mario	3	18.724%	4	11.5943165	14.4650587	18	20	3.9523257	59	101.1495601	112.7379833	124	171	16.1839995	12	41.9473854	54.2346721	64	157	18.001197	0	3	3.8452254	5	10	1.7840211	2.1626789	
Monty Mole	2	28.49%	3	8	12.1645601	16	20	4.6800694	41	84	95.0591787	105.970441	146	15.2674188	12	43	55.6538435	65.1901311	148	17.8268772	0	2	3.0468234	4	9	1.674741	2.5393471	
Monty Mole	1	27.826%	1	3	7.5142884	11	20	5.3403973	39	71	80.1182347	89	124	12.8355866	11	43.6815039	56.1372098	66	150	17.7469273	0	1	2.5250485	3	9	1.4914288	2.7878962	
Monty Mole	0	15.526%	1	1	1	1	1	0	32	59	65.0668556	71	93	8.9120851	14	41	53.6425351	63	141	17.7451473	0	1	2.1004766	3	8	1.3474958	3.0041221	
Monty Mole	4	10.548%	5	14	16.0602958	19	20	3.2420617	66	113.2595663	126.6080774	139.7932331	190	19.0554591	12	40	52.0510049	61.2493842	141	17.6070391	0	3	4.4562002	6	12	1.8138839	1.8852863	
Monty Mole	3	17.61%	4	12	14.6732012	18	20	3.929301	43	97	108.7911414	120.1238479	163	16.9288551	12	42	54.5108461	63.9381188	143	17.8524275	0	2.0717474	3.7291312	5	12	1.7647883	2.2120386	
Normal Dice	2	30.544%	3	8	11.9788373	16	20	4.6504366	50	88.7623762	98.6005107	108.2838221	148	14.2142775	12	45	60.6216606	72.7561535	182	21.5784715	0	2	3.3420639	4	11	1.7216433	2.357517	
