Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	0	72.2044%	1	1	1	1	1	0	21	70.8383125	79.7490873	89	132	13.2840762	12	55.9990636	69.4826354	79.9997811	221	19.232417	0	4	5.6894843	7	15	2.141129	2.7014974	
Boo	1	19.026%	3	7	11.2027947	15.3975724	20	4.9646511	24	81.2348061	91.8791864	102	146	15.0912326	11	60.7264799	73.2307894	83.900993	205	18.4509168	0	4	5.5270157	7	15	2.1840449	2.7320719	
Boo	2	7.001%	5	12	14.8913291	18	20	3.6048655	43	93	104.2846736	115.2110839	162	16.2299117	16	59.0552123	71.5712612	81.9720048	192	18.0990699	0	4	5.6546208	7	15	2.2323303	2.6819026	
Boo	3	1.5192%	8	15	16.7547212	19	20	2.7043423	54	104.9540556	116.040416	127.202381	176	16.6700652	17	57.9818402	69.5917588	80	216	17.8604128	0	4	5.6728541	7	19	2.2346558	2.6711427	
Boo	4	0.2494%	11	17	17.8813152	20	20	2.0192408	81	117.68	127.9711307	139.3	182	16.6755674	15	55	66.6623897	76.9	148	17.5324391	0	4	5.5493184	7	13	2.1538122	2.7618284	
Diddy Kong	0	98.0224%	1	1	1	1	1	0	7	56	69.8041733	77	133	15.6271982	15	51	63.2564251	71.9999351	204	17.5434395	0	4	5.0127277	6	15	1.6603699	3.0153414	
Diddy Kong	1	1.5496%	7	12	14.6085154	17	20	2.9722891	49	74.3316327	85.8518327	97	136	15.3957093	26	53	64.7219928	75	163	16.366263	0	3	4.2124419	5	12	1.6762454	3.232318	
Diddy Kong	2	0.3876%	10	16	17.2392523	19	20	2.3077989	57	86.0740741	97.7254902	108	153	15.8837034	30	58	68.5325077	77	132	15.1221796	0	4	5.0381837	6	14	1.8903337	2.9256966	
Diddy Kong	3	0.0376%	12	17	18.3118812	20	20	1.6400789	76	99	110.4095745	122	155	15.5730029	34	58	68.3191489	77	143	14.1753553	1	4	5.4946809	7	12	1.9227013	2.7659574	
Diddy Kong	4	0.0028%	16	17	18.4285714	20	20	1.2936264	105	111	121.8571429	127	155	13.6164666	30	47	61.3571429	76	104	19.4591409	3	5	5.7857143	7	10	1.858516	2.7857143	
Donkey Kong	0	90.9492%	1	1	1	1	1	0	0	50	64.8531048	80	170	20.549126	6	46	58.7788766	68.7735874	192	17.8463457	0	4	5.5300036	7	16	1.9966531	2.6910605	
Donkey Kong	1	7.5548%	6	13	15.2973881	18	20	3.3451044	60	77.3757148	90.8685869	103	179	18.6702141	24	57	71.2588024	82.9996303	174	19.56776	1	5	6.3585535	8	16	1.9525785	2.3913538	
Donkey Kong	2	1.3706%	9	16	17.5069519	19	20	2.1794997	66	89.0953444	103.2934481	116	187	19.12418	25	59.9621849	73.7239165	86	178	19.4929137	1	5	6.5750766	8	15	2.1107047	2.2927185	
