Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	3	12.642%	4	13	15.172665	18	20	3.6449902	51	105.4240033	118.4227179	131.0923994	186	18.9694652	8	38	51.6674577	62.1351648	168	19.3251228	0	2	3.6106629	5	14	1.7984525	2.3334915	
Boo	2	24.034%	3	9.9724192	13.1564183	17	20	4.4606207	35	92	104.4017642	116.0804714	175	17.4473859	6	38	52.0535075	62.9237539	194	20.1487284	0	2	3.0326205	4	10	1.6704235	2.6061413	
Boo	1	30.69%	2	6	10.058886	14	20	4.9277348	29	81	91.7087651	102.0503356	159	15.3698394	6	37.8562224	51.9585533	62.9685754	163	20.2196889	0	1	2.5132616	3.2958183	10	1.5652539	2.8679049	
Boo	0	26.604%	1	1	1	1	1	0	15	68	77.2177116	86.0794668	121	13.2292211	6	32	46.2936401	56.9834464	170	19.9575724	0	1	2.112765	3	8	1.3677574	3.0934446	
Boo	4	6.03%	5	15	16.5711443	19	20	2.9151909	71	121.4546371	135.5167496	149.0611111	203	20.6724025	12	37	50.9084577	61.0488889	157	19.3974125	0	3	4.2666667	6	12	1.8794163	2.0384743	
Bowser	3	13.51%	4	13	15.4557562	18	20	3.4478742	50	117.9147727	133.5381199	148.9742518	229	23.2942143	6	41.333227	55.0186528	65.2765231	182	19.1984442	0	3	3.9569208	5	13	1.8546943	2.1755736	
Bowser	2	25.478%	2	9.8492925	12.9338631	16.8799154	20	4.3569686	30	104.1468159	119.9087055	135.1189299	205	22.6301	10	41.6207368	55.6132349	66.0461842	163	19.7992424	0	2	3.4769605	5	11	1.8100813	2.4079598	
Bowser	1	26.36%	1	4	8.286715	12	20	5.23579	30	92.2763081	106.6463581	121.2911787	190	21.3787591	7	40.9347767	54.6900607	65.5591035	208	20.0014205	0	2	2.9915781	4	10	1.6944537	2.6573596	
Bowser	0	28.34%	1	1	1	1	1	0	15	78.2486411	91.606916	104.2928148	163	19.4484254	3	35	49.0570924	59.3226891	171	19.5646708	0	1	2.3654199	3	9	1.536979	2.9772054	
Bowser	4	6.312%	6	15	16.8460076	19	20	2.7466514	70	133	149.8326996	166	235	24.3734521	5	39.0195312	53.2021546	64.1640625	147	19.591657	0	3	4.4470849	6	11	1.9127154	1.9721166	
Bowser Jr	3	18.126%	5	13	15.4655781	18	20	3.3875724	45	93	105.1006289	116.9627724	173	17.4071526	11	41.9732704	55.9888558	66.4822968	196	20.1017874	0	2.0529337	3.7593512	5	10	1.7880692	2.1855898	
Bowser Jr	2	32.584%	4	9.9920517	12.958746	16	20	4.1807805	42	81.7590634	92.7862755	103.4817471	154	16.1476542	13	44	58.2986128	69.0737589	182	19.9857828	0	2	3.1584827	4	10	1.6798951	2.4543334	
Bowser Jr	1	31.142%	2	4	8.0874634	11	20	4.5808262	33	70	80.5797958	90.8558416	140	14.8951974	15	45.6670094	59.8164537	70.6396643	169	19.9187732	0	2	2.7047075	4	11	1.535449	2.6698992	
Bowser Jr	0	9.082%	1	1	1	1	1	0	32	59	68.2871614	76.3172	137	12.9398652	21	48.798	62.7542392	73.8284	175	19.5914545	0	1	2.4188505	3	9	1.4328811	2.7738384	
Bowser Jr	4	9.066%	6	15	16.8124862	19	20	2.7531989	66	107	120.0150011	132	207	18.6598719	11	39	52.7242444	63	147	19.6362089	0	3	4.3926759	6	12	1.8309926	1.923009	
Daisy	3	19.58%	6	12	14.704197	18	20	3.7199903	70	101	110.2404494	120	148	13.1775259	14	42.0402183	56.3506639	67.1058177	171	19.9573119	0	2.8947984	3.7776302	5	11	1.7898505	2.1659857	
Daisy	2	32.576%	4	8	11.5489889	15	20	4.7236829	65	87.9990893	95.8832269	104	128	11.4379838	12	44	58.5001228	69.2258652	187	20.1208865	0	2	3.096697	4	10	1.6603973	2.4771611	
Daisy	1	25.642%	2	3	6.8657667	9	20	4.7407603	61	74	81.3299275	88.0379076	102	8.6680653	14	44.955787	59.1818891	69.9005866	161	20.1745364	0	1.2657299	2.5749942	3.8656666	9	1.5037364	2.7193667	
Daisy	0	7.996%	1	1	1	1	1	0	60	65	66.4094547	68	75	2.2005913	16	47	61.5605303	71.7463002	167	20.1852033	0	1	2.2951476	3	8	1.3792689	2.8344172	
Daisy	4	14.206%	7	14	16.0482895	19	20	3.0938767	76	114.8777902	124.797128	136	170	14.796297	10	40	54.0841898	64.9676702	159	19.7936193	0	3	4.4469942	6	12	1.8363956	1.8956779	
Diddy Kong	3	9.76%	5	13.5920998	15.7723313	19	20	3.4487438	49	95.6604938	110.3239754	124.1694102	184	20.9823735	10	42	56.1991803	67.0356653	153	20.4741961	0	3	3.9319672	5	11	1.8260082	2.1086066	
Diddy Kong	2	20.556%	4	11	13.7717436	17	20	4.2893254	29	80.907265	94.579101	107.8985976	168	19.6022255	11	41	55.5696634	66.8117316	192	20.4811543	0	2	3.172699	4	11	1.7057433	2.4508659	
Diddy Kong	1	28.852%	3	6.8312153	10.6488547	14.8751687	20	4.914673	25	69.2267081	81.6337169	94	142	18.2646346	8	38.527324	52.8555386	63.8415658	164	20.0974559	0	1	2.5499792	3.1024775	9	1.5104072	2.7708998	
Diddy Kong	0	37.046%	1	1	1	1	1	0	7	56	66.1147222	77	119	15.5558134	4	32.9566434	46.6135615	56.858477	174	19.6882246	0	1	2.0034552	3	8	1.3460674	3.0861631	
Diddy Kong	4	3.786%	7	15	17.0184892	19	20	2.7144769	50	112	128.3671421	145	199	22.3516514	13	41	56.0797676	67	170	20.6043779	0	3	4.7348125	6	11	1.9444037	1.7675647	
Donkey Kong	3	20.628%	5	13	15.5482508	18	20	3.1759849	27	92.284153	109.4052744	126.0017437	206	24.609043	11	52.4405556	67.2742874	79.0313326	167	21.3522564	0	3	4.0169672	5	13	1.8752036	2.0281171	
Donkey Kong	2	34.798%	3	9.9510753	12.6933546	16	20	3.9414607	18	79.2291357	96.0017817	112.3482143	199	24.39711	6	53	68.1375366	79.9729302	187	21.5282644	0	2	3.4855451	5	12	1.7839208	2.2555894	
Donkey Kong	1	23.09%	1	4	6.2513494	8	20	3.8460571	10	65.2748092	82.4682547	99.3009209	169	24.4937881	11	52	67.5816371	80.1896853	184	22.311716	0	2	3.1582503	4	11	1.6586552	2.3915981	
Donkey Kong	0	11.812%	1	1	1	1	1	0	0	50	63.0325093	80	140	21.9124097	9	37	51.1876058	61.5784543	154	20.3386256	0	2	2.6752455	4	8	1.4587174	2.6684727	
Donkey Kong	4	9.672%	8	16	17.1538462	19	20	2.4530976	47	106.0411523	124.1317204	141.1436865	213	25.7046399	16	50.8395062	65.4406534	77.3542977	171	21.2293687	0	3	4.6147643	6	13	1.9388558	1.8006617	
Dry Bones	3	21.918%	4	11	13.8168857	17	20	4.2429289	54	102.3455299	115.7065426	129	182	19.3180531	6	42.8057673	56.9728077	67.7193534	191	19.9193187	0	3	3.9766402	5	12	1.8375493	2.080208	
Dry Bones	2	29.058%	3	7	11.1605972	15	20	4.9425798	46	89	101.2148118	113.9502818	163	17.7059139	15	44.0083333	58.1478422	68.6510834	183	19.7836471	0	2	3.3530181	4	11	1.7155881	2.3682291	
Dry Bones	1	26.676%	1	1	5.8646968	9	20	5.2065872	32	74.9707721	85.6497976	96.5509259	140	15.4435234	12	46	60.3291348	71.2985734	178	20.1670693	0	2	2.7860999	4	10	1.5719068	2.6320288	
Dry Bones	0	8.354%	1	1	1	1	1	0	35	60	67.3102705	75	110	11.0979262	24	52.4352657	66.0813981	76.3299517	159	19.544859	0	1	2.4553507	3	8	1.4325404	2.7340196	
Dry Bones	4	13.994%	5	13.7046474	15.8142061	19	20	3.3839711	60	121	135.7534658	150.50125	203	21.0339624	12	40	54.7681864	66	151	19.8665765	0	4	4.8070602	6	12	1.8786058	1.7494641	
Goomba	3	15.404%	4	12	14.6289692	18	20	3.9381537	47	90	102.9700078	115.3852459	167	18.263081	20	51	65.1894313	76.1159951	188	20.4278713	0	2	3.7382498	5	11	1.8219325	2.1512594	
Goomba	2	25.952%	3	8	12.2909573	16	20	4.6923684	35	77	88.3203607	100	145	16.5124035	22	51.7869268	66.1867293	77.1353937	185	20.4894423	0	2	3.0967941	4	10	1.6661113	2.4320284	
Goomba	1	26.874%	1	3	7.8785114	12	20	5.5876895	25	63	73.0595371	83	124	14.1944112	19	51	65.8670834	76.9450433	201	20.729468	0	1	2.5492297	3.7923393	9	1.5075579	2.6998586	
Goomba	0	22.61%	1	1	1	1	1	0	14	50.1821972	57.3068554	64.0862165	97	10.3556505	19	46.7816176	60.7358691	70.841676	175	19.9935357	0	1	2.0859797	3	8	1.3272375	2.9242813	
Goomba	4	9.16%	6	14	16.0849345	19	20	3.2596501	51	106.8	120.7975983	134.9886878	186	20.4217827	16	50	64.4877729	75.9917044	169	20.2680957	0	3	4.5812227	6	12	1.9004013	1.8115721	
Hammer Bro	3	19.68%	4	11.9680556	14.4765769	18	20	3.8693488	39	87.8245996	99.4280488	111.4642857	152	16.9691286	11	50	64.3012195	75.0682275	188	20.3624455	0	2	3.6405488	5	10	1.7811576	2.1989837	
Hammer Bro	2	30.524%	3	8	12.0182685	16	20	4.5382127	34	75	85.9816538	97	135	15.8728916	18	51.0076717	65.7766348	76.8681319	190	20.4109586	0	2	2.9962652	4	10	1.6431953	2.4825056	
Hammer Bro	1	27.656%	2	3	6.9476875	10	20	5.0053982	18	61.1664326	71.2666329	81.1388693	125	13.8862635	21	53	67.4931299	78.4143357	181	20.5459938	0	1	2.5122939	3	8	1.4820523	2.7147093	
Hammer Bro	0	10.27%	1	1	1	1	1	0	17	47	54.1333982	61	88	9.9279157	27	52.3577806	66.7776047	77.3988095	159	20.2032999	0	1	2.1287244	3	8	1.3585829	2.8903603	
Hammer Bro	4	11.87%	6	14	16.1149115	19	20	3.117568	56	105.0956221	117.0402696	129.1981957	174	17.8398066	15	48	62.2505476	73.8761521	166	20.0312411	0	3	4.3742207	6	12	1.8157718	1.8791912	
Koopa	3	18.268%	5	13	15.4059079	18	20	3.4130473	45	93	106.0632801	118	177	18.7282826	12	42	56.7296913	67.7318219	169	20.1245182	0	2	3.7192906	5	11	1.8041343	2.2099847	
Koopa	2	32.534%	3	9.2969048	12.8982126	16	20	4.2686803	40	80.8275404	93.0905514	104.93462	170	17.5281586	12	44	58.4147046	69.0737179	165	19.9295069	0	2	3.1769841	4	10	1.6417185	2.4524497	
Koopa	1	30.772%	1	5	8.1091644	11	20	4.6898967	29	69	80.2036917	90.8314106	156	16.0600023	15	45.8799079	60.0603796	70.9105173	168	20.2772171	0	2	2.7595866	4	10	1.543252	2.644092	
Koopa	0	9.476%	1	1	1	1	1	0	30	57	67.1652596	76	122	13.8654178	15	48.2670118	62.3541579	72.8809172	176	19.8382001	0	1	2.4668637	3	9	1.4401891	2.7602364	
Koopa	4	8.95%	6	15	16.8044693	19	20	2.7790079	63	106.1918367	120.9709497	134.3914286	193	20.6065034	10	39	53.077095	63.9130612	157	19.3245402	0	3	4.3494972	5.1607143	11	1.8142445	1.9322905	
Luigi	3	19.1%	4	12	14.514901	18	20	3.9133424	50	99	112.1293194	125	176	18.7211874	12	42.5806452	56.7650262	67.6916697	193	19.9954726	0	3	3.9063874	5	11	1.8320678	2.1170681	
Luigi	2	29.44%	3	8	12.0766849	16	20	4.6913993	42	87	98.2805707	110	158	16.8653862	6	44.5082076	58.7338315	69.1348148	161	20.1246678	0	2	3.2966033	4	11	1.7165085	2.389538	
Luigi	1	29.382%	1	2.8541197	7.2943706	10.9769821	20	5.1719688	31	74	84.5595262	94.995027	143	14.9964457	12	46	60.4591246	71.3251875	181	20.0872581	0	2	2.7810905	4	10	1.5730783	2.6178613	
Luigi	0	11.18%	1	1	1	1	1	0	34	62	69.4084079	77	107	11.0929606	15	51	64.8547406	75.0860215	173	19.9472742	0	1	2.4277281	3	8	1.4297067	2.752415	
Luigi	4	10.898%	5	14	16.3187741	19	20	3.066202	68	116	129.7902367	143.5022321	201	19.8441868	9	40	54.2339879	64.9022397	158	19.6937027	0	3	4.6575518	6	12	1.8572171	1.815379	
Mario	3	18.906%	4	12	14.5048994	18	20	3.957302	61	101	112.9156881	124	165	16.1794974	6	42	56.3801968	67	165	19.8355654	0	3	3.8952713	5	11	1.8171555	2.1265207	
Mario	2	29.89%	3	8	11.8793709	16	20	4.7452722	51	88	98.523185	108.9557634	147	14.3163143	15	44.3715613	58.4850452	68.9992294	173	19.8495662	0	2	3.2901305	4	11	1.6996643	2.3836735	
Mario	1	28.114%	1	2	7.156243	11	20	5.313166	50	75.9679314	84.1043608	92	125	11.5467997	14	45.8412921	59.8937896	70.8037802	164	19.8651827	0	2	2.7046311	4	10	1.5570905	2.6589599	
