Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Koopa	0	53.1071%	1	1	1	1	1	0	25	55.9991089	65.9254892	74.9981318	148	13.8554284	0	38.3084939	54.8688104	69.9976335	185	23.2428507	0	2	2.7254435	4	12	1.4937035	2.0555029	
Luigi	1	45.40115%	2	6	10.3962852	14	20	5.0445141	24	72.9410522	82.4701048	91.9994493	145	14.1290472	0	31.0152288	47.9734346	62.9935629	172	22.838193	0	2	3.0256855	4	12	1.6259484	1.9702265	
Luigi	2	13.2441%	3	11	14.2974096	18	20	4.0749024	34	85	96.3145287	107	158	15.9189707	0	25.9942793	43.0526763	57.544659	161	22.4291865	0	2	3.576687	5	12	1.7093832	1.7266443	
Luigi	3	3.22835%	5	14	16.0674097	19	20	3.198071	48	97	109.4499667	121	184	17.4091288	0	24	41.2246349	55.6551413	155	22.2454567	0	3	3.7998823	5	11	1.7300121	1.633528	
Luigi	4	0.84525%	6	15	16.9774031	19	20	2.6904298	62	110	123.6611062	136.7178899	197	19.0124657	0	22.1357872	39.0621118	52.9900913	148	21.7489899	0	3	3.8391009	5	11	1.7394352	1.6298137	
Luigi	0	37.28115%	1	1	1	1	1	0	24	61.999843	69.8232512	77.9997916	121	11.6383803	0	37.955958	53.7598545	68.544405	177	22.6058443	0	1.8120818	2.5875986	3.9973064	12	1.4889333	2.1703381	
Mario	1	29.4992%	2	4	9.6790084	14	20	5.3973824	43	75.9936722	83.875	92	129	11.3263691	0	20.9948995	34.7947775	46.9953449	134	18.5126976	0	1	2.238659	3	10	1.3788567	2.654411	
Mario	2	11.0399%	4	10.6316237	13.7423879	17	20	4.2040243	49	87.5255289	97.0849238	106.2960591	149	13.4696289	0	17.9942292	31.6598203	42.9863724	135	17.8040267	0	2	2.6441589	4	10	1.4852495	2.3933278	
Mario	3	3.5107%	5	13	15.7274456	18.7671676	20	3.3141882	58	99	109.7657732	120	168	14.9414081	0	16	29.4694221	40.4534759	125	17.3461012	0	2	2.8618652	4	10	1.5055618	2.2594639	
Mario	4	0.88035%	6	15	17.0190265	19	20	2.6217676	73	113	124.1973079	135.2958442	179	16.0175341	0	14	27.1580053	37.9519017	123	16.7417117	0	2	2.997217	4	10	1.5252902	2.1942409	
