Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Goomba	3	15.396%	4	12	14.6204171	18	20	3.9127327	42	90	102.9572616	115.1569087	161	18.1686655	14	51	65.9631073	77.176452	175	20.2863738	0	2	3.7607171	5	11	1.8132204	2.1408158	
Goomba	2	25.792%	3	8	12.2665475	16	20	4.6795642	38	77	88.6986663	100	149	16.4218604	19	52	66.6106545	77.9718072	193	20.363135	0	2	3.1281017	4	11	1.6759496	2.4194324	
Goomba	1	26.914%	1	3	7.8830093	12	20	5.5822975	26	63	72.7344876	82.4273819	117	14.1579386	18	51	66.2396522	77.1696575	202	21.1570702	0	1	2.5366724	3	9	1.4829078	2.7057294	
Hammer Bro	0	10.226%	1	1	1	1	1	0	16	47.0196612	54.0303149	61	92	9.8227624	19	53	67.3201643	78.3740434	166	20.4350248	0	1	2.0858596	3	7	1.3216596	2.9192255	
Hammer Bro	4	12.004%	6	14	16.1677774	19	20	3.1398602	57	105	117.2124292	130	174	18.1126476	12	47.8504983	62.2044319	73.2982955	180	20.3164246	0	3	4.4366878	6	11	1.8528166	1.8595468	
Hammer Bro	3	19.414%	5	11.4596273	14.4594818	18	20	3.9261878	34	88	99.575358	111.5231059	157	16.8645444	11	49.9522975	64.4445246	75.6012191	176	20.5124392	0	2	3.63686	5	11	1.776619	2.1815185	
Hammer Bro	2	30.566%	4	8	12.0092605	16	20	4.5287769	27	75	85.9102925	97	140	15.7339284	17	51.9761423	66.3776745	77.8764493	190	20.4490069	0	2	3.0229013	4	10	1.6432052	2.4636524	
Hammer Bro	1	27.79%	2	2.9543045	6.9461537	10	20	4.9987698	25	61.3187342	71.3678302	81.7631086	118	13.9749558	16	53	67.6901044	78.8647538	179	20.55846	0	1	2.5195394	3	9	1.4760276	2.7080964	
Koopa	0	9.906%	1	1	1	1	1	0	32	57.7969697	68.0421966	77	120	14.0474247	20	48	60.8144559	70.0272727	147	18.1977078	0	1.2094156	2.4906118	3	8	1.4147712	2.7502524	
Koopa	4	8.822%	6	15	16.805713	19	20	2.7719363	58	107	121.244389	134.969184	191	20.5049858	11	39	52.9301746	63.5685764	142	18.9235147	0	3	4.3371118	5.4761285	11	1.8457715	1.9612333	
Koopa	3	18.082%	5	13	15.4192685	18	20	3.4424598	43	93	105.8670501	118	179	18.6367906	12	42.4988952	55.7560004	65.8771277	143	18.8894517	0	2.1436782	3.7168455	5	12	1.7591112	2.2223205	
Koopa	2	32.332%	3	9	12.8933756	16	20	4.2955868	35	80	92.3919955	104	164	17.6413591	11	44	57.4792156	67.6505636	184	19.1690335	0	2	3.1463566	4	11	1.6456414	2.476432	
Koopa	1	30.858%	1	5	8.1760162	11	20	4.7213315	30	69	80.162227	90.8631673	144	16.0590591	15	45	59.0141941	69.621345	169	19.4592093	0	2	2.7102858	4	9	1.5269306	2.6770367	
Luigi	0	11.036%	1	1	1	1	1	0	33	62	69.5462124	77	112	11.1503101	18	50	63.8963393	74	179	19.4346271	0	1	2.3849221	3	9	1.4358599	2.8001087	
Luigi	4	10.906%	5	14	16.1096644	19	20	3.117905	65	117.0535714	130.668256	144	201	20.0523379	9	39	53.0460297	63.3541667	142	19.3231016	0	3	4.5837154	6	12	1.8525825	1.8415551	
Luigi	3	19.252%	4	11.7350783	14.4400822	18	20	3.9325976	50	99.7356104	112.4457719	125.0596273	179	18.4354665	9	42	55.6562435	66.0099379	167	19.2647619	0	3	3.8969458	5	11	1.807991	2.1301683	
Luigi	2	29.422%	2	8	12.0236992	16	20	4.6672107	40	86.9232662	98.5393243	110.2952274	162	16.8479245	12	43.6543367	57.1491401	67.2006907	189	19.2972321	0	2	3.2612331	4	10	1.7012449	2.4237645	
Luigi	1	29.384%	1	2.404264	7.2751	10.7357651	20	5.1833489	35	74	84.2493194	94.4204231	138	15.0021592	15	45.398407	59.2350259	69.4152098	177	19.5488273	0	2	2.7506806	4	10	1.5285589	2.6593384	
Mario	0	11.092%	1	1	1	1	1	0	42	65.5471939	70.1821132	75	95	6.9522101	21	47	58.4567256	67	168	16.975397	0	1	2.3193292	3	8	1.4140521	2.849441	
Mario	4	11.798%	5	14	15.9932192	19	20	3.2994251	75	117	129.8020003	142.6062335	190	18.2826814	12	39	50.4022716	59.8806228	132	16.6147803	0	3	4.5590778	6	13	1.8249445	1.8654009	
Mario	3	18.9%	4	12	14.5264838	18	20	3.953707	61	102	113.0658201	124	168	16.0112429	12	40.2509653	52.0451852	61	163	16.5377609	0	3	3.7881481	5	12	1.7594453	2.182963	
Mario	2	30.208%	3	8	11.9072013	16	20	4.7248523	55	88	98.4695445	108.0581655	145	14.2228639	12	42.9462532	54.576536	63.5585106	141	16.9868966	0	2	3.1595604	4	12	1.6696811	2.487884	
Mario	1	28.002%	1	2	7.1399874	11	20	5.3127581	46	75.9939241	84.02057	92	130	11.5036322	15	44	55.9090065	65	145	16.8240878	0	2	2.6522391	4	9	1.4865478	2.7135919	
Monty Mole	0	15.25%	1	1	1	1	1	0	24	59	65.2128525	71	94	9.0423379	11	41.485161	55.0140328	64.9316905	171	18.8616273	0	1	2.1312787	3	7	1.3516033	2.9551475	
Monty Mole	4	10.56%	5	14	16.1456439	19	20	3.2656094	59	113	126.3535985	139.8001253	188	19.3174675	12	41	53.9564394	64.3041872	162	18.7583011	0	3	4.5539773	6	12	1.8746018	1.8626894	
Monty Mole	3	17.66%	4	12	14.5985117	18	20	3.8987229	57	97.6560829	109.1507361	121	172	17.0456265	12	42.1200893	55.6416761	65	171	18.5099534	0	2.7806122	3.7702152	5	11	1.7724699	2.1843715	
Monty Mole	2	28.846%	3	8	12.1558897	16	20	4.6721506	44	84	94.940373	105.5484245	157	15.2951428	7	43	56.7271025	67	165	18.9366747	0	2	3.0915898	4	10	1.6734777	2.5018373	
Monty Mole	1	27.684%	1	3	7.51259	11	20	5.3689219	27	70.9936698	80.0786736	89	124	13.098295	16	44	57.3482878	67.7614284	159	18.9397174	0	1	2.558951	3.8799594	9	1.5051901	2.7524202	
Normal Dice	0	9.38%	1	1	1	1	1	0	42	65	69.8471215	75	95	7.4606771	18	45.1087278	57.2859275	66.6634615	134	16.8863729	0	1	2.2722814	3	7	1.3730032	2.8897655	
