Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	2	24.1056%	3	9.9987	13.1698394	17	20	4.442575	36	92.3909022	104.5581774	116.2890627	171	17.3819667	0	37.7016778	51.174084	61.9483943	180	19.1592057	0	2	3.0038995	4	11	1.671186	2.6277131	
Boo	3	12.6602%	4	13	15.2155958	18	20	3.6847211	46	104.9627526	117.9417703	130.8618751	191	18.8114505	3	37.8927349	51.0962228	61.5863704	167	18.9685893	0	2	3.5778424	5	12	1.7713649	2.3449709	
Boo	4	6.1936%	5	15	16.5470809	19	20	3.0093894	60	121.1802281	135.6023314	149.5617184	211	20.667297	6	37	50.6079501	61	161	18.8943557	0	3	4.2176763	5	12	1.8172766	2.0461444	
Boo	0	26.6774%	1	1	1	1	1	0	17	68.1052664	77.3655529	86	128	13.2354622	0	31.6035379	44.9128776	54.9744736	174	18.8268426	0	1	2.0932775	3	10	1.3625687	3.1111053	
Boo	1	30.3632%	2	6	10.0346087	14	20	4.9153003	29	81	91.7798519	102.31483	157	15.5450982	0	37.1318494	51.0523528	61.9340009	168	19.3322595	0	1	2.5088001	3	11	1.5284239	2.8778126	
Bowser	2	25.5596%	2	9.9780859	12.9149283	16.6305185	20	4.3447207	31	104.9861952	120.4910953	135.9734923	215	22.6318501	3	40.9747424	53.5340772	63.3709473	185	17.9736395	0	2	3.4115714	4.9973841	13	1.7704505	2.4516111	
Bowser	3	13.65%	4	13	15.4352851	18	20	3.4728153	37	117.950888	134.145304	149.9497781	239	23.4753691	5	40	52.692337	62.1740478	168	17.7283514	0	3	3.9064615	5	13	1.8230147	2.2081758	
Bowser	4	6.2156%	5	15	16.804331	19	20	2.78869	62	133.6389779	150.7729584	167.5952058	254	24.9982456	6	38.694279	51.2242422	61	164	17.7327518	0	3	4.3494755	5.8173829	12	1.8372845	2.0045048	
Bowser	0	28.1604%	1	1	1	1	1	0	4	78.8825242	91.9108109	104.875413	168	19.3848821	3	34	46.6135282	55.9932125	156	17.8018608	0	1	2.3042428	3	11	1.4989209	3.0335151	
Bowser	1	26.4144%	1	4	8.2524346	12	20	5.2331742	20	91.9827607	106.5031952	120.9880184	196	21.4841664	6	39.0204454	52.2215231	62.2076148	187	18.2800269	0	2	2.9145845	4	11	1.6722605	2.7070007	
