Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Luigi	0	21.238%	1	1	1	1	1	0	32	62	70.0135606	77.8370288	109	11.3061567	12	44.4798729	60.4851681	72.93283	189	21.9661375	0	2	2.6595725	4	9	1.4825588	2.6750165	
Mario	4	3.664%	6	14	16.2862644	19	20	3.1598065	70	115	127.2947598	139.7254902	176	18.0145627	6	32	44.8771834	54	138	17.5051983	0	4	4.9885371	6	13	1.9227379	1.7718341	
Mario	3	13.904%	4	12	14.7569444	18	20	4.0044669	61	102.4209184	114.7409379	126.6980519	180	17.2394396	8	36	49.1195339	59.3647959	150	17.9260069	0	3	4.4945339	6	12	1.8913144	1.9364212	
Mario	2	26.598%	2	8.092741	12.3475071	16.1761547	20	4.8574911	52	88	98.2044515	108	145	14.1448127	9	37.7591641	50.316114	60.0761072	139	17.8332061	0	2	3.7021581	5	12	1.7395936	2.2425746	
Mario	1	35.658%	1	3	7.7728753	12	20	5.5541308	46	75.2053818	83.6336306	92	124	11.4214411	7	38.6346801	51.3093275	61	172	17.9598787	0	2	2.9719558	4	10	1.5894087	2.5866846	
Mario	0	20.176%	1	1	1	1	1	0	40	65	69.9934576	75	97	7.0827468	12	40.7372735	53.2142149	63	150	17.6621189	0	1	2.4693695	3	8	1.4119174	2.8071967	
Monty Mole	4	3.694%	5	14	16.1653736	19	20	3.2709434	75	114	126.0216567	138	184	17.720093	8	36	51.0676773	62	150	20.5744589	0	4	5.2550081	7	12	1.9407704	1.6599892	
Monty Mole	3	14.112%	4	11.8649771	14.5254409	18	20	4.0825469	54	101.6373626	113.7437642	126	174	17.6121959	6	40.43	56.7577948	69.3849319	182	22.5084359	0	3	4.8003118	6	12	1.9628653	1.7901077	
Monty Mole	2	26.028%	3	8	11.9282749	16	20	4.9654703	46	86	96.6887198	107.6785714	150	15.2549312	11	40.7735344	56.5272783	68.8704819	177	21.9717882	0	3	3.8798986	5	12	1.8078786	2.1431535	
Monty Mole	1	32.492%	1	2	7.0944108	11	20	5.719905	39	72	81.2332266	90.4764543	126	12.9254753	7	40.6971917	56.2137141	67.9940675	171	21.6910815	0	2	3.0424104	4	10	1.6259124	2.5169272	
Monty Mole	0	23.674%	1	1	1	1	1	0	30	60	65.936048	72	97	8.8935611	4	37.5192308	53.3092844	65.8402961	191	21.5932444	0	1	2.3875137	3	9	1.4262731	2.8450621	
Normal Dice	4	4.08%	5	14	16.0136029	19	20	3.3329073	74	117	128.9495098	141	191	17.7010551	3	33.04	48.1936275	59	137	19.9210761	0	4	5.254902	6.55	12	1.9045162	1.6495098	
Normal Dice	3	16.064%	4	11.8258065	14.4567117	18	20	4.0948	56	105	116.7238546	128	176	16.8846623	7	38	53.122261	65	161	20.8967532	0	3	4.7348108	6	12	1.9464042	1.8300548	
Normal Dice	2	28.136%	3	8	11.84971	16	20	4.9230312	54	90	100.1180694	110	152	14.3433785	3	38.7412426	53.7140318	65.6283525	161	21.0365702	0	3	3.8820728	5	12	1.7926999	2.151905	
Normal Dice	1	33.962%	1	2	6.8296977	10.996076	20	5.5314052	42	76.5468057	84.9428184	93.1071429	124	11.7907114	6	39.8754242	54.6193982	66.2644757	171	20.843331	0	2	3.1002886	4	11	1.6312169	2.4987339	
Normal Dice	0	17.758%	1	1	1	1	1	0	46	65	70.3302174	75.8676658	98	7.5926963	12	40.5440228	55.4099561	66.6457447	163	20.9192392	0	1	2.4846266	3	9	1.4367175	2.7915306	
Peach	4	1.702%	8	16	17.206379	19	20	2.490243	63	103.4166667	114.2643948	124.1666667	165	15.7800507	3	29	43.7144536	54	156	20.8597694	0	3	4.5816686	6	12	1.8996796	1.93302	
Peach	3	9.22%	6	14	16.0364402	19	20	3.1594896	49	93	103.8765727	114.7312	155	15.0219851	5	32.2176	46.5422993	57.992	149	20.0526436	0	3	4.1260304	5	12	1.8338689	2.0969631	
Peach	2	21.966%	4	11	13.9908781	17	20	3.9331917	43	81.2202319	90.7288537	100	136	13.5100279	3	34	48.4080852	59.9580214	174	20.4163415	0	2	3.4153692	4.7589869	11	1.7288961	2.4027133	
Peach	1	36.04%	3	6	10.1901404	14	20	4.6815705	38	70.0109756	78.4164817	86.5542136	118	11.4405797	0	34	49.0037736	60.5495961	176	20.3955526	0	2	2.7208102	4	10	1.5471214	2.7227525	
Peach	0	31.072%	1	1	1	1	1	0	32	60	65.5880536	72	94	8.6385671	5	33.6123188	48.6040165	59.9185939	217	20.8791178	0	1	2.2045572	3	9	1.3938569	2.9692327	
Pom Pom	4	1.816%	7	16	17.1669659	19	20	2.5428014	62	104	115.8215859	127.4642857	170	17.2555008	6	31	44.0859031	54	124	18.6397951	0	3	4.7709251	6	10	1.9589264	1.8612335	
Pom Pom	3	8.426%	5	14	15.8547159	19	20	3.3284648	43	93	104.2095894	115.0827032	164	16.3503211	9	34.2466919	48.186328	59.2599244	142	19.1877474	0	3	4.2402089	5	11	1.8325918	2.0401139	
Pom Pom	2	20.362%	4	10.6817257	13.7883283	17	20	4.1577616	40	80	90.2449661	100.2605764	140	14.7636025	3	35.0997639	49.2511541	60	174	19.8259364	0	2	3.5204793	5	11	1.7392938	2.3531087	
Pom Pom	1	36.88%	3	7	10.6614012	14	20	4.6550072	32	68.4434159	77.5577007	86	133	13.0515177	6	36.0573123	50.1131779	60.9186598	153	19.4774757	0	2	2.8688178	4	10	1.5643755	2.6273861	
Pom Pom	0	32.516%	1	1	1	1	1	0	23	58.257785	65.9644483	73	111	10.5896621	6	35.5112279	49.7054373	60.5762317	158	19.6578188	0	1	2.4165949	3	9	1.4017063	2.849305	
Rosalina	4	2.08%	7	15	16.6834966	19	20	2.8346904	52	98	110.9769231	124	168	18.843828	11	42.375	55.4038462	66	160	19.2034749	0	4	4.9288462	6	11	1.9759941	1.8163462	
Rosalina	3	8.986%	4	13	15.4332189	18.721301	20	3.6039863	41	86	98.4798576	111	161	18.1812928	14	45.8469388	59.7965724	70.8028571	178	20.1204036	0	3	4.4124193	6	13	1.9012329	1.9443579	
Rosalina	2	20.854%	3	10	13.2973684	17	20	4.4449056	33	71	83.0882325	94.3752185	151	16.4506604	13	45.0799558	59.5978709	70.2765247	184	20.2252229	0	2	3.5400403	5	11	1.7417972	2.309485	
Rosalina	1	32.766%	2	5	9.2666419	13.0900493	20	5.315075	19	59	69.5247513	80	128	14.624995	16	44	58.5975707	69.8712315	186	20.1291044	0	2	2.8466093	4	11	1.5645685	2.6307148	
Rosalina	0	35.314%	1	1	1	1	1	0	17	47	55.3042419	63	113	12.2986188	8	40.3039582	54.158011	64.0622222	163	19.3120234	0	1	2.205924	3	9	1.3793693	2.9353797	
Shy Guy	4	1.662%	9	16	17.4375	19	20	2.4020623	73	103	111.2322503	120	150	13.1994865	6	28.6111111	45.1143201	57.8611111	137	22.4525208	0	3	4.4344164	6	11	1.7317644	1.9506619	
Shy Guy	3	9.03%	8	14	16.3078938	19	20	2.9323718	55	92	101.2239203	110	145	13.0733565	4	33	49.199557	61.484	170	22.510749	0	3	3.9986711	5	12	1.8368682	2.1277962	
Shy Guy	2	22.352%	6	11.6198223	14.4500061	18	20	3.7258134	47	81	89.1141732	97	123	11.6161246	4	33.8406871	50.1698282	62.9225865	181	22.4348769	0	2	3.3097709	4	11	1.6801712	2.4277917	
Shy Guy	1	40.176%	5	7	10.6903032	14	20	4.4440762	40	71.1778667	78.2055456	85.2018072	106	9.9364776	3	35	50.9841199	63.4505234	171	22.459025	0	2	2.7262545	4	10	1.5178428	2.6994225	
Shy Guy	0	26.78%	1	1	1	1	1	0	32	60	65.462584	72	80	6.8852797	6	33.905054	50.1398058	62.3216783	163	22.1936219	0	1	2.2022405	3	9	1.3922954	2.9574309	
Waluigi	4	4.686%	5	14	16.0364346	19	20	3.3403703	71	119.009058	132.494665	146	191	19.2928294	3	34.0271739	48.9282971	61	188	20.6088913	0	3.5948617	4.8804951	6	12	2.0132445	1.8288519	
Waluigi	3	16.584%	3	11	14.2028209	18	20	4.1634846	55	107.2232143	120.2286541	133	181	18.4610726	9	38.9842301	54.2531356	66.4927273	159	21.2777887	0	3	4.4522431	6	12	1.9659452	1.9458514	
Waluigi	2	27.89%	2	7	11.1853539	15.3172375	20	5.0824989	44	91.9894073	102.9563284	114.1475353	158	16.5596511	3	39	54.3743277	66.2363563	178	21.4417453	0	2	3.6850484	5	12	1.8408677	2.2616708	
Waluigi	1	30.964%	1	1	5.5538915	9	20	5.6131046	35	76.2073136	86.8980106	97.9247285	137	15.0288444	3	38.9754176	54.5511562	66.7322677	186	21.8035941	0	2	2.8750161	4	11	1.638163	2.6546958	
Waluigi	0	19.876%	1	1	1	1	1	0	25	61.0286738	68.6469108	76	111	10.9981978	6	36	51.2566915	63	180	21.0916556	0	1	2.1855504	3	8	1.4060733	3.0027168	
Wario	4	2.092%	6	15	16.7811783	19	20	2.8096207	69	120.65625	134.0191205	147.78125	197	19.6820234	3	31	45.1912046	56.09375	128	19.4726302	0	3	4.666348	6	12	2.0248352	1.9120459	
Wario	3	9.656%	5	13	15.679605	18.9362245	20	3.3750627	62	110.9115226	122.8904308	135.0478955	192	18.1143098	6	35.1131687	50.0588235	62.0239478	165	20.6120983	0	3	4.3798674	6	12	1.9858302	2.023198	
Wario	2	23.57%	4	10	13.3590804	17	20	4.2758398	53	96.4169226	107.9736954	119.8581081	165	16.7706834	3	35	49.6963089	61.2317352	164	20.2042521	0	2	3.6618583	5	12	1.868605	2.3005515	
Wario	1	32.73%	3	4	8.7374206	12	20	5.0105699	32	83	93.3959059	104	143	15.1954854	0	34	48.7742744	60.3807123	188	20.3043933	0	2	2.9047968	4	11	1.6965246	2.6735105	
Wario	0	31.952%	1	1	1	1	1	0	24	66	77.0310466	84	120	12.783864	2	30	44.4613796	55.1661485	165	19.8859451	0	1	2.1291938	3	10	1.4611336	3.0704181	
Yoshi	4	3.358%	5	14	16.2656461	19	20	3.2235673	54	109.3164062	122.0750447	134.453125	182	19.0469553	5	34	49.9029184	62.2265625	140	21.692298	0	4	5.0988684	6	13	1.9252852	1.710542	
Yoshi	3	12.778%	4	12	14.7074864	18	20	3.9777465	55	96	109.1743622	121.9979708	174	18.5692823	6	38	54.0527469	66.9436688	161	22.3713561	0	3	4.5033652	6	12	1.9288153	1.9065581	
Yoshi	2	25.264%	2	8	12.2318357	16.0808824	20	4.9036436	40	81	92.521216	104	152	16.3607901	4	39	55.4699177	68.7797988	203	23.0919023	0	2	3.6907853	5	12	1.801726	2.2395503	
Yoshi	1	34.198%	1	2	7.5443795	12	20	5.7006214	33	68	77.4726592	87	128	13.9295051	6	38	54.8867185	67.9169829	181	22.898142	0	2	2.922744	4	11	1.6044077	2.595298	
Yoshi	0	24.402%	1	1	1	1	1	0	25	55	62.3771822	69	104	10.4043416	7	36.7782508	53.3359561	65.9726891	172	22.8581467	0	1	2.3275961	3	9	1.4069389	2.8773051	
