Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Normal Dice	2	21.34%	6	11.3958333	14.3661042	17.375	20	3.7385496	58	86.765625	95.6223055	104.671875	136	12.58511	39	71	83.6860356	94	169	18.3515555	1	6	7.2024367	9	14	2.1347031	2.0309278	
Normal Dice	3	5.12%	9	15	16.6182432	19	20	2.7995303	72	98	106.3476562	116	141	12.5803757	45	69	82.4609375	94	145	18.8828222	3	6	7.65625	9	14	2.0932835	1.8554687	
Normal Dice	4	0.8%	13	16	17.625	20	20	2.1527599	93	117	124.1	136	144	12.9533779	41	69	77.65	86	116	16.2027004	3	6	7.825	10	11	2.0843164	1.9	
Peach	0	19.86%	1	1	1	1	1	0	36	60	66.5075529	72	94	9.1956574	21	51	64.816717	76	141	18.7408962	0	4	5.6042296	7	11	2.0574484	2.7734139	
Peach	1	48.42%	3	5	9.0603943	13	20	4.8219453	39	73	81.3139199	90	127	11.99548	29	64	77.0095002	88.5503472	156	18.4838452	0	5	6.1284593	7.0954861	13	2.0537037	2.5493598	
Peach	2	25.44%	7	11	14.2686003	17.1020408	20	3.6241776	55	85	93.615566	102.24	131	12.4914755	32	67	79.7751572	90.12	167	18.4734574	1	6	6.952044	8	14	2.1646231	2.2366352	
Peach	3	5.6%	11	15	16.6815287	19	20	2.5251303	71	97	104.2071429	114	135	11.9199691	33	64	77.0035714	88	154	20.0996621	1	5	7.0178571	9	13	2.2159412	2.1642857	
Peach	4	0.68%	13	17	17.6176471	19	20	1.9252915	79	107	115.8529412	122	149	13.9645188	50	68	80.4705882	89	134	17.4123609	3	6	8.1176471	10	15	2.3980961	1.9117647	
Pom Pom	0	19.7%	1	1	1	1	1	0	41	63.484375	71.1005076	78	110	10.3844402	9	49.078125	70.3319797	87.328125	179	28.0158484	0	4	5.386802	7	12	2.0594288	2.7187817	
Pom Pom	1	43.44%	3	7	10.3758406	13	20	4.0647271	39	70.2164502	78.1915285	85.6	123	11.4990656	14	63.5285714	80.5962247	96	184	24.991609	0	5	6.4723757	8	15	2.1169037	2.3259669	
Pom Pom	2	31.44%	6	12	14.7211069	17.9197531	20	3.3862132	51	79.8673469	88.673028	97	137	13.3761384	23	71	85.014631	97.1020408	183	22.1468707	1	6	7.4554707	9	15	2.2030922	1.9249364	
Pom Pom	3	5.02%	10	16	17.3874539	20	20	2.4856172	56	90	100.438247	111	140	15.2988546	38	69	86.247012	99	174	21.8072583	2	7	8.2788845	10	15	2.3502802	1.6613546	
Pom Pom	4	0.4%	16	18	18.8	20	20	1.2083046	88	100	109.35	120	143	14.8232082	52	72	82.25	97	120	17.1110345	5	7	8.4	9	13	1.933908	1.7	
Rosalina	0	41.52%	1	1	1	1	1	0	18	46	54.984104	63	101	12.2484806	34	63.91	75.756262	85.6	178	18.0547853	0	3	4.8159923	6	12	1.9854613	2.9523121	
Rosalina	1	36.1%	3	6	10.6822845	15	20	4.9161868	25	58	68.6980609	79	120	15.028218	32	71	85.3213296	97.796875	160	20.2364366	0	4	5.8116343	7	13	2.1295905	2.601662	
Rosalina	2	18.36%	5	12	14.7310098	18	20	3.7316167	34	72.15625	82.5795207	93	137	16.5322585	38	73.3125	86.3474946	96.625	170	19.597145	0	5.625	6.8965142	8	13	2.1761154	2.1633987	
Rosalina	3	3.66%	9	15	16.6318408	19	20	2.6342144	56	86	96.7978142	107	144	16.5472529	38	74	87.4699454	100	150	19.1521924	2	6	7.6284153	9	14	2.1937968	1.9016393	
Rosalina	4	0.36%	13	16	17.6111111	19	20	1.9188796	83	107	115.6111111	123	150	15.8364519	51	80	86.8888889	94	126	17.4447983	4	7	8.8333333	10	13	2.2912878	1.5	
Shy Guy	0	25.08%	1	1	1	1	1	0	44	60	66.1244019	72	80	7.0417185	18	43	56.9082935	67	170	18.7412596	0	4	5.3373206	6	11	1.7572619	2.8269537	
Shy Guy	1	57.12%	6	7	10.9482114	15	20	4.6195906	45	71	78.8781513	87	105	10.9258001	26	59.7536946	75.0080532	87	180	21.9412158	0	5	6.0168067	7	13	2.1723041	2.5910364	
Shy Guy	2	15.66%	10	13.7777778	15.8516854	19	20	3.0295219	59	83	90.51341	98	115	10.5251392	29	67	80.9386973	93	172	21.7055371	1	5	6.916986	8	14	2.1123018	2.2579821	
Shy Guy	3	1.92%	12	16	17.3271028	19	20	2.1170236	83	97	102.2604167	108	124	8.9736243	42	63	75.03125	87	134	17.6141829	1	5	6.5625	8	11	1.9938055	2.4375	
Shy Guy	4	0.22%	17	18	19.1818182	20	20	1.028519	91	98	106.0909091	116	122	9.7463704	46	55	66.0909091	71	92	12.6882519	2	4	5.8181818	8	11	2.4427325	2.8181818	
Waluigi	0	44%	1	1	1	1	1	0	34	62.4214876	70.0945455	78	106	10.9849967	19	60.0702479	72.2472727	83	154	17.6533731	0	3.8760331	4.8972727	6	11	1.980448	3.0022727	
Waluigi	1	36.54%	4	6	10.5460714	14.8163265	20	4.9133948	38	72.1372549	81.6245211	90.8398693	125	13.2958097	27	65	77.1625616	88	163	18.5568362	0	4	5.8149973	7	13	2.1700389	2.5998905	
Waluigi	2	15.42%	6	12	14.6361768	18	20	3.6741936	56	86	94.6238651	104	138	14.3189045	32	65	76.0064851	86.9166667	145	17.0772627	1	5	6.3346304	8	15	2.1643454	2.4435798	
Waluigi	3	3.46%	8	15	16.6930693	19	20	2.6127736	73	96	107.4566474	117	147	15.2991225	39	62	73.4739884	82	123	15.6266286	1	5	6.6763006	8	13	2.1875539	2.4277457	
Waluigi	4	0.58%	11	17	18.2068966	20	20	1.9718591	99	110	119.8275862	131	158	13.4242934	42	60	71.3793103	80	104	13.3582308	3	6	7.2413793	9	12	2.1278964	2.0689655	
Wario	0	9.04%	1	1	1	1	1	0	42	72	77.0575221	84	102	11.7581176	26	47	54.7632743	61	102	12.5752312	0	3	3.8119469	5	8	1.6354856	3.3893805	
Wario	1	44.2%	3	3	4.7763852	6	20	1.880534	48	92.9256198	101.7556561	112	146	14.3714469	29	72	84.4180995	95	168	18.4095155	0	4.7520661	6.1420814	8	14	2.3984711	2.4628959	
Wario	2	33.8%	6	10	12.9384089	16	20	3.9963163	53	103	113.283432	124	159	15.7250269	18	65.140625	77.5769231	89	151	18.6145661	0	5	6.5579882	8	14	2.3956095	2.3343195	
Wario	3	10.96%	8	14	16.0833333	19	20	2.9781872	70	111.25	122.5967153	134	170	16.5188387	36	65	76.9963504	86.75	125	17.6301207	2	5	6.7062044	8	14	2.2795901	2.2810219	
Wario	4	2%	12	16	17.48	19	20	2.2157617	88	120	131.92	147	171	18.5346594	24	60	73.01	86	127	18.8708744	2	5	6.78	9	16	2.7334228	2.24	
Yoshi	0	43.18%	1	1	1	1	1	0	33	56.4725	63.6567855	70.0875	100	10.5258384	15	61.805	75.8290875	88.0125	175	21.2592451	0	4	5.3126447	7	12	2.0792502	2.7836962	
Yoshi	1	36.02%	4	6	10.594861	14.4064039	20	4.8186648	40	65	74.6768462	83.1757812	113	12.8213697	22	65	78.7590228	91.234375	163	20.9352856	0	5	6.0272071	7	13	2.0969912	2.4880622	
Yoshi	2	16.78%	6	12	14.5971154	18	20	3.6406085	43	78	87.7210965	97.5	140	14.5345233	27	66.0555556	79.5923719	91	147	19.6241985	0	5	6.7401669	8	14	2.2815413	2.2395709	
Yoshi	3	3.58%	11	14	16.7711443	19	20	2.6480751	67	90	99.9385475	111	132	13.9932793	37	64	76.0614525	86	125	17.5859143	1	6	7.1620112	9	14	2.1407221	2.1005587	
Yoshi	4	0.44%	12	17	17.7727273	19	20	1.8569726	66	100	109.7727273	124	137	16.8034948	39	60	77.3636364	96	126	24.2178474	4	5	7.6818182	9	14	2.753285	2.0909091	
