Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	4	6.1724%	5	15	16.5532046	19	20	3.0079504	57	120.9850191	135.3475795	149	229	20.5707749	6	36	48.0083274	57.470506	160	17.0891801	0	3	4.0993779	5	12	1.7970213	2.1155466	
Boo	3	12.6538%	4	13	15.2321552	18	20	3.6780712	44	104.9640575	117.9352131	130.7953058	190	18.8490274	3	36.803944	48.7833536	58.1859661	169	17.2388746	0	2	3.4965939	5	12	1.7482162	2.4028197	
Boo	2	24.1982%	3	9.997823	13.1793122	17	20	4.4360513	37	92.1293291	104.5302213	116.0035671	177	17.3733923	5	36.0811022	48.6130456	58	154	17.3550294	0	2	2.9210107	4	12	1.6425499	2.6876214	
Boo	1	30.3144%	2	6	10.0373472	14	20	4.9078012	21	81	91.752197	102.2513896	151	15.5130949	0	36	48.6289684	58.5208878	161	17.6234901	0	1	2.4443367	3	11	1.5101836	2.9310427	
Boo	0	26.6612%	1	1	1	1	1	0	17	68.2334632	77.2767092	86	130	13.266528	0	30.3034566	42.6557019	51.9784905	157	17.243286	0	1	2.0345446	3	9	1.3456525	3.1619582	
Bowser	4	6.2496%	5	15	16.8487903	19	20	2.7739008	66	133.4785854	150.515009	167.2729701	247	24.7825934	8	39	51.8228047	62	174	18.1430601	0	3	4.3927931	6	14	1.8460394	1.9813748	
Bowser	3	13.6252%	4	13	15.4449252	18	20	3.4609717	41	117.9726934	134.1344421	149.9490788	228	23.5324887	8	40.5700149	53.3478848	63.0272378	168	18.1407901	0	3	3.9218654	5	13	1.8347181	2.2029034	
Bowser	2	25.502%	2	9.9761004	12.9228857	16.7247161	20	4.3535693	21	104.9432404	120.1558388	135.3237721	217	22.6152178	3	41	54.1167595	63.9975011	170	18.4213951	0	2	3.429033	5	13	1.7750599	2.4412046	
Bowser	1	26.4134%	1	4	8.2631668	12	20	5.2349961	12	91.9964141	106.5834766	120.9766329	199	21.4599452	3	39.9855292	52.8548918	62.9986532	170	18.6983875	0	2	2.9304747	4	12	1.679792	2.6952456	
Bowser	0	28.2098%	1	1	1	1	1	0	9	78.3591061	91.8338308	104.8654692	177	19.4643801	0	34	47.2038653	56.9698075	164	18.2006221	0	1	2.3165496	3	11	1.5073297	3.0194897	
Bowser Jr	4	8.79%	6	15	16.7238453	19	20	2.7946207	50	107	120.0194539	132.9228237	195	18.8096702	3	37	49.239727	58.6562621	150	16.9179874	0	3	4.2539249	5	12	1.7742578	1.987281	
Bowser Jr	3	17.9974%	5	13	15.459746	18	20	3.3966776	37	93	105.1881827	116.9809188	180	17.4771935	9	40	52.2345894	61.6233867	165	17.0770681	0	2	3.635514	5	12	1.7444062	2.2616489	
Bowser Jr	2	32.6034%	4	9.9985245	12.9633714	16	20	4.1860859	33	81.3919938	92.8938516	103.9867553	164	16.3423382	7	42	54.3674341	63.7421324	174	17.1351034	0	2	3.097499	4	11	1.6415849	2.5126643	
Bowser Jr	1	31.3266%	2	4	8.1032327	11	20	4.5926561	29	70	80.5825337	90.7982599	146	14.897646	9	44	56.2375425	65.5916841	178	17.2043735	0	2	2.6539554	4	11	1.511599	2.7202378	
Bowser Jr	0	9.2826%	1	1	1	1	1	0	26	59.082465	68.5357335	76.9755934	129	12.9934095	14	47.9918964	59.6093767	68.3934645	184	17.0772716	0	1	2.3520996	3	9	1.4024334	2.8320083	
Daisy	4	14.1706%	7	14	16.0655442	19	20	3.1135067	74	114.1211448	124.5935105	135.9032323	170	14.8296552	8	40.9277651	55.48101	66.9480438	195	20.5534133	0	3	4.4943475	6	13	1.8323561	1.8495053	
Daisy	3	19.7098%	6	12	14.7142242	18	20	3.7272716	68	100.9732844	110.3338644	120	148	13.0914306	9	43	58.073537	69.5174595	195	20.8692841	0	2.9970563	3.8246862	5	12	1.7964149	2.1335681	
Daisy	2	32.5618%	4	7.9951076	11.5511557	15	20	4.7224043	63	87.9997582	95.9351326	104	128	11.4400215	9	45	60.3189504	71.9726086	183	21.1285305	0	2	3.1386226	4	12	1.6735829	2.4452088	
Daisy	1	25.4396%	2	3	6.8458193	9	20	4.7116214	60	74	81.3774902	88	105	8.6071313	9	45.6397225	60.6411028	71.9740481	191	20.9606598	0	1.5152348	2.5875092	3.9905325	9	1.4987362	2.7056086	
Daisy	0	8.1182%	1	1	1	1	1	0	60	65	66.4672711	68	76	2.1728892	15	48.6927711	63.8763273	75.7584888	198	21.4332976	0	1	2.3025301	3	9	1.3773681	2.8268828	
Diddy Kong	4	3.9744%	7	15	16.967039	19	20	2.7314133	58	113.1270511	129.2432065	145	218	22.68686	9	40.557435	54.401872	65	169	19.3734496	0	3	4.7190519	6	13	1.8920184	1.7661534	
Diddy Kong	3	9.6748%	5	13	15.6937989	19	20	3.4671972	42	95.9590662	110.3361103	124.5987125	196	21.0130186	10	41	55.3086369	65.9575748	184	19.5597618	0	3	3.9090627	5	12	1.8437708	2.1028445	
Diddy Kong	2	20.7418%	4	10.9966009	13.7322265	17	20	4.3208294	29	80.918546	94.6852925	107.9766967	176	19.6627753	7	40.9583934	54.8904435	65.9535134	196	19.8828389	0	2	3.1773906	4	12	1.6950882	2.4594201	
Diddy Kong	1	28.5324%	3	6.7738799	10.6213682	14.5331419	20	4.8997041	21	68.9813464	81.6463039	94	155	18.3189644	5	38	52.4148897	62.9941257	193	19.7314636	0	1	2.5348236	3.0405523	11	1.5245223	2.78257	
Diddy Kong	0	37.0766%	1	1	1	1	1	0	0	56	65.9801061	77	126	15.5314386	4	32	45.7640884	55.9606522	173	19.1434257	0	1	1.9979124	3	9	1.3473836	3.0958718	
Donkey Kong	4	9.4022%	7	15.2763101	17.0715577	19	20	2.5132322	35	106.9574831	124.4968837	141.5105691	233	25.4110452	10	50	63.8393142	74.9749496	206	19.8508629	0	3	4.603646	6	14	1.9298372	1.8067048	
Donkey Kong	3	20.7574%	4	13	15.5756973	18	20	3.1983458	26	92.1238998	109.2763641	125.9517908	217	24.5383966	9	51.2646538	65.555137	76.9578146	186	20.1245975	0	3	3.9706996	5	12	1.8616683	2.0538507	
Donkey Kong	2	34.9656%	3	9.9958233	12.6883756	16	20	3.9218328	18	79.8362993	96.3807742	112.9830475	208	24.3924084	9	52.0393155	66.6920173	78.0138056	212	20.3938073	0	2	3.4582218	5	13	1.7798085	2.2729826	
Donkey Kong	1	23.0904%	1	3.9988631	6.2365432	8	20	3.8583	10	65.7892244	82.3856408	98.9984495	185	24.5315638	6	50.9802502	65.4078318	77.112357	203	20.8549775	0	2	3.1104788	4	12	1.6555649	2.4230589	
Donkey Kong	0	11.7844%	1	1	1	1	1	0	0	50	62.3619361	80	160	22.0228771	3	36	49.3174536	59.268368	183	18.764965	0	2	2.6503174	4	10	1.4447447	2.7006212	
