Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Donkey Kong	2	10.264%	6	13	15.2853103	18	20	3.3958515	61	82.6533888	99.8345674	114.9285714	187	22.1687382	6	29.1403061	39.7844895	47	125	15.7733462	0	1	2.0442323	3	9	1.3677729	2.4787607	
Donkey Kong	1	23.496%	5	11	13.773467	17	20	3.6901018	50	65.5500733	81.2758767	94	190	19.8951176	6	30.909925	41.2117807	48.8245202	137	15.6948826	0	1	1.7412326	2.0607639	8	1.2638523	2.6972251	
Dry Bones	0	35.034%	1	1	1	1	1	0	25	60	68.0296284	75	110	11.1799381	6	31.2960808	39.528401	44	131	13.4681624	0	1	1.9847577	3	8	1.3092155	2.4391734	
Dry Bones	4	1.224%	7	14	16.1078431	19	20	3.14021	73	118.75	132.879085	147	184	19.7975477	4	26	37.6911765	46	119	16.5114652	0	2	3.3872549	4	9	1.6415861	1.8954248	
Dry Bones	3	4.186%	5	12.4920635	15.0972274	18	20	3.7270768	59	102	116.0974677	130	170	18.9981028	9	27.925	39.3272814	47.8775	117	15.8904036	0	2	3.3526039	4	12	1.6041302	1.881032	
Dry Bones	2	15.848%	4	9	12.788315	17	20	4.8771116	43	89	101.3152448	114	159	17.6175597	6	28.6173469	38.5506058	45.3320802	120	15.1161025	0	2	3.1866482	4	10	1.5702041	1.9709743	
Dry Bones	1	43.708%	2	4	8.9626574	13.4439207	20	5.6290794	35	74.9743151	85.0080534	95	137	14.9905778	6	29.9671993	39.1685733	45.0828113	134	14.7987521	0	2	2.7242152	4	9	1.4862298	2.2043104	
Goomba	0	61.008%	1	1	1	1	1	0	18	52	59.016883	66	101	10.3907911	12	33	41.8397587	47	129	14.164192	0	1	1.8297272	3	9	1.2850081	2.6426042	
Goomba	4	0.542%	8	15	16.5719557	19	20	2.934932	61	106	117.7785978	130	171	18.5082724	19	34	47.7343173	58	114	18.654053	0	2	3.4206642	5	9	1.5980203	1.8118081	
Goomba	3	2.476%	6	13	15.4857522	18	20	3.5058357	58	92	103.6752827	115.32	147	16.6889597	7	35	46.3602585	54.76	139	16.3426389	0	2	3.2802908	4	10	1.6136882	1.8731826	
Goomba	2	10.124%	4	10	13.6522599	17	20	4.3795435	39	78.1071429	89.3259581	100	146	15.3945488	8	36	46.2653102	53.9413265	133	15.7615372	0	2	2.9251284	4	9	1.5703334	2.0871197	
Goomba	1	25.85%	2	4	9.4985638	14	20	5.6149346	26	65	74.9365571	85	127	13.7868044	13	36	46.8629787	54.3593915	144	15.7835169	0	1	2.4664603	3	9	1.46887	2.3218569	
Hammer Bro	0	55.506%	1	1	1	1	1	0	19	50	56.8235146	64	92	10.039786	12	37.5536457	46.5394732	51.8793042	135	14.1395684	0	1	1.9391057	3	9	1.2810773	2.4866501	
Hammer Bro	4	0.502%	10	16	17.2390438	19	20	2.5418077	71	96	108.2111554	120	152	16.1521413	12	33	43.3944223	52	95	15.7838932	0	2	3.374502	4	9	1.6372127	1.9243028	
Hammer Bro	3	2.696%	6	13.127551	15.8505316	19	20	3.2603592	52	83	95.0237389	105	147	16.0187029	3	33	44.0311573	52	129	16.5510336	0	2	3.1001484	4	10	1.6377139	2.0029674	
Hammer Bro	2	10.632%	4	11	14.2352856	18	20	4.1157896	37	73.0841837	83.3066215	93	135	14.6469372	9	33.8078818	44.1954477	51	135	15.2825282	0	2	2.9524078	4	9	1.5702127	2.0686606	
Hammer Bro	1	30.664%	2	5	9.9194049	14	20	5.3463512	26	60.2650725	69.4709105	78.3843956	115	12.7901137	4	35	44.626011	51	126	14.7840785	0	1	2.5273285	3	11	1.4610686	2.2605009	
Koopa	0	52.02%	1	1	1	1	1	0	27	56.2436131	66.4261438	75.5780886	126	13.9235771	6	30	40.1444829	46	131	14.6476429	0	1	2.1084583	3	10	1.3601547	2.4839293	
Koopa	4	0.69%	8	15	16.7913043	19	20	2.863551	68	105	121.7043478	139	188	23.1844428	6	22	31.4318841	37	98	14.5582935	0	2	2.9971014	4	10	1.6409586	2.0811594	
Koopa	3	2.846%	5	13	15.5927602	19	20	3.5392744	50	94.4583333	108.116655	121.1805556	175	19.8567363	6	24	34.2241743	41	122	15.4854337	0	2	3.0302178	4	9	1.5891632	2.0695713	
Koopa	2	10.754%	3	10	13.7496151	17.8297194	20	4.3567481	40	80.3357781	92.8839502	105	163	17.996681	3	26.2710459	36.7353543	44	125	15.5933445	0	2	2.8569834	4	9	1.543554	2.1833736	
Koopa	1	33.69%	2	6	10.4503543	15	20	5.1267323	32	68	79.3974473	90	148	16.1621203	3	28	38.1036509	45	119	14.7780392	0	1	2.49065	3	9	1.4514152	2.3596319	
