Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	4	4.7042%	5	14	15.979053	19	20	3.3164419	67	129	142.3925428	155.9017373	212	19.5488035	3	32.4064058	44.595893	54.0721779	183	17.1291991	0	3	4.6520131	6	12	1.9805904	1.9267463	
Boo	3	16.9026%	4	11	14.1699372	18	20	4.1103918	54	117.9451215	130.5649782	143.4415978	204	18.9190291	0	36.8309711	49.4810621	59.9991323	158	18.1805225	0	3	4.3507981	6	13	1.9619181	2.0235467	
Boo	2	27.8398%	2	6.8067894	10.9391303	15	20	5.0762784	43	102	113.9628948	125.99889	180	17.1825749	0	36.0208105	49.2321425	59.9374059	163	18.1934539	0	2	3.6540492	5	14	1.8658722	2.3243342	
Boo	1	28.9968%	1	1	4.8175576	7	20	5.3456479	34	87.7752625	98.4117972	109.8466621	154	15.8667903	0	35	48.1240896	58.9333209	170	18.5242128	0	2	2.8901534	4	12	1.7090133	2.6950353	
Boo	0	21.5566%	1	1	1	1	1	0	19	70	79.0233432	88	129	13.2606916	0	26.9796187	39.6057542	49.7788318	147	17.7763941	0	1	1.9922158	3	12	1.4219354	3.1810211	
Bowser	4	1.8804%	6	15	16.7574678	19	20	2.8396984	67	131.085213	148.4719209	165.916574	240	24.8925901	3	33	45.8232291	56.3135965	159	18.2859889	0	3	4.6775154	6	15	2.0860612	1.9703255	
Bowser	3	8.2986%	4	13	15.5811966	18.6812739	20	3.4764338	36	120.6402415	136.9079845	153.1778291	243	24.1248583	3	37	50.6332875	61.5285263	189	19.1933842	0	3	4.445545	6	13	2.069842	2.0328248	
Bowser	2	19.5082%	3	10	13.3854254	17	20	4.3839072	27	104.9939705	120.5753478	135.9770416	214	22.7582911	3	36.5391983	50.2113163	60.9617883	173	19.1387073	0	2	3.8077834	5	13	1.9664014	2.3006531	
Bowser	1	31.079%	2	5	9.4594956	13.9911739	20	5.2555945	21	90.9926827	105.7492004	120.1163148	192	21.3918817	1	35	48.9737122	59.9807719	193	19.3085456	0	2	3.160816	4	12	1.8464587	2.6087133	
Bowser	0	39.2338%	1	1	1	1	1	0	10	76.9962406	90.7862404	103.9849098	174	19.6897524	0	30.9410696	44.1730447	54.7611841	179	18.8474997	0	1	2.5030611	3.9884536	12	1.65861	2.942157	
Bowser Jr	4	4.1414%	5	14	16.2753979	19	20	3.1249953	55	110.6546332	123.5379823	136.5617916	199	19.0296209	3	32	44.3243348	53.7366291	144	17.003847	0	4	4.92645	6	14	1.9259858	1.7933066	
Bowser Jr	3	15.086%	4	12	14.7303744	18	20	3.8582442	46	99.9192096	112.4093464	124.9626173	188	18.409906	3	36.3767801	49.0268063	58.9549041	174	17.7578733	0	3	4.4494631	6	12	1.9032716	1.9548986	
