Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Daisy	0	8.1708%	1	1	1	1	1	0	60	65	66.5880452	68	75	2.1637951	15	47.8724548	62.3599403	73.5067984	197	20.6194638	0	1	2.1373672	3	9	1.3395766	2.8912714	
Daisy	1	25.3166%	2	3	6.7933577	9	20	4.7488736	61	74	81.3728305	88	107	8.628338	9	44.9955717	59.5239961	70.2222167	189	20.5101647	0	1	2.4282408	3	10	1.469373	2.7689658	
Daisy	2	32.3804%	4	7.8299309	11.4926285	15	20	4.7257947	63	88	96.1151561	104.3114837	128	11.391705	9	44.4925737	59.0921113	69.981566	197	20.5645112	0	2	2.9927919	4	12	1.6567102	2.493144	
Daisy	3	19.7454%	6	12	14.6682956	18	20	3.7318737	69	101	110.4861892	120	150	12.9385982	8	42.2067457	56.9988554	67.95025	200	20.3941339	0	2	3.6838454	5	12	1.7875416	2.172587	
Daisy	4	14.3868%	7	14	16.0220202	19	20	3.1265936	74	114.9625544	124.809214	135.9286822	169	14.6208063	6	40	54.8227542	65.958615	178	20.37683	0	3	4.3814747	6	13	1.8301564	1.8739817	
Bowser Jr	0	8.8716%	1	1	1	1	1	0	26	59.0122096	68.396411	76.9539231	126	12.9857614	12	49	63.8402092	74.5851321	192	20.4211604	0	1	2.2780333	3	10	1.400051	2.7999234	
Bowser Jr	1	30.969%	2	4	7.9844461	11	20	4.6085657	29	70	80.6951661	90.9896462	152	14.9683674	11	46	60.5368982	71.2963172	191	20.4769666	0	1	2.5871032	3.9996865	12	1.5201201	2.6869838	
Bowser Jr	2	32.6568%	4	9	12.8549753	16	20	4.2465571	31	81.7717416	93.0983317	104	177	16.5625416	6	44	58.615639	69.429232	209	20.491612	0	2	3.0398386	4	11	1.6626366	2.4787609	
Bowser Jr	3	18.2632%	5	13	15.3617694	18	20	3.448788	44	93.539585	105.6809321	117.4107924	187	17.638178	9	42	56.456218	67.1745386	190	20.2898053	0	2	3.6295282	5	11	1.7833232	2.2073131	
Bowser Jr	4	9.2394%	6	15	16.7003918	19	20	2.8133258	49	107	120.625625	133.8059817	202	19.2325031	4	39	53.4294868	64.4488454	177	20.2397227	0	3	4.2749313	5	14	1.8373307	1.9346711	
Diddy Kong	0	39.5942%	1	1	1	1	1	0	7	56	66.332877	77	133	15.4762845	3	32.9944279	47.4956837	58.0372361	189	20.296796	0	1	1.9901955	3	9	1.3425218	3.0371519	
Diddy Kong	1	28.3922%	3	7	11.1039801	15	20	4.8412342	21	68.9575749	81.1682363	93.3230786	160	17.8416548	4	39	53.7073492	64.966115	192	20.6052983	0	1	2.4723058	3	11	1.4988516	2.7682814	
Diddy Kong	2	19.521%	4	11	13.8458093	17	20	4.2512825	28	80.5778113	94.0482045	106.9521285	176	19.212623	5	41.1802856	56.1026484	66.9989181	203	20.5848986	0	2	3.0844321	4	11	1.6622354	2.467681	
Diddy Kong	3	8.921%	5	13.6758918	15.7646447	19	20	3.40172	38	95	109.1654075	122.9292669	189	20.3965538	11	42	56.5313081	67.6196818	185	20.2440305	0	2.1567319	3.7665733	5	12	1.8019753	2.1393342	
Diddy Kong	4	3.5716%	6	15	16.9832008	19	20	2.6919424	56	111.6153846	127.2314929	142.3625	207	22.1471461	11	41.7895748	55.9775451	66.9658237	166	20.024646	0	3	4.5223989	6	13	1.8664916	1.8213126	
Donkey Kong	0	13.8%	1	1	1	1	1	0	0	50	62.6326087	80	160	21.1859561	3	36	50.5225072	61.2606663	182	20.4207833	0	1	2.2247101	3	10	1.4101026	2.8953768	
Donkey Kong	1	20.2432%	1	3	5.4151926	7	20	3.8101124	10	67.943118	84.1369151	100.9431106	176	24.3377968	5	52	68.1275095	80.9918375	212	22.7365877	0	2	3.0363085	4	12	1.6578761	2.4207635	
Donkey Kong	2	33.0498%	3	9	12.0125688	15	20	4.026944	18	81.8690951	98.2078137	114.8250737	210	24.3920529	0	54	69.6345454	81.9849077	214	22.1427462	0	2	3.4762207	5	12	1.8084456	2.219729	
Donkey Kong	3	21.8278%	5	13	15.1859969	18	20	3.3207746	26	94.1686668	111.0868525	127.4293156	229	24.4897258	9	53	68.6616517	80.9710859	192	21.8559699	0	3	4.0464728	5	13	1.9081241	1.9776065	
Donkey Kong	4	11.0792%	6	15	16.8493935	19	20	2.6225074	41	108.6621378	126.1043758	142.9904107	229	25.2857703	9	51.9312645	66.9494729	78.9590605	210	21.5692916	0	3	4.7253231	6	14	1.9712467	1.7274532	
Dry Bones	0	7.913%	1	1	1	1	1	0	35	60	67.2944522	75	110	10.7536781	18	53	67.5140149	78.4138756	193	20.4336059	0	1	2.3575888	3	9	1.4163462	2.7493744	
Dry Bones	1	26.068%	1	1	5.6688327	9	20	5.1587738	30	75	86.038599	96.9892443	142	15.6801506	12	46.1062065	60.8620991	71.8687903	198	20.3953862	0	2	2.7108332	4	11	1.5507113	2.6223799	
Dry Bones	2	29.3808%	3	7	11.0949272	15	20	4.9266236	34	89	101.598772	113.9994278	165	17.6261695	9	44.253421	58.9449504	69.9614256	215	20.4117072	0	2	3.2908838	4	12	1.7207422	2.3525432	
Dry Bones	3	22.0696%	4	10.8065048	13.7338133	17	20	4.2655039	45	102.4784387	115.9035325	129	187	19.2075082	9	42.9957894	57.5217041	68.3747938	182	20.4303939	0	3	3.9070124	5	13	1.8227468	2.0749628	
Dry Bones	4	14.5686%	5	13.8268531	15.7795807	19	20	3.3768699	55	121.7434535	135.74629	150	206	20.5607329	6	40.9879228	55.2594347	66.0692245	177	20.4414755	0	3	4.709375	6	13	1.8621238	1.7530991	
Goomba	0	22.339%	1	1	1	1	1	0	12	50	57.2522852	64	97	10.4215451	16	46.997971	61.283343	71.857957	191	20.1588629	0	1	1.9221183	3	9	1.2974872	2.988961	
Goomba	1	26.7852%	1	3	7.8118386	12	20	5.5840088	18	62.9926765	73.000448	82.9835313	127	14.170255	15	51	66.3194749	77.8610159	196	21.2160873	0	1	2.3836895	3	10	1.4744607	2.7463823	
Goomba	2	25.9412%	3	8	12.1953424	16	20	4.7191409	21	76.9934739	88.5198834	100	156	16.5555202	17	52	67.1434783	78.5373235	198	21.1011523	0	2	2.9523538	4	11	1.6645492	2.4721678	
Goomba	3	15.472%	4	12	14.5606346	18	20	3.9732265	37	90.3191489	103.1613883	115.6979612	170	18.0195846	14	51	66.1075491	77.301938	202	20.9062451	0	2	3.6231774	5	12	1.8063939	2.163728	
Goomba	4	9.4626%	5	14	16.0017965	19	20	3.2872306	55	107.2131143	121.3910553	135	196	19.9429272	17	50	65.0583349	76.3211305	191	20.9651694	0	3	4.5085283	6	13	1.9049154	1.8048528	
Hammer Bro	0	10.6308%	1	1	1	1	1	0	14	47	54.0779433	61	96	9.7293452	18	53	67.5399217	78.0750089	187	20.377606	0	1	1.9472664	3	8	1.2922703	2.9552809	
Hammer Bro	1	28.0056%	2	2	7.0827063	10	20	5.0808787	18	61	70.9761476	80.9963929	122	13.775549	14	53.2153776	68.2965835	79.8816622	212	20.9839516	0	1	2.3410746	3	9	1.4504811	2.767218	
Hammer Bro	2	30.2834%	3	8	12.053504	16	20	4.5809843	26	74.6556493	85.6774206	96.9912995	143	15.7794791	13	51.9955831	66.853068	77.9925309	199	20.9855354	0	2	2.848762	4	11	1.6264932	2.5229466	
Hammer Bro	3	19.4936%	4	11.9079454	14.4888192	18	20	3.9460594	31	87.2963862	99.3735072	111.0769682	162	17.1788544	14	50	65.0422395	76.1469154	191	20.822944	0	2	3.4834099	5	12	1.7690917	2.2247815	
Hammer Bro	4	11.5866%	6	14	16.127026	19	20	3.1681244	48	104.9804433	117.3471079	130	181	18.4323967	12	48	62.9026462	73.9943852	200	20.7878321	0	3	4.3212504	5.9910675	14	1.8649084	1.8767369	
Koopa	0	9.4146%	1	1	1	1	1	0	30	57.1067452	67.552015	76.6080704	140	13.8696608	17	48.7597412	63.2070614	73.9504307	192	20.5068012	0	1	2.3381556	3	10	1.4087595	2.7812122	
Koopa	1	30.3962%	1	5	8.0608067	11	20	4.6535844	28	69	80.32231	90.9822449	157	15.9121725	9	46	60.5852968	71.2494548	196	20.5521565	0	1.8625012	2.6194327	4	12	1.5224794	2.6735447	
Koopa	2	32.3958%	3	9	12.836243	16	20	4.2587081	35	80.9789925	93.0058835	104	178	17.4427566	6	44.59812	59.1294674	69.986588	197	20.5536527	0	2	3.0667247	4	11	1.6608803	2.4640355	
Koopa	3	18.6238%	4	13	15.3813783	18	20	3.4262295	39	92.951402	105.7905798	117.9922734	195	18.6526911	9	43	57.5342089	68.3913102	197	20.4749234	0	2	3.6070619	5	13	1.7809052	2.2215337	
Koopa	4	9.1696%	6	15	16.7649625	19	20	2.7838165	55	106.9011448	121.0627072	134.331868	214	20.3175404	7	40	54.2383528	64.9971914	170	20.0712064	0	3	4.2759335	5	12	1.8311665	1.9351989	
Luigi	0	10.6614%	1	1	1	1	1	0	29	62	69.6023036	77	112	11.2766829	16	51	65.3986531	75.9794594	183	20.275983	0	1	2.3088713	3	9	1.4048136	2.7875514	
Luigi	1	28.7396%	1	2	7.0619083	10	20	5.1156911	31	74	84.7012972	94.9974763	149	14.9668048	11	46.0693429	61.0225821	71.9808922	196	20.6200222	0	1.995995	2.6582764	4	12	1.5391378	2.6494871	
Luigi	2	29.4548%	2	8	11.8900972	16	20	4.7138849	36	87	98.7704143	110	166	16.8413135	9	44.1598906	58.9679441	69.9883421	199	20.4855014	0	2	3.1970681	4	12	1.6988246	2.4002539	
Luigi	3	19.6482%	3	11	14.3775085	18	20	3.9971122	37	99.8579244	112.499262	124.9776855	182	18.4375697	9	42.9733147	57.2548732	67.999305	201	20.4036379	0	2.9773447	3.8242078	5	13	1.8134349	2.1150436	
Luigi	4	11.496%	4	14	16.1438413	19	20	3.1766281	60	117	130.8969903	144.5055523	208	19.9515066	6	40.3406001	55.0660752	65.9447147	183	20.3994185	0	3	4.5889701	6	13	1.8723207	1.806437	
Mario	0	10.6276%	1	1	1	1	1	0	42	65	70.2833565	75	98	7.1332158	15	48.9455574	63.116395	73.9658934	188	20.4827971	0	1	2.2018706	3	8	1.375968	2.8507471	
Mario	1	27.6718%	1	2	6.9962069	10.5062262	20	5.2658006	46	75.9918537	84.2135459	92.1049356	125	11.5232282	12	46	60.742149	71.3666476	197	20.4797646	0	1.042476	2.5886137	4	11	1.5173698	2.6800353	
Mario	2	30.1032%	3	8	11.7916325	16	20	4.737391	48	88.9967435	98.9147333	108.9641706	149	14.213709	11	44.9825878	59.2636198	69.9971741	195	20.4730317	0	2	3.1457652	4	12	1.6905093	2.4187595	
Mario	3	19.2798%	4	11.8388259	14.4472203	18	20	3.9673823	56	102	113.3071816	124	173	15.872693	5	42.9930559	57.3472858	68.1504649	192	20.408107	0	2.9962486	3.8228716	5	12	1.809621	2.111246	
Mario	4	12.3176%	5	14	15.9369845	19	20	3.317551	70	117.3863203	130.1470741	142.7859114	196	18.0634853	9	40	54.8840846	65.9778311	185	20.2504243	0	3	4.5674644	6	13	1.8463002	1.8017471	
Monty Mole	0	15.1246%	1	1	1	1	1	0	25	59	65.0646629	71	99	8.9336311	11	42.9470768	57.3071817	67.9784564	200	20.4235406	0	1	2.0267247	3	8	1.3256453	2.9767663	
Monty Mole	1	27.6518%	1	3	7.4577958	11	20	5.3556774	34	70.99091	80.094634	89	129	12.9453059	7	45	59.7645144	70.9465996	189	20.7553726	0	1	2.464288	3	11	1.4941582	2.7536001	
Monty Mole	2	28.5016%	3	8	12.0690554	16	20	4.6912479	40	84	95.2001221	105.9956342	149	15.372141	9	44.8938527	59.345763	70.4631716	194	20.6303445	0	2	3.0362576	4	12	1.6750579	2.4767031	
Monty Mole	3	17.7978%	4	12	14.5417311	18	20	3.9340716	48	97.5513098	109.397375	120.9991932	173	16.9619054	8	43.209561	58.1969906	69.2625956	193	20.7128153	0	2	3.7080763	5	12	1.8131002	2.1655373	
Monty Mole	4	10.9242%	5	14	16.0458798	19	20	3.2610244	56	113.9024033	126.7373171	139.9135611	194	19.0096584	7	41.7657771	56.1452555	67.0535974	189	20.4055734	0	3	4.5018949	6	13	1.8682412	1.8351733	
Normal Dice	0	9.5672%	1	1	1	1	1	0	39	65	69.9336692	75	100	7.5971652	11	47.5384842	62.0805251	72.9911664	199	20.5466435	0	1	2.2073961	3	8	1.3692066	2.857325	
Normal Dice	1	27.8302%	1	3	6.9662645	10	20	5.0795699	43	76	84.5491085	93	134	11.8473947	6	45.6970878	60.1421406	70.9929354	206	20.5792024	0	1	2.5952167	4	10	1.5295152	2.6865994	
Normal Dice	2	30.6186%	3	8	11.9088504	16	20	4.6776854	47	88.9969618	98.9248888	108.9847106	153	14.2944755	8	43.9894029	58.3288197	69.1138208	201	20.5615462	0	2	3.1535145	4	12	1.6913236	2.4232656	
Normal Dice	3	19.687%	4	11.9812701	14.4683029	18	20	3.9571486	58	101	112.7344136	123.9712283	173	16.0996774	4	42	56.5620155	67.408503	199	20.4078245	0	2.8400179	3.7996343	5	13	1.803191	2.1305227	
Normal Dice	4	12.297%	5	14	16.0082622	19	20	3.2668423	66	117	129.8611857	142.7275936	198	18.3541534	6	39.5176855	53.9906807	64.9663596	178	20.146588	0	3	4.5661706	6	13	1.8589965	1.8158901	
Peach	0	10.2526%	1	1	1	1	1	0	32	60	65.1499132	70.4962327	94	8.4557747	8	39.5416952	54.3946706	65.7147305	181	20.5982823	0	1	1.9775472	3	9	1.3174446	2.9894076	
Peach	1	25.4742%	1	2	6.1125648	8.9993579	20	5.0422815	36	73	82.1701879	91.9775989	131	13.0005389	3	41.8365868	56.2637492	67.400663	191	20.6125415	0	1	2.5012444	3	10	1.5027135	2.7426259	
Peach	2	30.267%	3	7.0839171	11.4741634	15	20	4.6939952	43	87.384953	97.5741831	108	154	14.8434727	3	41	55.5228268	66.593413	186	20.4482883	0	2	3.0701424	4	12	1.6779112	2.4693164	
Peach	3	20.2788%	4	11	14.2704036	18	20	3.9710969	52	100.8959002	111.6754344	122.9604319	174	16.0640613	3	39.5786789	54.0272896	64.9914624	172	20.3318742	0	2	3.7240961	5	13	1.7997809	2.1615776	
Peach	4	13.7274%	5	13.9663749	15.8586622	19	20	3.3009512	57	115.9894519	128.0427612	140	199	17.8023467	6	37.7901438	52.1238836	62.966746	180	20.2574718	0	3	4.4748459	6	12	1.8537908	1.8537086	
Pom Pom	0	23.6126%	1	1	1	1	1	0	21	58	66.110026	73.044929	130	10.8047314	9	40	54.8642843	65.4697384	184	20.4841405	0	1	1.989404	3	9	1.3242435	3.0129253	
Pom Pom	1	28.8112%	2	3	9.0206081	14	20	5.806569	30	67.9835589	77.2783501	86	139	13.4940763	5	42	56.745592	67.873766	186	20.5661688	0	1	2.3729661	3	10	1.4664272	2.8201116	
Pom Pom	2	25.7258%	3	8	12.3811444	17	20	4.9641946	35	80	92.1503704	103.886072	158	16.6959871	9	42.9983269	57.6427711	68.8053818	182	20.6592701	0	2	2.906965	4	12	1.6501395	2.5516796	
Pom Pom	3	13.6078%	4	12	14.7555834	18	20	3.897755	49	96.9221588	109.1563809	121.7687258	180	17.9106915	10	42	56.992666	67.993568	185	20.6363239	0	2	3.6438954	5	13	1.797314	2.2005174	
Pom Pom	4	8.2426%	5	14	16.0435542	19	20	3.2429764	56	113.9867356	126.9310412	140	208	19.1705645	6	39.9966302	54.6396525	65.9609492	178	20.5843064	0	3	4.3895858	6	13	1.8316208	1.8771747	
Rosalina	0	24.671%	1	1	1	1	1	0	9	46	54.9495197	63	109	12.3621048	17	46.3957166	61.2244173	71.9760139	184	20.4426125	0	1	1.8894897	3	11	1.2829312	3.0172753	
Rosalina	1	27.7794%	2	4	8.8063375	12.9864753	20	5.1661016	13	58	68.514086	78.7672946	138	15.0304429	15	50	65.3258962	76.5339265	206	21.0197417	0	1	2.3003737	3	10	1.4512511	2.8051794	
Rosalina	2	26.2608%	3	9	12.8727644	16.9963316	20	4.447	25	71	83.0102282	94	155	16.8714084	15	51.4614225	66.5824575	77.9188351	206	21.1676827	0	2	2.8043243	4	11	1.6157806	2.555878	
Rosalina	3	13.93%	4	13	15.273045	18	20	3.5522827	32	84.8810389	97.2954917	109.3973675	174	18.1983999	15	50.9989031	65.6904523	76.9330116	197	20.928073	0	2	3.4412204	5	11	1.764774	2.2550897	
Rosalina	4	7.3588%	5	15	16.6045823	19	20	2.8891107	47	99.2404511	113.4332772	126.9674658	189	19.8697043	15	48.7422245	63.4590694	74.9585236	188	20.8267787	0	3	4.1798391	5	13	1.8750659	1.9431157	
Waluigi	0	17.118%	1	1	1	1	1	0	25	61	68.7263816	76	114	11.0216227	6	40.6309362	55.0998715	65.9665874	183	20.4946718	0	1	2.0223507	3	10	1.3321509	3.0329711	
Waluigi	1	29.5374%	2	4	8.3348592	12	20	5.1209353	27	73	82.9365956	92.9710256	139	14.0552567	6	42.948803	57.2137764	67.9989447	194	20.4089264	0	1	2.3838794	3	10	1.4827259	2.8482331	
Waluigi	2	27.957%	3	9	12.534847	16	20	4.5342748	34	85.997714	96.8761384	107.989828	165	15.9687339	3	42	56.4641557	67.2795037	186	20.2165903	0	2	2.900068	4	11	1.6423523	2.5963587	
Waluigi	3	16.3878%	4	12	14.8502891	18	20	3.8041214	46	98.2460063	110.4404862	122	178	17.3641588	8	41	55.4055212	65.996375	177	20.1063943	0	2	3.5057421	5	12	1.7693633	2.3012973	
Waluigi	4	8.9998%	5	14	16.2867397	19	20	3.1010278	57	114.3465502	127.5648792	140.7995854	201	19.2352999	6	39	53.480544	64.229629	173	19.905476	0	3	4.2038934	5	13	1.8275765	1.9875553	
Shy Guy	0	5.8286%	1	1	1	1	1	0	32	60	64.7177024	68	80	7.0441097	6	35.998756	50.6179529	61.7803113	172	20.4801576	0	2	2.5804138	3	10	1.3842871	2.681879	
Shy Guy	1	30.7438%	3	4	7.8622682	11	20	4.4511606	30	72.997673	80.3440173	88.2663087	113	11.007269	6	40	54.6893487	65.9303912	200	20.9092621	0	1	2.3870179	3	10	1.4617592	2.8066667	
Shy Guy	2	34.1888%	5	10	13.2138943	16.9996529	20	4.0615075	43	84.6072007	93.4209566	102.6271513	134	12.8398157	4	39	53.7457705	64.9494132	210	20.5475509	0	2	2.8313249	4	11	1.6132133	2.5857766	
Shy Guy	3	18.4278%	6	13	15.4233963	18	20	3.3864171	55	96	105.7411737	115.9382335	154	14.1361136	3	37	51.6706715	62.4710088	178	20.1370069	0	2	3.4081876	4.9546013	12	1.738827	2.3073509	
Shy Guy	4	10.811%	7	14.8856565	16.5432615	19	20	2.8388878	58	108	119.4725742	130.5116192	172	15.7660546	6	35.5110451	49.8459902	60.8478332	171	19.8944048	0	3	4.0805476	5	12	1.8080044	2.0023125	
Yoshi	0	17.4342%	1	1	1	1	1	0	21	55	62.3372452	69.3145953	109	10.4938007	9	40.9639831	55.4772229	66.2570431	182	20.7066386	0	1	1.9889757	3	10	1.3046132	2.9932088	
Yoshi	1	29.4356%	2	4	8.4714058	12	20	5.0990175	21	66.1696618	75.9739023	85	130	13.6663557	4	42.1919348	57.1542146	67.9907736	196	20.7500244	0	1	2.3443789	3	11	1.4519583	2.8235606	
Yoshi	2	28.3008%	3	9	12.6295817	16	20	4.5068774	31	78.9843997	89.7167359	100.2081636	155	15.633356	6	42	56.7677663	67.8968234	183	20.4030894	0	2	2.8235527	4	11	1.6170645	2.5936369	
Yoshi	3	16.155%	4	12.014869	15.0336537	18	20	3.6913875	45	91.9909427	103.6330548	115	172	17.0834541	6	41	55.5573754	66.707754	188	20.4162557	0	2	3.4627546	5	11	1.7547908	2.287329	
Yoshi	4	8.6744%	5	14.4953552	16.4325602	19	20	3.0281189	53	107	120.1675505	133	190	18.9781673	6	39	53.5187679	64.4716138	171	20.1034432	0	3	4.2035184	5	14	1.8455571	1.9639629	
Wario	0	5.7668%	1	1	1	1	1	0	24	66	74.4639662	84	120	13.1071598	3	37.9151515	51.2963862	61.9731818	161	19.2062807	0	1	1.7676354	3	9	1.3970058	3.176389	
Wario	1	22.5902%	1	1	3.2899976	3	20	3.9816524	31	91.9804015	102.3146763	113.9989459	152	16.4023129	4	44.6511878	58.747147	69.4395361	201	20.1574687	0	2	2.8702446	4	11	1.6256947	2.5961346	
Wario	2	29.3856%	3	5	9.7791438	14	20	5.0697309	26	104.9697618	116.334926	128.9511643	177	17.7261811	6	43	57.0723892	67.9491951	182	19.9503167	0	2	3.4273658	5	13	1.7579854	2.3365186	
Wario	3	23.7374%	4	9	12.949571	17	20	4.5628691	51	117.5173397	130.4423315	143.9376334	198	19.1537772	6	41.9855972	56.0008089	66.9957063	180	20.0059639	0	3	4.0131691	5	13	1.8361902	2.0688702	
Wario	4	18.52%	5	12.9438547	15.192365	18	20	3.6672422	63	136.221143	150.482149	164.9940209	219	20.7536066	6	40	54.4525486	65.5448133	176	20.1357959	0	3	4.6660259	6	13	1.8818145	1.7947516	
