Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	0	73.1%	1	1	1	1	1	0	36	70.0980769	79.0779754	88	119	13.1846279	6	21	30.6268126	36.1696676	109	13.9028973	0	1	1.8350205	3	8	1.301532	2.8766074	
Boo	1	17.62%	2	3	8.7620818	13	20	5.5856871	47	86	96.9886493	108	142	15.8607693	3	23	32.9194098	39.0555556	113	14.7583362	0	1	2.4948922	3	8	1.490883	2.4562997	
Boo	2	7.2%	4	9	12.8706897	17	20	4.4947866	56	100	112.9138889	127	155	18.058726	9	24	32.6027778	38	98	13.1913479	0	2	2.7527778	4	10	1.5482941	2.2944444	
Boo	3	1.62%	8	12	15.375	18	20	3.4311567	84	110	124.7283951	139	176	19.3811747	12	24	34.7407407	42	102	15.0191464	0	2	3.0987654	4	7	1.436774	2	
Boo	4	0.46%	12	15	17.173913	19	20	2.3340984	107	122	135.5652174	147	170	15.6922193	12	21	33.0434783	44	60	13.3985017	0	1	2.4782609	3	6	1.4998425	2.2608696	
Bowser	0	49.98%	1	1	1	1	1	0	29	76.9427083	90.5058023	104	160	19.8243252	2	20	29.8567427	35.8680556	112	15.495326	0	1	1.9463786	3	9	1.4072377	2.8447379	
Bowser	1	30.06%	3	7	10.7021192	14.1215278	20	4.6803065	40	91.9081633	106.7518297	122	177	21.2607678	6	25.7653061	35.6912841	42.0765306	108	15.5817496	0	1	2.2827678	3	8	1.472937	2.5355955	
Bowser	2	14.42%	4	10	13.1833667	17	20	4.2853439	57	104.25	121.3106796	136.8333333	188	23.4962271	8	24	34.3564494	41	103	14.9590005	0	1	2.5672677	3.8333333	9	1.4808006	2.3467406	
Bowser	3	4.22%	6	12	14.4620939	18	20	3.5924369	71	123	139.5023697	155	202	22.7934002	3	21	31.2417062	38	102	13.8500215	0	2	2.7393365	4	8	1.5249326	2.1895735	
Bowser	4	1.32%	9	13	15.3333333	19	20	3.2628921	79	142	161.1969697	182	223	30.0510776	14	23	33.2272727	36	104	15.8848083	0	2	2.8787879	4	6	1.4090094	2.1515152	
Bowser Jr	0	52.78%	1	1	1	1	1	0	29	56.9363905	65.5574081	74	113	12.6309593	11	33	41.1754452	47	131	13.7498323	0	1	2.0526715	3	7	1.3361898	2.4478969	
Bowser Jr	1	34.7%	2	6	10.4972469	14	20	4.9424572	34	69	79.8288184	90	131	15.3332653	9	29	38.5850144	44.1640625	116	15.151097	0	1.6679688	2.5948127	4	8	1.4803523	2.2363112	
Bowser Jr	2	9.12%	4	10	13.6980831	17	20	4.0826011	53	82	93.3201754	105	148	16.6706522	9	27	35.4824561	41	104	14.0695219	0	2	3.0635965	4	8	1.6162251	2.0263158	
Bowser Jr	3	2.58%	5	12	14.9882353	18	20	3.9556188	67	95	108.8062016	124	165	20.9584593	15	24	34.379845	41	96	14.6991503	0	2	3.4031008	4	8	1.8194444	1.8527132	
Bowser Jr	4	0.82%	10	14	16.6585366	20	20	3.2128534	92	108	123.9512195	144	175	21.5858481	14	21	28.4878049	34	54	10.0756213	0	2	3.0487805	4	7	1.5133748	2.1463415	
Daisy	0	69.16%	1	1	1	1	1	0	61	65	66.8296703	68	75	2.1001994	6	22.1929012	31.3747831	37	122	13.4072255	0	1	2.0908039	3	8	1.2963765	2.5370156	
Daisy	1	23.46%	4	6	10.2198444	14	20	5.1764252	61	73	79.6214834	87	98	8.0763587	6	25	34.1875533	40.62	98	13.6975221	0	2	2.5763001	3.62	8	1.4518181	2.3282182	
Daisy	2	5.52%	6	11	14.2926829	18	20	3.9537949	70	85	92.5507246	100	115	9.7598501	6	24	32.1521739	40	73	12.1099445	0	2	3.0905797	4	7	1.5727935	2.0869565	
Daisy	3	1.42%	9	14	15.9247312	18	20	3.0382386	77	93	102.5915493	110	129	12.2343058	4	18	28.3802817	35	83	13.8191194	0	2	3.2676056	5	7	1.644091	2.056338	
Daisy	4	0.44%	13	17	17.7727273	20	20	2.130553	89	105	112.3181818	119	142	12.4184114	9	22	29.2272727	35	68	14.2762734	1	2	3.2727273	4	6	1.2497934	1.8636364	
Diddy Kong	0	52.28%	1	1	1	1	1	0	14	56	67.1319816	77	119	15.4500883	5	21	30.2995409	35.1893491	108	15.0454102	0	1	2.296863	3	7	1.2372741	2.4709258	
Diddy Kong	1	31.98%	2	3	10.2908634	16	20	6.3951385	35	73.8826531	85.148843	97	145	18.3206888	7	22	34.0218887	42	123	16.6032358	0	1	2.1413383	3	7	1.4049091	2.449656	
Diddy Kong	2	12.36%	4	8.25	12.7992376	17	20	4.7970607	45	86.25	101.6132686	116.625	167	22.0237652	7	29	41.0113269	48	116	17.9406122	0	2	2.7313916	4	8	1.625749	2.1634304	
Diddy Kong	3	2.56%	7	12	14.5266272	18	20	3.768548	64	103	116.59375	131	159	19.9050235	14	32	40.953125	49	100	13.5651549	0	2	2.859375	4	7	1.6092233	2.0390625	
Diddy Kong	4	0.82%	8	13	15.6341463	19	20	3.441186	92	113	134.7073171	154	178	24.363351	17	31	38.9268293	43	86	14.7274263	1	2	3.195122	4	8	1.6263008	1.8536585	
Donkey Kong	0	65.32%	1	1	1	1	1	0	0	50	61.5952235	80	130	21.2037392	0	24	33.4696877	39.3252595	110	15.1119065	0	1	1.7948561	3	6	1.2264379	2.7348438	
Donkey Kong	1	22.34%	5	11	13.7122261	17	20	3.6759922	50	65	81.2148612	93.52	159	20.0454817	6	30	40.4556849	48.13	117	15.3295946	0	1	1.8907789	3	8	1.3242031	2.5586392	
Donkey Kong	2	10.46%	6	13	15.2317666	18	20	3.3754422	61	83	99.789675	114	170	21.6317549	9	29	39.9445507	46.8125	125	16.8552147	0	1	2.2523901	3	9	1.4559724	2.3518164	
Donkey Kong	3	1.64%	9	15	16.7446809	19	20	3.0664144	74	100	119.4634146	138	207	24.901364	14	29	37.6829268	45	117	15.6982818	0	1	2.4268293	3	7	1.4818453	2.2439024	
Donkey Kong	4	0.24%	14	16	17.4166667	19	20	1.9346978	119	139	149.8333333	163	189	17.5586319	22	31	39.25	44	75	14.1723028	0	1	1.9166667	3	4	1.1873172	2.5	
Dry Bones	0	48.62%	1	1	1	1	1	0	35	60	69.2904155	75	105	11.0708233	6	30	39.1439737	44	111	13.5779907	0	1	1.9839572	3	7	1.2977806	2.4348005	
Dry Bones	1	38.8%	2	4	8.9634099	13.3994083	20	5.6431635	41	75.1604938	85.7840206	96.1851852	138	15.0135077	9	29	38.3809278	44.3703704	113	14.4208736	0	2	2.9221649	4	8	1.5082671	2.057732	
Dry Bones	2	9.6%	4	10	13.1224165	17	20	4.5334955	55	88	100.3	113	144	17.3041902	12	27	36.64375	42	107	14.5851009	0	2	3.3104167	4	7	1.480954	1.9	
Dry Bones	3	2.38%	7	13	15.3489933	18	20	3.4929001	71	100	114.2605042	131	161	20.5526429	12	28	38.3361345	44	102	16.2166412	1	3	3.7731092	5	9	1.5794743	1.697479	
Dry Bones	4	0.6%	10	14	16.2666667	18	20	2.7071921	91	121	129.3666667	143	159	16.4630563	18	24	31.6333333	39	61	9.6280262	1	3	3.5666667	5	7	1.4533486	1.6	
Goomba	0	71.88%	1	1	1	1	1	0	23	52	59.0294936	66	90	10.4103732	12	32	38.9532554	44	100	11.232928	0	1	1.7740679	3	6	1.2538802	2.6527546	
Goomba	1	19.86%	2	4	9.6386913	14.5	20	5.6593969	32	67	75.8136959	85.84375	120	13.5552479	14	34	43.0453172	49.171875	101	13.0354293	0	2	2.5327291	3	8	1.4421319	2.2386707	
Goomba	2	6.54%	4	11	13.6731235	17	20	4.218279	51	80	89.883792	100	137	15.0915234	13	33	41.941896	49	99	11.8329215	0	2	2.9816514	4	8	1.5203914	2.0122324	
Goomba	3	1.46%	7	13	15.6046512	19	20	3.6924784	70	94	105.0958904	117	142	15.0206838	15	33	40.7945205	47	77	12.1372955	0	2	3.3287671	4	7	1.6137661	1.9589041	
Goomba	4	0.26%	10	16	17.2307692	20	20	3.0421108	94	104	116.1538462	125	149	17.2619909	22	35	42.1538462	49	59	10.3317744	1	2	3.3846154	5	7	1.7337581	1.7692308	
Hammer Bro	0	65.12%	1	1	1	1	1	0	25	49.8875433	56.3077396	63	91	9.8488523	15	36.9221453	44.9471744	50	117	12.2646757	0	1	1.8980344	3	7	1.285688	2.4993857	
Hammer Bro	1	25.94%	2	6	10.5475917	15	20	5.2921555	32	61	69.7995374	78.6875	111	12.8481998	12	33	41.6067849	47.9375	118	12.7825494	0	1	2.4803392	3	8	1.4618639	2.2575173	
Hammer Bro	2	7.22%	5	12	14.4697987	18	20	3.9344012	45	73	82.900277	93	119	14.1021609	18	32	40.3130194	46	104	13.1019472	0	2	2.9307479	4	9	1.5783057	2.0415512	
Hammer Bro	3	1.48%	9	14	16.1162791	18	20	2.8546926	56	86	93.3648649	104	127	13.8276792	18	28	37.8378378	45	78	13.1663238	1	2	3.1351351	4	7	1.4077423	1.972973	
Hammer Bro	4	0.24%	13	16	16.6666667	19	20	1.9293062	93	102	111.4166667	123	124	11.5430956	22	32	36.9166667	45	54	9.8188453	0	2	2.5	4	4	1.2583057	2.5833333	
Koopa	0	62.6%	1	1	1	1	1	0	30	56	66.1680511	75	124	14.1038323	12	30	38.6463259	44.0917969	112	13.2221313	0	1	2.100639	3	9	1.3632908	2.4722045	
Koopa	1	27.5%	2	6	10.5582888	15	20	5.0984504	37	68.7083333	79.7854545	91	129	16.1874409	11	27	36.4181818	42	114	13.2770902	0	2	2.5629091	3	8	1.4402799	2.3054545	
Koopa	2	7.32%	4	10	13.2606061	17	20	4.3761017	51	85	96.4262295	107	183	18.301625	9	24	33.3770492	38	90	12.9217873	0	2	2.8934426	4	8	1.5300668	2.1311475	
Koopa	3	2.14%	6	12	14.8527132	18	20	3.7190079	65	97	111.364486	131	171	23.0291942	14	24	31.953271	36	86	12.6796497	0	2	3.1682243	4	7	1.6030694	1.9252336	
Koopa	4	0.44%	11	13	15.5454545	19	20	3.1439303	82	110	129.1363636	147	168	21.3462695	11	21	26.0454545	27	53	8.7826134	0	2	2.8636364	4	6	1.4236782	2.2272727	
Luigi	0	50.74%	1	1	1	1	1	0	33	62	70.026015	78	113	11.5304653	6	33	41.9243201	47	130	14.1560573	0	1	2.0670083	3	8	1.3419358	2.4186047	
Luigi	1	37.54%	2	5	9.9764515	14	20	5.2885337	36	73.1728395	83.6382525	94	132	14.6589605	9	30	39.0127864	44.0771605	121	14.923097	0	2	2.795951	4	9	1.4563164	2.1236015	
Luigi	2	9.42%	4	11	13.834471	18	20	4.3217333	52	84	96.0530786	107	144	16.5445851	9	27	37.2505308	44	114	15.0939336	0	2	3.0509554	4	7	1.495057	1.9745223	
Luigi	3	1.72%	6	12	15.0521739	18	20	3.7528968	72	96	111.0232558	123	152	19.2256955	6	25	35.8023256	42	81	15.7766532	0	2	3.4186047	4	9	1.5209018	1.7325581	
Luigi	4	0.58%	12	14	17.2758621	20	20	2.8393364	84	116	125.9655172	136	157	16.1703918	12	18	28.862069	36	60	11.8807992	0	2	2.8965517	4	5	1.4466329	2.0689655	
Mario	0	62.94%	1	1	1	1	1	0	46	65	69.6002542	74.1523438	94	7.1429883	3	27	35.3558945	41.2529297	112	13.6271262	0	1	1.9199237	3	7	1.3255837	2.5888147	
Mario	1	26.16%	2	4	9.017809	13.4722222	20	5.471331	53	77	85.8165138	94	125	11.777238	8	26.3333333	35.1681957	41.8888889	115	13.4831131	0	2	2.6743119	4	8	1.4587228	2.2637615	
Mario	2	8.38%	4	10	13.4183486	17	20	4.4537617	67	89	98.6778043	109	134	13.4124496	9	24	33.4916468	40	97	13.8373367	0	2	3.0310263	4	8	1.5298125	2.0286396	
Mario	3	2%	6	13	15.4761905	19	20	3.5695233	76	98	110.21	122	146	16.8690812	6	21	29.17	36	78	11.5914236	0	2	3.11	4	7	1.5355455	2.06	
Mario	4	0.52%	9	13	16.2692308	19	20	3.132432	95	116	128.8846154	140	171	17.1404311	6	12	24.5769231	36	58	12.6678669	1	2	3	4	5	1.208941	1.9615385	
Monty Mole	0	64.02%	1	1	1	1	1	0	30	60	65.9765698	72	96	8.8115265	10	27.9715909	36.7307092	42	111	13.95926	0	1	1.8978444	3	7	1.2867036	2.6369884	
Monty Mole	1	26.34%	2	5	9.9961089	15	20	5.5213453	45	72.25	81.476082	91	117	13.0508176	12	28.375	37.6871678	44	115	14.2841091	0	1	2.5626424	3.9652778	8	1.483926	2.2976462	
Monty Mole	2	7.38%	4	10	13.4419087	17	20	4.1783063	57	84	94.5067751	106	134	14.7567662	8	26	36.0243902	42	103	14.7459774	0	2	2.9783198	4	8	1.4850899	2.0596206	
Monty Mole	3	1.9%	7	13	15.4159292	18	20	3.5065695	73	95	107.8947368	122	145	16.7950329	13	23	33.7684211	41	90	13.9226832	0	2	2.8631579	4	8	1.6454756	2.2315789	
Monty Mole	4	0.36%	13	15	16.6111111	18	19	1.7993483	87	113	121.5	131	155	17.3981161	14	20	27.7222222	33	56	10.0155743	0	2	3.0555556	4	6	1.3111582	2.2777778	
Normal Dice	0	59.98%	1	1	1	1	1	0	47	64	69.3357786	74.8911111	93	7.5866644	6	30	38.345115	44.0244444	103	12.6026801	0	1	2.0036679	3	8	1.3417352	2.5245082	
Normal Dice	1	29.24%	2	5	9.978011	14	20	5.3974022	46	76	84.6908345	93	123	11.8186322	6	27	35.506156	41.0694444	97	12.4689887	0	2	2.7065663	4	10	1.4847877	2.2175103	
Normal Dice	2	8%	4	10.4375	13.6103896	17	20	4.2132801	64	87	96.7625	106	131	13.4750174	6	26	33.36	40	90	11.4677984	0	2	3.095	4	8	1.5591584	2.0125	
Normal Dice	3	2.16%	6	13	15.5683453	19	20	3.5279977	79	98	111.1018519	126	149	17.1004331	8	24	30.712963	37	73	11.2324356	0	2	3.3518519	4	7	1.511161	1.9259259	
Normal Dice	4	0.62%	10	16	17.2903226	19	20	2.4651578	87	108	122.4193548	131	158	17.3851516	10	18	27.6451613	35	61	13.049653	0	2	3.0967742	4	7	1.6916272	2.0645161	
Peach	0	55.48%	1	1	1	1	1	0	34	60	65.7664023	72	96	8.4247513	3	24	31.1917808	36.4285714	107	12.1974263	0	1	1.6521269	2	7	1.2853933	2.815429	
Peach	1	32.34%	2	5	9.6208446	14	20	5.298968	49	73	81.2900433	90	124	11.9858443	6	26.3877551	34.9598021	41	96	13.082498	0	1	2.4069264	3	8	1.4501066	2.4087817	
Peach	2	9.54%	5	10	13.3727422	17	20	4.369319	57	87	96.9245283	107	138	14.5447537	6	24	31.7085954	37	81	11.4229251	0	2	2.9622642	4	7	1.5139607	2.0377358	
Peach	3	2.32%	7	14	16.2424242	19	20	3.119152	75	97	107.9137931	118	159	13.9664431	9	24	33.0172414	40	72	13.169965	0	2	3.0689655	4	7	1.6013149	2.0258621	
Peach	4	0.32%	11	17	17.9375	20	20	2.5609752	89	106	117.9375	132	143	17.512384	13	21	26.0625	34	44	8.7711797	1	2	2.8125	4	5	1.0135797	2.25	
Pom Pom	0	64.42%	1	1	1	1	1	0	35	60	67.4144676	74	105	10.7222807	3	18	25.8267619	31.4307958	98	12.4487815	0	1	1.8497361	3	7	1.2201445	2.7441788	
Pom Pom	1	26.82%	3	5	9.8628443	14	20	5.0668679	40	71	79.6629381	88	123	12.8894701	6	21.1388889	31.6405667	38	104	14.5966591	0	1	2.4340045	3	9	1.4688943	2.4407159	
Pom Pom	2	6.42%	5	12	14.56621	18	20	3.8212276	53	82	92.5856698	103	136	14.3943021	3	22	30.623053	37	117	13.1178922	0	2	2.9968847	4	7	1.3819	2.0841121	
Pom Pom	3	1.96%	9	15	16.5726496	19	20	2.628952	57	93	101.5510204	112	129	13.9738257	6	18	25.744898	34	52	9.5973117	0	2	3.0816327	4	7	1.6267751	2.122449	
Pom Pom	4	0.38%	12	15	17.1578947	20	20	2.580558	87	101	116.7894737	126	144	16.8134625	12	17	23.7368421	31	49	9.485957	1	2	2.4736842	3	5	1.044707	2.2105263	
Rosalina	0	76.2%	1	1	1	1	1	0	18	48	56.2036745	64	98	12.1776219	15	34	43.5228346	48	131	15.4253814	0	1	1.9244094	3	8	1.2973049	2.516273	
Rosalina	1	18.74%	3	8	11.702521	16	20	4.8353298	34	58.40625	69.203842	79	124	14.8058249	18	35	46.4311633	54	124	16.9255325	0	1.40625	2.47492	3	7	1.3996724	2.2315902	
Rosalina	2	3.9%	5	12	14.5968379	18	20	3.7945652	48	73	83.5794872	95	131	16.1574811	16	34	46.2461538	53	109	17.4023554	0	2	3.0564103	4	8	1.5298391	1.9333333	
Rosalina	3	0.96%	10	15	16.5517241	19	20	2.9312373	60	85	98.4791667	110	139	18.3098216	19	32	45.9166667	52	113	20.123404	0	2	3.125	4	9	1.8099839	1.8958333	
Rosalina	4	0.2%	16	17	17.5	18	20	1.2041595	95	96	107.4	117	127	10.8185027	26	35	39.9	41	71	12.1692235	1	2	3.1	4	5	1.3747727	2.1	
Shy Guy	0	90.44%	1	1	1	1	1	0	40	64	66.5475453	72	80	6.6647176	9	26.7004082	35.2180451	40	122	14.1388437	0	1	1.7237948	2.728	8	1.2916241	2.7706767	
Shy Guy	1	6.42%	8	10	12.7238494	15	20	3.4699994	52	72	77.682243	84	97	8.9865924	12	26	35.3613707	42	99	14.3503211	0	2	2.7570093	4	9	1.5698153	2.2959502	
Shy Guy	2	2.64%	11	13	15.2993631	17	20	2.4791229	54	81	87.6515152	95	111	10.415595	9	23	29.5151515	35	79	10.8281933	0	1	2.7575758	4	9	1.8345225	2.2348485	
