Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	2	7.0442%	5	12	14.940117	18	20	3.590628	45	93	104.0219471	115	165	16.1964881	12	58.9719576	71.0759774	81.5843155	188	17.8644651	0	4	5.6221856	7	16	2.1906221	2.687232	
Boo	3	1.5024%	8	15	16.7801794	19	20	2.6477864	54	105	116.0019968	127	170	16.6243778	16	57	68.995607	79	188	17.5827757	0	4	5.6385783	7	16	2.1823714	2.6783813	
Boo	4	0.2372%	11	17	17.9013491	19.68	20	1.9529581	74	116.52	127.5269815	139	187	16.8186848	16	54	66.0944351	76.12	150	17.3494348	0	4	5.4612142	7	12	2.1164887	2.7445194	
Boo	0	72.0478%	1	1	1	1	1	0	19	70.9349229	79.7382987	89	132	13.2730133	18	55.9191266	68.6234	78.9809307	198	18.5676249	0	4	5.6361249	7	17	2.1121608	2.7269924	
Boo	1	19.1684%	3	7	11.2158399	15.4364568	20	4.9551627	35	81.0651671	91.8193068	102	150	15.1470746	12	60	72.7214791	82.9944004	186	17.9937534	0	4	5.5030154	7	15	2.1714738	2.7469064	
Bowser	2	15.1236%	4	10	13.5233552	17	20	4.2460466	33	107.9343263	123.5523949	139.0755141	223	22.9270794	6	58	71.5883123	83.8663786	185	19.5536328	0	4	5.7575181	7	16	2.2180575	2.6546854	
Bowser	3	4.4262%	6	14	15.9892194	19	20	3.185998	56	120.9696356	136.7774163	152.7055971	219	23.2836897	13	55.9021236	68.5294835	80	177	18.7824835	0	4	5.7793593	7	16	2.1890416	2.6287109	
Bowser	4	0.8054%	8	16	17.2473305	19	20	2.435646	67	134.7210744	151.400298	168	233	24.1324604	12	54	66.3799354	77	179	18.3452304	0	4	5.6741992	7	17	2.16047	2.7027564	
Bowser	0	50.7142%	1	1	1	1	1	0	4	77.9631363	91.605996	104.9395727	174	19.6164769	0	47	60.2167992	71.1200939	196	18.9486824	0	3	4.2462269	6	15	2.0886288	3.2530849	
Bowser	1	28.9306%	2	4	8.6471519	13	20	5.5777106	22	94.2878464	109.3220949	124.1707809	207	21.9670037	7	57.1666498	71.175565	83.7151457	206	20.0162816	0	4	5.2860846	7	16	2.2059082	2.8555509	
