Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	0	26.524%	1	1	1	1	1	0	29	68.4687131	77.2801237	86	125	13.1871508	3	32	46.2903031	57	154	20.1991449	0	1	2.1074499	3	12	1.368415	3.0901825	
Boo	1	30.368%	2	6	10.0424901	14	20	4.9224944	29	81	91.7291886	102.2873153	150	15.4986964	3	38	51.8425316	62.7360785	166	20.1725279	0	1	2.5367492	3.5455895	11	1.5539875	2.8667677	
Boo	2	24.262%	3	10	13.1691565	17	20	4.4276019	47	92.2565657	104.5567554	116.5748355	167	17.2602736	3	38	51.9136922	62.6755017	182	19.5656374	0	2	3.0232462	4	9	1.6761416	2.6198994	
Boo	3	12.558%	4	13	15.1882628	18	20	3.6753829	54	105.3112245	118.1963688	131	197	18.9398209	6	37.9166667	51.7741679	62.3111954	161	19.5303749	0	2	3.6109253	5	10	1.792576	2.3320592	
Boo	4	6.288%	6	15	16.5572519	19	20	3.0561796	74	121	135.1504453	149	202	20.6898507	9	37.5429688	51.0706107	61.15625	167	19.4137055	0	3	4.2220102	5	10	1.8235661	2.0273537	
Bowser	0	28.374%	1	1	1	1	1	0	23	77.7239284	91.6030168	104.3515982	176	19.5390387	6	35	49.0485656	59.7521235	185	19.9085941	0	1	2.364982	3	9	1.5322966	2.9766688	
Bowser	1	26.48%	1	4	8.2558568	12	20	5.253931	21	92.2751678	106.7721299	121.3568705	182	21.4088624	6	41	54.9589879	65.7094298	172	19.8350614	0	2	2.9987915	4	13	1.6996086	2.6496224	
Bowser	2	25.426%	2	9.6774025	12.9296505	17	20	4.3887342	30	104.687006	120.040903	135.3870504	206	22.7594314	12	42	55.8605365	66.9217844	164	19.7848049	0	2	3.4678675	5	11	1.8067391	2.4109966	
Bowser	3	13.536%	4	13	15.4131846	18	20	3.5031525	47	117.7987805	133.857565	149.6904762	215	23.3556526	6	41	54.8320035	65.4266667	165	19.3642147	0	3	3.9558215	5	15	1.8451341	2.1901596	
Bowser	4	6.184%	5	15	16.7331824	19	20	2.8128836	67	133.5898438	150.3677232	167.015625	238	25.0885037	12	39.9726562	53.2778137	63.0390625	145	19.0905817	0	3	4.4178525	6	13	1.9435879	1.9831824	
