Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Bowser Jr	1	34.4186%	2	2	6.6534775	10	20	5.37378	29	71.0051234	82.0299838	92	148	15.2477675	6	42	59.3496656	72.7421395	228	23.2011581	0	2	3.1175237	4	11	1.6650481	2.4539755	
Bowser Jr	0	18.2812%	1	1	1	1	1	0	26	59	68.0432794	76	128	12.8234597	7	44.590722	61.523412	74.5808977	205	23.1902319	0	1	2.5252719	3	10	1.4810841	2.7182461	
Bowser Jr	4	4.0098%	5	14	16.3174399	19	20	3.1141503	56	110	122.9495735	135.5784543	195	18.8832568	3	36	52.2143748	64.643233	172	22.0938542	0	4	5.1802584	6	14	1.9977361	1.669809	
Bowser Jr	3	15.1164%	4	12	14.7783564	18	20	3.8397298	45	99.9742021	112.4580323	124.9256695	192	18.3749297	3	40.9828795	57.5558466	70.9042639	198	23.1023873	0	3	4.738959	6	16	1.9660048	1.7929666	
Bowser Jr	2	28.174%	3	8	12.0081268	16	20	4.7650869	33	84.9930321	96.4103997	107.9765924	172	16.7519988	3	41.9905206	58.7483211	71.9624555	205	23.140018	0	3	3.9039611	5	12	1.8450898	2.1078299	
Daisy	1	40.2204%	4	6	10.023306	13	20	4.5928876	60	72	78.3443178	84.4835308	101	7.5780745	3	40.9958569	56.8181023	68.9930431	207	22.089303	0	2	2.7949747	4	11	1.5382297	2.6115006	
Daisy	0	23.4276%	1	1	1	1	1	0	60	65	66.6025628	68	77	2.0933668	5	44.2675282	60.8234817	73.8198421	211	22.5749132	0	1	2.4148953	3	10	1.399578	2.7654476	
Daisy	4	2.6106%	8	15	16.781898	19	20	2.7984944	73	105	115.7743814	126	163	14.6870689	4	33.1358149	48.8108481	60.4288353	172	21.4165117	0	3.3182294	4.7954493	6	13	1.9035152	1.8062514	
Daisy	3	11.0392%	6	13	15.3817931	18	20	3.5232083	66	94.9883122	104.4541452	113.9889792	157	13.590483	3	37.0323439	53.2399993	65.8995603	195	21.8966171	0	3	4.2920683	5.3395062	14	1.8448822	1.9629864	
Daisy	2	22.7022%	5	10	13.3896842	17	20	4.3672643	62	83	90.557664	98	125	10.7198405	2	38.9819755	54.7325634	66.9889608	189	22.0174096	0	2	3.4710204	5	12	1.7153879	2.3090626	
Diddy Kong	1	29.5398%	2	6	10.8350865	15	20	5.2780299	14	70.9999148	83.0339203	94.2981345	157	17.1048716	3	36.5242033	49.1954109	59.3594612	185	17.8169488	0	2	2.9928368	4	11	1.5948567	2.5758265	
Diddy Kong	0	50.3194%	1	1	1	1	1	0	0	56	66.7628231	77	140	15.580902	0	31.9982807	43.7945524	52.999374	161	16.9721225	0	1	2.1522355	3	10	1.3650135	2.9981598	
Diddy Kong	4	0.991%	7	15	17.0494496	19	20	2.6722296	54	109.5841751	123.987891	138.0787879	202	20.9871484	7	37	49.4974773	59.0666667	130	17.2642238	0	4	5.2627649	6.1801948	13	1.9519909	1.6607467	
Diddy Kong	3	5.1262%	5	14	15.9743674	19	20	3.2867686	38	98	112.2402559	125.9573206	195	20.1485437	6	40	52.8494011	63.1754865	149	17.9382747	0	3	4.726425	6	12	1.9062505	1.8316102	
Diddy Kong	2	14.0236%	4	11	14.1767259	18	20	4.1485751	22	83.9997037	96.8781483	109.4070851	173	18.6306985	3	39	51.6914772	61.9172164	162	17.8825462	0	3	3.8434639	5	14	1.78647	2.1814227	
Donkey Kong	1	25.5106%	2	5	8.9213777	12.6868066	20	5.0610442	20	65.9307674	81.9496366	97.9348902	193	23.3331281	0	45.9406344	62.6445948	75.9991111	218	23.6062492	0	2	3.4182418	5	13	1.793376	2.3334222	
Donkey Kong	0	50.9096%	1	1	1	1	1	0	0	50	63.0840156	80	160	20.9018931	0	35.6612489	51.0140013	62.9635565	192	21.6317428	0	2	2.7415654	4	13	1.5820369	2.6616866	
Donkey Kong	4	1.4266%	6	15	16.9997756	19	20	2.7121114	41	106.925	124.1235104	141.5509259	218	25.4233031	8	46	62.3241273	75.1890909	167	22.2629312	0	4	5.6265246	7	13	2.0732777	1.5589514	
Donkey Kong	3	6.3884%	5	13.9912283	15.8276647	19	20	3.3020031	36	95.8534759	113.3141632	129.9747461	218	25.1307696	7	50.9658701	66.9640599	80.3315577	192	22.9161566	0	4	5.1207188	6	14	2.0485506	1.6826748	
Donkey Kong	2	15.7648%	3	10	13.5487154	17	20	4.2014766	26	79.9811877	96.808231	112.9636961	192	24.123387	5	49.2006147	65.9411601	78.9997848	241	23.2688231	0	3	4.2276591	5.1137478	14	1.9573359	1.9994799	
Dry Bones	1	37.9338%	3	5	9.6990056	13.5210186	20	4.9291139	30	71	81.2042611	90.7798552	137	13.7613853	3	40	53.336676	63.9107901	198	18.7773209	0	2	2.9041172	4	12	1.5912895	2.5977308	
Dry Bones	0	25.986%	1	1	1	1	1	0	30	64.9829281	70.2331255	79.0758773	120	10.8743758	11	44.1752958	57.9263142	68.412149	204	18.9127057	0	1	2.438513	3	10	1.4477144	2.7882398	
Dry Bones	4	2.0294%	7	15	16.9704295	19	20	2.7195553	60	107	119.4751158	132	188	18.1427616	3	32.6785714	45.2705233	55.0638958	151	18.0957464	0	3	4.765645	6	13	1.8939745	1.8386715	
Dry Bones	3	9.5594%	6	13.9437266	15.8415884	19	20	3.317184	48	96.8752781	108.864594	120.9987861	177	17.3409966	3	36.9800672	50.2266251	60.9034738	183	18.6823761	0	3	4.355106	6	12	1.8457687	1.9635751	
Dry Bones	2	24.4914%	4	10.6837853	13.7756498	17	20	4.1334862	36	83	94.5462652	105.3490271	153	15.7042427	4	38.1587123	51.6770622	61.9657853	184	18.6937898	0	2	3.5676605	5	12	1.750805	2.2909021	
Goomba	1	30.1864%	1	1.8950164	7.4374493	12	20	5.9586414	19	64	74.353709	84	128	14.1523509	11	46	60.9460486	72.1302236	210	20.3668265	0	2	2.8799592	4	11	1.5707358	2.5618225	
Goomba	0	32.3908%	1	1	1	1	1	0	13	51	58.2879583	65.1059068	101	10.4336571	10	42	55.9877002	66.0026871	222	19.2181966	0	1	2.1923509	3	10	1.3580322	2.9019845	
Goomba	4	3.0598%	5	14	16.2366401	19	20	3.1939077	49	108	120.5159814	133.4412593	186	18.8550965	9	45	58.7720766	69.8703704	185	19.604769	0	4	5.3060984	7	14	1.9477377	1.611674	
Goomba	3	11.9256%	3	12	14.6542635	18	20	3.9806992	34	95	107.8032133	120	180	18.2856385	11	48.072588	62.7032099	73.9816146	192	20.2265298	0	3	4.7007614	6	13	1.9154045	1.7937546	
Goomba	2	22.4374%	2	8	12.0211262	16	20	4.9775287	29	78.9583043	90.1456497	101.2720937	148	16.3147436	10	47.8045186	62.2331464	73.9207977	233	20.4962244	0	2	3.7189692	5	13	1.7803815	2.1775785	
Hammer Bro	1	29.3012%	1	1	4.2752708	7	20	5.3186084	20	63.9259346	74.704722	86	125	15.0605289	9	46	59.6256672	70.0210423	191	18.6989695	0	2	2.8001106	4	10	1.5513218	2.6142752	
Hammer Bro	0	15.2086%	1	1	1	1	1	0	17	47.5676259	54.0364794	61	88	9.6346955	15	44	56.8157621	65.997223	178	17.5898904	0	1	2.0659627	3	9	1.3172765	2.976224	
Hammer Bro	4	5.7502%	5	13.9170871	15.8108262	19	20	3.4073068	48	110	121.8999339	134	187	18.1787326	6	42	54.9717575	65	164	18.0700189	0	4	5.1408299	6	13	1.9044036	1.6616118	
Hammer Bro	3	19.499%	4	11	13.9840153	17.9919199	20	4.179135	42	98.6233509	110.1776296	122	184	17.7216854	6	46	59.4364326	69.9980692	173	18.6663822	0	3	4.5803272	6	13	1.8828249	1.8400123	
Hammer Bro	2	30.241%	3	6	10.5322742	15	20	5.1605345	27	81	92.2160511	103.9904985	149	16.3052692	9	46.6300076	59.8211501	70.5192379	209	18.7591239	0	2	3.6349459	5	12	1.7477583	2.2225985	
Koopa	1	36.1032%	2	3	7.594371	11	20	5.248391	29	69.9983962	80.9234251	91.1580503	158	15.7663995	6	41.3339304	57.6881606	70.0448268	200	22.2474209	0	2	3.109043	4	11	1.6619339	2.4695983	
Koopa	0	18.564%	1	1	1	1	1	0	26	58	67.8616462	76.9760941	132	13.8424015	6	43.6357273	59.9204374	72.3464938	201	22.4001184	0	1.5760861	2.5820513	3.980823	11	1.4966892	2.6962185	
Koopa	4	3.7122%	6	14.1780793	16.3899064	19	20	3.0582177	52	106.8882536	120.1877593	133	211	19.3023528	3	34.9236033	50.0405151	62	196	21.3304493	0	4	5.0223048	6	15	1.9691435	1.7376758	
Koopa	3	13.8344%	5	12	14.9637423	18	20	3.7823234	41	96.4957415	109.7319436	122.432088	194	18.9803918	5	39	55.3705979	67.9501613	216	22.1068525	0	3	4.6090036	6	13	1.9520769	1.859235	
Koopa	2	27.7862%	3	9	12.5427373	16	20	4.561472	37	82.9978101	94.6876075	105.9854961	172	17.0808399	3	40.5815107	56.63181	68.9981356	223	22.1312723	0	2.5233631	3.7978925	5	13	1.8342587	2.1719343	
Luigi	1	36.1146%	1	3.3532257	7.9955636	12	20	5.6388787	28	72.6407111	82.9385622	93	145	14.6711343	3	40.9250647	54.873774	65.9549065	193	19.9075627	0	2	2.9785516	4	11	1.6186323	2.5527183	
Luigi	0	21.783%	1	1	1	1	1	0	28	62	69.9729238	77.6522676	121	11.223497	8	44	58.2927604	68.9914298	199	19.8247523	0	1	2.4649405	3	10	1.4521358	2.7761465	
Luigi	4	3.1102%	4	14	16.3035749	19	20	3.2031439	64	113	127.6928172	141.913188	199	20.7239335	6	34.0187027	48.0744647	58.7404259	176	19.1633837	0	4	5.0664266	6	13	1.9588458	1.716417	
Luigi	3	12.6248%	3	12	14.9131999	18	20	3.9337285	51	101.3115683	115.0901717	128.2394799	203	19.5290663	3	38.9729603	52.9993346	63.9721126	188	19.8510485	0	3	4.5822666	6	14	1.9268915	1.8684494	
Luigi	2	26.3674%	2	9	12.528768	16.9886698	20	4.8195529	35	85.9907695	98.023567	109.9861257	165	17.0760516	3	39.9814094	53.9553995	64.9617884	200	19.775727	0	2	3.7414686	5	12	1.8028513	2.2036909	
Mario	1	35.7324%	1	3	7.8511383	12	20	5.5904243	43	75	83.4260839	91.2558422	128	11.4681323	3	39	50.9919233	60.9216107	180	16.9790124	0	2	2.8353483	4	10	1.5583731	2.6373711	
Mario	0	20.8178%	1	1	1	1	1	0	41	65	69.9630124	75	102	7.1179475	7	41.1250606	53.4053454	62.9992416	159	16.7865853	0	1	2.3255675	3	9	1.38826	2.8672578	
Mario	4	3.5328%	5	14	16.2169292	19	20	3.2297094	66	115	127.7448483	140.3857778	186	18.0443782	3	33	44.5467618	54	157	16.497096	0	4	4.8557518	6	15	1.8865054	1.7909307	
Mario	3	13.8236%	3	12	14.6497776	18	20	4.036718	57	102.1365474	114.7358575	126.861894	186	17.2863078	3	36.9136081	48.9601406	58.9774195	155	17.2785335	0	3	4.380393	6	12	1.8653985	1.9526607	
Mario	2	26.0934%	2	8	12.3390994	16.0440957	20	4.8683585	51	88	98.1889827	108	153	14.2805111	3	37.9596706	49.7808871	59.2699654	170	17.0278477	0	2	3.554577	5	12	1.7393837	2.3014325	
Monty Mole	1	32.8566%	1	2	7.1594432	11	20	5.7407343	31	72	81.1592983	90.2937215	129	12.8903654	6	41.9954684	58.8385286	72.1279025	225	23.0948847	0	2	3.0104576	4	11	1.6283533	2.5034544	
Monty Mole	0	24.067%	1	1	1	1	1	0	23	60	65.7977978	72	105	8.9248493	4	39	55.8088087	68.5641976	209	22.6621834	0	1	2.3455686	3	10	1.4182033	2.8278888	
Monty Mole	4	3.617%	5	14	16.1759617	19	20	3.2464226	58	113.447669	125.9058336	138.2646199	189	18.065807	6	38	54.0470556	66.2102941	211	21.9387351	0	4	5.314183	7	14	1.9770429	1.6202931	
Monty Mole	3	13.9782%	3	11.9582885	14.5203919	18	20	4.0520274	49	101	113.4804624	125.6519624	191	17.5255548	4	42	59.0109742	72.0149996	194	23.0122032	0	3	4.7783406	6	13	1.9500936	1.7765664	
Monty Mole	2	25.4812%	2	8	11.9684189	16	20	4.9370889	39	85.9929553	96.4829835	107	154	15.2061608	5	42	58.9507715	71.9942237	211	23.0572102	0	2.9975774	3.8383436	5	13	1.8170195	2.1375445	
Normal Dice	1	34.2038%	1	2	6.8754336	11	20	5.5799682	41	76	84.7875909	93.0900724	128	11.9178493	6	38.7861601	51.0808682	60.9961107	177	17.6314298	0	2	2.8523731	4	11	1.5851469	2.6365608	
Normal Dice	0	18.3038%	1	1	1	1	1	0	40	65	70.1124138	75	100	7.5678651	4	39.2580777	51.8702237	61.8264776	168	17.4752969	0	1	2.2710912	3	10	1.3897341	2.9123351	
Normal Dice	4	4.175%	5	14	16.1407609	19	20	3.2720387	67	116.9585992	128.6932216	141	191	17.5006606	3	33	44.8889102	54.2814854	146	17.0273994	0	4	4.9247425	6	14	1.9113374	1.7689581	
Normal Dice	3	15.5456%	4	11.0825941	14.4450676	18	20	4.0814442	58	104.9734863	116.511566	127.9972436	185	16.8857749	0	36.994602	49.525422	59.9534417	205	17.8875268	0	3	4.4491174	6	13	1.8794214	1.9275937	
Normal Dice	2	27.7718%	2	8	11.8623948	16	20	4.9221563	47	89.9896583	99.899704	109.9967423	150	14.3099818	3	37.7538387	50.1784832	60.1893949	180	17.7093848	0	2	3.6180226	5	12	1.7626717	2.2744079	
Peach	1	35.945%	3	6.3579126	10.5158136	14	20	4.7002925	32	70	77.8120963	85.9892366	124	11.3496023	0	36	52.1866963	64.5761271	210	22.0867027	0	2	2.7229656	4	11	1.5598283	2.6768285	
Peach	0	33.0828%	1	1	1	1	1	0	24	60	65.6973654	72	100	8.5726503	3	35.9996267	52.1173782	64.6900616	224	22.1844544	0	1	2.1981876	3	11	1.3891983	2.9243293	
Peach	4	1.771%	6	15	17.023908	19	20	2.6855322	61	104	115.9184641	128	173	16.711844	3	31	46.0079051	57.4648709	155	21.0330638	0	3	4.7456804	6	13	1.9151178	1.8338792	
Peach	3	8.4756%	5	13.9914228	15.8262253	19	20	3.3394536	43	93.5065177	104.3656142	115	171	15.7070324	0	34.9118845	50.4278163	62.9357859	182	21.7093277	0	3	4.1961159	5	12	1.8853662	2.0302515	
Peach	2	20.7256%	4	11	13.912754	17	20	4.1761956	36	81	90.2659609	99.2235521	141	13.5188991	0	35.0376596	51.415795	63.9779815	215	22.0651579	0	2	3.4137588	4.9838821	12	1.7495078	2.363589	
Pom Pom	1	36.484%	3	6	10.2554095	14	20	4.8536802	28	68.0368687	77.8679257	86.9893176	142	13.4022817	4	37.5940256	52.1824581	63.1524229	199	20.4007449	0	2	2.795768	4	11	1.5623734	2.6448361	
Pom Pom	0	31.398%	1	1	1	1	1	0	18	58	65.5641952	72.9909406	117	10.6163321	3	37	51.8801707	62.9804968	203	20.4865727	0	1	2.3359004	3	11	1.4015633	2.8497229	
Pom Pom	4	2.125%	6	15	16.7915558	19	20	2.8436976	62	105.9038462	118.3558588	130.6756923	187	18.4062074	3	32	46.1091765	57.0183623	160	19.4259047	0	3	4.7622588	6	12	1.9136037	1.8337882	
Pom Pom	3	9.0892%	5	13	15.4557079	18	20	3.5562917	40	94	106.7153765	118.6596427	181	17.7759924	3	35.9073354	50.6210228	61.992169	169	20.5889027	0	3	4.2683404	5.4128385	13	1.8854711	2.0018263	
Pom Pom	2	20.9038%	4	10	13.3314279	17	20	4.4982966	38	80.2850346	91.3288971	101.9784038	153	15.537487	3	36.9886331	51.5046547	62.983752	189	20.5257538	0	2	3.47577	5	12	1.7526358	2.3384743	
Rosalina	1	32.9162%	2	4.9917787	9.3300283	13.8601069	20	5.3575109	16	59	69.4054478	79	136	14.6483302	9	45.1459075	60.4907492	71.975297	216	20.9846878	0	2	2.7718388	4	11	1.5588525	2.6309295	
Rosalina	0	35.937%	1	1	1	1	1	0	10	47	55.3322147	63.1619666	113	12.2334725	11	41.6778843	56.1189804	66.9984738	206	20.1816747	0	1	2.139483	3	9	1.3597253	2.944002	
Rosalina	4	2.0692%	6	15	16.7381716	19	20	2.8544605	51	96.9174757	110.0021264	123	185	19.031773	14	43.1521516	57.7148656	68.981836	184	20.2298336	0	4	5.0233907	6	14	1.9407505	1.7294607	
Rosalina	3	8.7462%	4	13	15.4400392	18	20	3.5868592	32	85.9974016	98.3978413	110.8207956	175	18.2785097	7	46	61.4784249	73.2402002	198	21.0588261	0	3	4.3990076	6	13	1.8841302	1.9301868	
Rosalina	2	20.3314%	3	10	13.2861482	17	20	4.4591224	22	71.9387233	83.0909234	94	157	16.2956024	10	46	61.3472363	72.9867356	210	21.0216529	0	2	3.5060842	5	12	1.7388626	2.2930639	
Shy Guy	1	38.8432%	5	6	10.5816312	14	20	4.58851	37	71	78.0608189	85	110	10.0345814	2	33.9831688	48.0653808	58.9843735	191	19.8613684	0	1	2.5429625	3.3665465	11	1.5009772	2.7900894	
Shy Guy	0	27.7188%	1	1	1	1	1	0	28	60	65.4960244	72	80	6.8899089	3	33	47.340527	57.9983866	209	19.7774207	0	1	2.0315237	3	9	1.3467618	3.0352541	
Shy Guy	4	1.8496%	9	16	17.2941073	19	20	2.4389197	64	103.039312	113.2574611	123	158	14.1824111	0	28.967111	42.2793036	52.5804137	175	19.0135274	0	3	4.3389922	6	11	1.8075157	1.9884299	
Shy Guy	3	9.3932%	7	14	16.0152097	19	20	3.1140259	48	93	102.7598901	112	152	13.7094373	0	32	46.2129626	57.0603044	184	19.6834215	0	3	3.8228932	5	13	1.7765142	2.1954818	
Shy Guy	2	22.1952%	6	11	14.1193911	17.2325098	20	3.9373601	42	81	89.6666126	98	130	12.0541565	3	33	47.3758831	58.2707257	201	19.9530027	0	2	3.144716	4	12	1.6663076	2.5022527	
Waluigi	1	31.0184%	1	1	5.6123112	9	20	5.6613526	28	75.9842128	86.3295012	97	141	14.9600148	1	39.0038431	54.9254185	66.9747391	202	21.547304	0	2	2.8209063	4	11	1.6451542	2.6524192	
Waluigi	0	20.04%	1	1	1	1	1	0	18	61	68.6105888	76	119	10.9892311	0	36.985847	51.8550898	63.5373084	190	21.1535339	0	1	2.1161277	3	11	1.4077797	3.0101996	
Waluigi	4	4.669%	4	14	15.9346688	19	20	3.3681004	63	120	132.8695652	146	202	18.9040615	0	35	49.6938102	60.9714767	170	20.5337822	0	3	4.8048833	6	13	1.9788369	1.8272007	
Waluigi	3	16.551%	3	11	14.1395759	18	20	4.1904766	47	107.9591159	120.3929309	132.9972209	191	18.4800297	3	39.251379	54.7012023	66.9272295	215	21.3206927	0	3	4.406912	6	13	1.9634373	1.9450909	
Waluigi	2	27.7216%	2	7	11.1505345	15.269087	20	5.1212818	38	91.4611541	102.865722	114.6152613	167	16.645308	0	39.8927893	54.9712282	66.9795268	206	21.3577329	0	2	3.6064657	5	12	1.8367381	2.2802796	
Wario	1	33.3206%	3	7	10.8341961	15	20	4.8557324	30	80.9981152	91.1303038	101	148	14.7441742	0	32	45.2085197	55.8048692	159	18.3680966	0	1	2.6615847	4	11	1.6344006	2.7949677	
Wario	0	40.7336%	1	1	1	1	1	0	24	71.8702531	77.6874619	84	120	12.7826486	0	29	42.2211246	52.0599059	180	17.9760037	0	1	2.0343402	3	9	1.4417955	3.1120893	
Wario	4	1.2172%	7	16	17.2769707	19	20	2.5230366	69	116.0459184	129.3959908	142	196	18.7407011	4	30	42.3802169	51.8186813	132	17.0934115	0	3	4.3685508	6	11	1.9346173	2.0276043	
Wario	3	6.1514%	5	14	16.2620579	19	20	3.1013988	50	106.3451715	118.8543746	131	189	17.9819668	0	34	47.0861918	57.3978726	144	18.3685209	0	3	4.1044965	5	12	1.9075432	2.1067724	
Wario	2	18.5772%	4	11.1956908	14.3949078	18	20	3.9636279	37	93	104.3699589	115.2327737	169	16.2915507	2	33	46.4307323	56.9056878	181	18.3823699	0	2	3.3516569	4.9731505	13	1.8076063	2.4606399	
Yoshi	1	34.084%	1	2	7.6264923	12	20	5.7590016	21	67	77.2051226	86.9960143	137	14.0228439	0	38.3176052	54.7337636	67.1915967	211	22.4170377	0	2	2.8086786	4	11	1.5837733	2.620737	
Yoshi	0	24.914%	1	1	1	1	1	0	21	55	62.3224693	69.073665	108	10.4817369	3	37	53.3030987	65.7055246	202	22.141054	0	1	2.2240828	3	10	1.3873271	2.8983864	
Yoshi	4	3.335%	4	14	16.2531907	19	20	3.2233642	58	109	122.3916042	135.9691514	197	19.3896846	3	34.1067841	49.8429385	61.7503623	173	21.3355341	0	4	4.9877061	6	14	1.9519948	1.7325937	
Yoshi	3	12.8706%	3	12	14.6716197	18	20	4.021798	46	96.3046411	109.6135068	122.4114	186	18.7457495	3	38.3301527	54.5837801	66.9928228	191	22.1777894	0	3	4.468867	6	14	1.9304242	1.9011701	
Yoshi	2	24.7964%	2	8	12.2127067	16	20	4.9145319	34	81	92.5080979	103.9631009	156	16.286598	3	38.9778168	54.9960801	67.6531211	200	22.2596853	0	2	3.582512	5	12	1.778905	2.2660789	
