Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	4	0.2416%	11	17	17.817053	20	20	2.0800552	84	117	128.6647351	140.08	182	17.1708212	19	54.46	64.4826159	73.04	145	15.7312812	0	4	5.3153974	7	13	2.087259	2.8509934	
Boo	3	1.5626%	8	15	16.7984702	19	20	2.6797764	56	104.6898496	115.9192372	127	178	16.6349826	13	57	67.874568	78	156	16.3589154	0	4	5.5295021	7	13	2.1358702	2.7305772	
Boo	2	7.233%	5	12	14.935843	18	20	3.5807082	40	93.0219974	104.2543896	115.0758194	162	16.1881083	12	58	69.7201991	80	177	16.7992528	0	4	5.5206139	7	15	2.1809849	2.7399696	
Boo	1	19.6934%	3	7	11.2128462	15.1028566	20	4.9336672	31	81.4352572	91.8196553	102	152	15.1353028	12	59.6920272	71.3689663	81.8681009	198	17.0899425	0	4	5.3858247	7	15	2.1402365	2.8056202	
Boo	0	71.2694%	1	1	1	1	1	0	20	70.8561493	79.6990209	89	140	13.236298	15	54.9955126	66.7873758	76.9536274	192	17.273252	0	4	5.504295	7	16	2.076872	2.8001835	
Bowser	4	0.8212%	8	16	17.2632733	19	20	2.4570545	70	135.018595	151.6320019	167.9876033	232	24.1510053	13	54.2407025	66.780565	77.9948347	151	18.2133356	0	4	5.7252801	7	14	2.1528375	2.6685339	
Bowser	3	4.4246%	6	14	15.9640093	19	20	3.1834503	51	121.2342954	137.0177191	152.867183	231	23.1336724	8	56	69.1574832	80.8742285	167	19.046696	0	4	5.8184243	7	16	2.1730247	2.6150612	
Bowser	2	15.177%	4	10	13.5004994	17	20	4.2511892	34	107.8823623	123.4286354	138.9422711	218	22.947502	6	58.2225101	72.0729261	84.1242676	209	19.835049	0	4	5.7872702	7	16	2.2234321	2.6378072	
Bowser	1	29.1662%	2	4	8.6606223	13	20	5.5846299	15	94.0635689	109.2816136	124.1377347	204	21.9591225	6	57.3489943	71.6114612	84.0738733	188	20.3236966	0	4	5.3232646	7	16	2.2226073	2.8426398	
Bowser	0	50.411%	1	1	1	1	1	0	12	77.990573	91.5790562	104.8860218	177	19.6418202	0	47	60.7927079	71.9853484	220	19.4133802	0	3	4.2822757	6	16	2.1065763	3.2364881	
Bowser Jr	4	0.9356%	10	16.033284	17.7174006	19	20	2.0828502	62	106	118.0429671	129.8205128	184	17.7228459	22	62.0628698	73.4692176	83.9230769	159	17.1401752	1	6	7.3086789	9	15	2.2271723	2.0598546	
Bowser Jr	3	6.2986%	7	14.9448746	16.5093583	19	20	2.8608567	42	92.5427861	104.7303845	116	173	17.3121974	11	63	75.0764297	85.8306755	171	17.9634389	0	5.85236	7.0292446	8.3362481	16	2.2077654	2.1429206	
Bowser Jr	2	23.449%	4	11	14.2741565	17.9618992	20	3.8462128	34	81	92.4433963	103	165	16.4119532	15	66.4205174	79.1267261	90	197	18.6385945	0	5	6.8684294	8	16	2.1620881	2.1912917	
Bowser Jr	1	50.6632%	2	5	9.3069687	12.9949671	20	4.8443653	23	69.9993873	80.5270176	90.9182958	159	15.1630568	6	66.6503506	80.0489902	91.9804048	201	19.7256914	0	4	5.890232	7	16	2.158207	2.5575447	
Bowser Jr	0	18.6536%	1	1	1	1	1	0	26	58.6023102	67.3971566	76	122	12.9570619	14	73	87.2607647	99.8747055	192	20.5232024	0	4	5.0786551	6.382591	15	2.1081814	2.8490479	
Daisy	4	0.5006%	12	17	18.1178586	20	20	1.7942768	87	110	116.7203356	125	140	9.893323	31	73	85.9984019	96.3038194	175	19.389751	1	7	8.2888534	10	17	2.364013	1.7710747	
Daisy	3	4.5164%	10	14	16.4142715	19	20	2.7781207	71	95	103.1129218	111	135	11.0771724	33	77	90.6164644	101.7020626	226	20.1860986	0	7	8.4014259	10	16	2.2127767	1.6786379	
Daisy	2	25.0122%	7	12	14.4711681	18	20	3.6896216	67	84	91.6278696	99	121	10.4115405	12	77	90.5782458	101.2088329	234	20.0577655	0	6	7.7361687	9	16	2.126586	1.8475544	
Daisy	1	34.9224%	4	6	10.3785311	14	20	4.8513146	62	71	77.9997366	84	103	8.004782	18	76.9995984	91.3941711	103.3151166	226	21.3738435	0	6	7.0661638	8	15	1.9942456	2.0559698	
Daisy	0	35.0484%	1	1	1	1	1	0	62	65.8229795	66.7989466	68	75	1.8426589	18	81.9916553	97.5066537	110.9883737	254	22.8113869	0	6	6.9310839	8	15	1.9297513	2.0814188	
Diddy Kong	4	0.0042%	14	18	18.6190476	20	20	1.5267828	92	109	121.7142857	129	155	16.3478347	36	60	68.3809524	74	105	15.0316371	1	4	4.6190476	6	8	1.914262	3.1904762	
Diddy Kong	3	0.0364%	12	17	18.0344828	20	20	1.8816702	76	101	111.7252747	123	159	16.6469916	31	57	67.7032967	76	120	15.4201199	1	4	5.2362637	6	10	1.7585594	2.8406593	
Diddy Kong	2	0.3862%	10	16	17.2141518	19	20	2.2781235	57	86	97.2687727	107.7376543	154	15.5702166	28	57.941358	68.4510616	77.8425926	176	15.6857099	0	4	5.120145	6	14	1.8809914	2.9000518	
Diddy Kong	1	1.5204%	7	12.5939394	14.6826212	17	20	2.9595551	49	74.6830986	85.9302815	96.627551	142	15.5006303	27	53	64.6967903	75	169	16.3399579	0	3	4.2177059	5	13	1.6429794	3.2421731	
Diddy Kong	0	98.0528%	1	1	1	1	1	0	7	56	69.8590331	78.4718281	133	15.6339096	17	51	62.8165233	71.9411292	186	17.0901859	0	4	5.0133846	6	15	1.6604181	3.0212029	
Donkey Kong	4	0.007%	16	19	18.9714286	20	20	1.2758351	106	126	135.9428571	143	176	15.9963261	34	56	68.1714286	81	107	17.434753	1	5	6.9714286	9	12	2.3358781	2.0571429	
Donkey Kong	3	0.1098%	13	18	18.5633562	20	20	1.4733104	80	102	117.0291439	128.1875	190	18.8722835	31	60	73.3843352	84.6875	147	18.6244598	1	6	7.0746812	8	15	2.0768207	2.0928962	
Donkey Kong	2	1.3918%	9	16	17.5743073	19	20	2.1439666	68	89.2063968	103.4316712	116.0111284	197	19.1921979	28	58.8203125	72.5987929	84.1255981	157	19.2357495	1	5	6.5201897	8	16	2.1085949	2.3213105	
Donkey Kong	1	7.7666%	6	13	15.2851259	18	20	3.3357127	60	77.1849645	90.7887879	103	191	18.6866168	24	56.9105583	70.3711792	81.8396577	191	18.8966056	0	5	6.3010584	7.99375	15	1.9340139	2.4325445	
Donkey Kong	0	90.7248%	1	1	1	1	1	0	0	50	64.7601097	80	160	20.4998714	5	45.9961698	57.5569635	66.9945879	176	16.9009489	0	4	5.4577491	7	16	1.9567673	2.7340485	
Dry Bones	4	0.4984%	10	16	17.6392456	19	20	2.1746277	69	112	125.2861156	138.9513889	180	18.660662	18	63	76.1873997	87	164	19.1963902	0	6	7.6974318	9	15	2.3450251	1.9410112	
