Character	AllyCount	Frequency	Min Turn Gained	1st Quartile Turn Gained	Avg Turn Gained	3rd Quartile Turn Gained	Max Turn Gained	Turn Gained SD	Min Distance	1st Quartile Distance	Distance Avg	3rd Quartile Distance	Max Distance	Distance SD	Min Coins	1st Quartile Coins	Coin Avg	3rd Quartile Coins	Max Coins	Coin SD	Min Stars	1st Quartile Stars	Star Avg	3rd Quartile Stars	Max Stars	Stars SD	Average Place
Boo	1	29.992%	2	6	10.0560584	14	20	4.9460681	27	81	91.5944919	102.0783704	148	15.5581218	3	37.9685775	52.1631102	63.3620487	174	20.2186749	0	1	2.5379435	3.6521739	11	1.5518815	2.8476927	
Boo	2	24.156%	3	10	13.1989192	17	20	4.4285407	32	92.4374509	104.5255009	116.556308	164	17.5032645	6	38	52.1178175	63	166	20.0243256	0	2	3.0327041	4	10	1.6830315	2.6109455	
Boo	3	12.428%	4	13	15.1758628	18	20	3.6932995	46	104.9428571	117.803991	130.2494331	185	18.8567656	7	38	52.1795945	63.4285714	149	19.9943972	0	2	3.6113614	5	11	1.7907263	2.3336015	
Boo	4	6.348%	6	15	16.5340265	19	20	3.0058662	67	121	135.6112161	149.7593583	201	20.7186287	11	37	51.431317	62.8930481	146	19.3461368	0	3	4.2693762	5.3068182	11	1.8610087	2.0308759	
Boo	0	27.076%	1	1	1	1	1	0	22	68.0944733	77.3274487	86	122	13.2705559	0	32.0516052	46.2806914	57	157	19.7455549	0	1	2.098759	3	9	1.3760654	3.0922588	
Bowser	1	26.288%	1	4	8.2583712	12	20	5.2421729	35	91.9963079	106.2725198	121	189	21.3402604	7	42	57.5291388	69.6776254	180	21.52961	0	2	3.0562995	4	11	1.7177234	2.5919051	
Bowser	2	25.756%	2	9.984258	12.96827	16.8861406	20	4.3566425	31	104.4243421	119.9986799	135	201	22.5436178	9	43.28223	58.7063209	70.5395371	178	21.3142232	0	2	3.575167	5	12	1.8254031	2.3476472	
Bowser	3	13.456%	4	13	15.3962417	18	20	3.4746599	55	118	133.6551724	149.7517422	215	23.6364219	12	43	57.2929548	68.5064935	161	20.5370507	0	3	4.0432521	5	12	1.9030615	2.1348098	
Bowser	4	6.234%	7	15	16.8174527	19	20	2.7851715	71	134.6679688	151.4250882	168.3447266	243	24.8830164	10	42	56.5765159	67.8212891	158	20.4615103	0	3	4.572666	6	14	1.9155068	1.8889958	
Bowser	0	28.266%	1	1	1	1	1	0	16	78.8497299	91.9222387	104.8267732	171	19.4357968	7	36.1825356	51.332838	62.5156331	168	20.8528016	0	1	2.4314724	3	10	1.5330248	2.925069	
